Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
 World,Aruba,2022,Exports & Imports,2685,649,58.15,13.95,,1541694.93,68369.12,0,0.01,3.93,2.08,3276,16.58,79.98,0.15,3.3,274.5,0,1.32,31670.45,21450.4,9.09,5.86,172133,65.75,29.95,50.09,175.89,1487.24,0,10531.24,53120.85,0,2
 World,Afghanistan,2022,Exports & Imports,2897,1594,62.75,34.26,,7483942.1,1627123.45,0.01,0.03,3.25,2.53,14366,23.75,74.55,0.1,1.59,513,0,12626.94,990317.27,532835.68,10.16,8.28,387628,69.71,25.53,21.27,107.16,3000,0,996262.85,1523152.95,0,33
 World,Angola,2022,Exports & Imports,3938,1810,85.29,38.91,,14629831.87,53133765.87,0.22,0.06,2.26,0.45,9905,17.25,81.76,0.19,0.8,274.5,0,49364124,64508340.27,303043.91,9.43,2.43,375928,67.77,27.67,28.32,144.79,3000,0,62084474.18,64811384.18,0,41
 World,Anguila,2022,Exports & Imports,1288,451,27.9,9.69,,287283.63,31882.18,0,0,5.64,5.82,2143,62.44,34.02,0.14,3.41,45,0,138.89,26010.63,1255.09,9.64,8.64,120892,68.05,27.44,50.35,204.34,1355.58,0,5893.03,27265.72,0,6
 World,Albania,2022,Exports & Imports,3857,2341,83.54,50.32,,7328704.93,4350216.69,0.02,0.03,1.88,2.41,39370,18.95,77.69,0.18,3.18,1068.23,0,1275810.62,4214467.1,2978765.23,9.59,9.12,598506,69.14,26.58,11.51,53.46,3000,0,4491113.91,7193232.33,0,12
 World,Andorra,2022,Exports & Imports,2960,1331,64.11,28.61,,1856259.43,124095.78,0,0.01,3.54,1.37,11909,25.19,69.96,0.22,4.64,272.57,0,83.81,148572.02,35807.26,10.06,7.57,337942,69.5,25.78,25.05,108.89,3000,0,75458.99,184379.28,0,4
 World,United Arab Emirates,2022,Exports & Imports,4468,4441,96.77,95.46,,264799490.2,348553236.2,1.43,1.15,7.05,3.03,215497,62.92,34.34,0.73,2,1351.25,0,40464853.38,353578253.9,1189966.91,8.83,4.62,1091725,66.93,28.67,3.37,18.93,3000,0,207795510.5,354768076.1,144.81,10
 World,Argentina,2022,Exports & Imports,4143,3586,89.73,77.09,,69574638.39,91351744.54,0.37,0.3,3.61,8.55,97284,39.51,51.86,1.68,6.94,1156.35,0,13468456.68,91680269.07,4513283.1,8.97,11.36,904731,67.18,28.22,6.39,36.42,3000,0,68407337,96193536.81,15.37,15
 World,Armenia,2022,Exports & Imports,3680,1791,79.71,38.5,,6434446.8,3198256.03,0.01,0.03,1.67,0.68,23015,15.25,72.04,2.16,10.56,754.3,0,82431.04,1138843.93,1951520.35,10.26,5.35,472138,68.98,25.54,19.64,92.7,3000,0,1960822.79,3090364.27,0,11
 World,American Samoa,2022,Exports & Imports,1105,830,23.93,17.84,,239628.5,20024.23,0,0,5.72,3.22,3807,65.41,33.7,0.08,0.81,274.5,0,11.47,16366.91,2767.61,9.32,6.44,167422,70.24,27.34,23.01,83.16,1487.24,0,10154.42,19134.52,0,2
 World,Antarctica,2022,Exports & Imports,581,287,12.58,6.17,,33209.38,14194.02,0,0,3.86,2.02,1510,29.47,70.13,0.07,0.33,754.3,0,1.49,7572.31,8006.45,8.56,5.52,84120,67.15,30.4,20.99,115.89,1068.23,0,2402.7,15578.75,0,1
 World,Fr. So. Ant. Tr,2022,Exports & Imports,600,154,13,3.31,,18747.21,12484.13,0,0,1.3,0.11,1068,6.46,83.61,0.47,9.46,50,0,1.92,375.02,23252.32,10.22,10.83,58053,62.53,28.24,58.71,442.7,1355.58,0,20024.25,23627.34,0,2
 World,Antigua and Barbuda,2022,Exports & Imports,2460,1230,53.28,26.44,,1723978.55,227054.45,0,0.01,5.69,0.81,5689,24.54,64.48,0.44,10.55,274.5,0,136.42,62408.72,219854.29,9.39,5.15,262232,67.69,27.41,47.11,178.78,3000,0,183229.33,282263.01,0,12
 World,Australia,2022,Exports & Imports,4451,4326,96.4,92.99,,280939030.4,443804643.5,1.82,1.22,4.68,2.31,214001,47.56,46.81,1.11,4.52,1766.5,0,50207269.51,442474740.9,8754825.28,8.77,4.73,1071081,66.88,28.71,3.33,18.72,3000,0,387273856.5,450907099.7,322466.54,25
 World,Austria,2022,Exports & Imports,4516,4501,97.81,96.75,,209216070.2,205386526.6,0.84,0.91,5.08,4.98,161791,39.91,57.54,0.32,2.23,3000,0,10254687.01,56696977.41,3255498.33,8.66,7.82,1007526,67.05,28.64,4.11,22.78,3000,0,17830025.3,59951774.12,701.62,29
 World,Azerbaijan,2022,Exports & Imports,3928,1745,85.08,37.51,,10062629.82,39112969.97,0.16,0.04,4.04,0.13,16368,46.43,44.4,1.48,7.69,604.85,0,34776006.33,36531463.22,33804431.39,9.48,2.75,462891,68.53,27.07,24.38,99.99,3000,0,68467776.96,70335894.61,0,7
 World,Br. Antr. Terr,2022,Exports & Imports,,5,,0.11,,,7.76,0,,2,1.73,10,10,90,0,0,10,0,0,1.34,6.42,5.54,3.82,1279,61.38,38,0,80,50,0,0,7.76,0,
 World,Burundi,2022,Exports & Imports,2612,542,56.57,11.65,,783927.38,118063.88,0,0,1.78,3.85,2323,15.45,84.33,0,0.22,45,0,0,62635.33,19155.32,10.94,14.11,151681,68.79,25.82,68.7,283.6,1487.24,0,12429.71,81790.65,0,41
 World,Belgium,2022,Exports & Imports,4539,4555,98.31,97.91,,531491602.5,462478979,1.9,2.3,6.14,5.01,219683,47.97,49.85,0.29,1.89,2063.28,0,13805685.56,101975119.3,1587846.02,8.69,7.94,1086744,66.84,28.74,3.31,18.58,3000,0,24698743.15,103562891.2,74.07,29
 World,Benin,2022,Exports & Imports,2914,1122,63.11,24.12,,5551113.49,1368343.32,0.01,0.02,3.1,26.83,6324,10.18,89.1,0.13,0.59,754.3,0,18.23,1070618.85,376860.98,10.2,9.19,326228,67.45,26.66,55.76,248.15,3000,0,491645.79,1447479.84,0,49
 World,Bonaire,2022,Exports & Imports,1747,196,37.84,4.21,,824819.32,10693.55,0,0,3.59,2.23,1041,52.55,39.77,2.31,5.38,32.66,0,347.25,12672.12,3099.75,8.56,7,66003,64.88,32.14,34.68,154.18,1064.06,0,2732.26,15771.87,0,
 World,Burkina Faso,2022,Exports & Imports,3042,1478,65.89,31.77,,3998636.93,4332672.69,0.02,0.02,1.56,0.74,8205,10.07,89.56,0.02,0.35,630,0,34.63,699276.58,3533607.73,9.9,5.43,394018,67.95,26.89,42.82,205.05,3000,0,3856720.73,4232884.31,0,49
 World,Bangladesh,2022,Exports & Imports,4203,2753,91.03,59.18,,86192785.94,65497280.56,0.27,0.37,2.96,8.07,77190,32.13,66.21,0.29,1.37,754.3,0,83083317.98,92161353.55,213164.46,9.84,15.54,691535,69.59,25.72,6.85,35.14,3000,0,85127257.28,92374518.01,0,35
 World,Bulgaria,2022,Exports & Imports,4486,4451,97.16,95.68,,48632991.45,51964296.35,0.21,0.21,3.34,4.61,87977,33.87,63.36,0.23,2.54,1068.23,0,1029398.19,11343810.1,1644508.71,9.05,7.52,865614,67.94,27.54,6.76,37.68,3000,0,5025011.88,12988318.81,0,30
 World,Bahrain,2022,Exports & Imports,3886,2541,84.17,54.62,,15190859.6,18119614.82,0.07,0.07,5.66,4,30382,60.39,37.08,0.66,1.88,513,0,230285.72,17807651.26,539112.04,9.28,5.7,725349,68.38,27.33,16.36,86.03,3000,0,3311432.82,18346761.64,1.66,11
 World,"Bahamas, The",2022,Exports & Imports,3208,856,69.48,18.4,,10402305.12,3293704.48,0.01,0.04,3.77,2.68,6130,19.41,77.57,0.08,2.94,754.3,0,15336.08,2614961.7,639400.09,8.89,4.73,234417,68.03,28.99,23.56,90.26,1487.24,0,605124.71,3254361.8,0,5
 World,Bosnia and Herzegovina,2022,Exports & Imports,4105,2951,88.91,63.44,,12387814.24,9579374.16,0.04,0.05,1.33,2.06,57702,16.46,80.11,0.66,2.77,428.07,0,1013883.1,9788436.55,3997248.01,9.27,8.32,726831,68.19,27.35,8.99,47.21,3000,0,4726903.9,13785684.56,0,12
 World,Saint Barthélemy,2022,Exports & Imports,1140,341,24.69,7.33,,59184.8,370790.85,0,0,5.54,7.5,2334,59.77,28.02,1.63,10.58,93.17,0,285.21,371603.08,2193.12,9.83,9.64,118453,67.33,26.87,58.4,235.9,1355.58,0,4979.43,373796.2,0,
 World,Belarus,2022,Exports & Imports,3910,2908,84.69,62.51,,12676207.87,11191064.38,0.05,0.05,3.59,3.53,52277,46.57,49.25,1.16,3.02,800.3,0,603449.82,10715464.19,1318292.02,9.23,8.43,721094,67.98,27.46,10.32,52.47,3000,0,2695865.61,12033756.21,0,6
 World,Belize,2022,Exports & Imports,2539,930,54.99,19.99,,1582685.75,352349.63,0,0.01,4.14,3.98,6455,26.15,71.36,0.98,1.52,274.5,0,7102.18,342776.27,92466.16,9.57,19.88,275662,67.75,27.22,40.06,174.67,1487.24,0,347521.49,435242.43,0,18
 World,Bermuda,2022,Exports & Imports,2389,808,51.74,17.37,,1694241.26,74315.28,0,0.01,8.33,2.66,3917,53.74,38.86,1.3,6.1,754.3,0,3483.25,28178.49,24695.05,9,5.48,218352,68.12,28.15,52.36,155.63,1355.58,0,13080.52,52873.54,0,2
 World,Bolivia,2022,Exports & Imports,3597,1399,77.91,30.07,,7639688.51,14512574.97,0.06,0.03,2.61,1.13,13838,18.47,71.49,1.09,8.95,800.3,0,37756.18,8033018.74,6432252.16,9.8,6.23,389046,67.65,27.44,26.05,112.13,2063.28,0,11756007.29,14465270.9,0,13
 World,Brazil,2022,Exports & Imports,4336,4281,93.91,92.02,,245516262.2,364424694.4,1.49,1.06,5.3,11.18,226333,49.16,46.17,1.05,3.62,1156.35,0,138081103.3,394285086.8,3475562.45,8.81,10.42,1071618,66.95,28.64,3.2,17.68,3000,0,267064915.1,397760589.8,59.46,14
 World,Barbados,2022,Exports & Imports,3052,1581,66.1,33.99,,1707240.33,317670.69,0,0.01,5.45,5.45,9793,25.96,69.91,0.36,3.78,274.5,0,118058.09,256895.67,86672.56,9.82,12.28,407707,68.12,26.63,38.32,180.23,3000,0,272876.85,343565.94,2.3,11
 World,Brunei,2022,Exports & Imports,3261,1110,70.63,23.86,,5995671.21,14478203.55,0.06,0.03,4.24,0.31,8161,42.26,55.89,0.11,1.74,355.88,0,749.74,9398728.06,5121924.19,9.1,2.65,296582,69,28.14,21.86,82,1064.06,0,6722134.08,14520652.25,0,18
 World,Bhutan,2022,Exports & Imports,3414,525,73.94,11.29,,1359197.83,395878.37,0,0.01,3.9,1.01,2514,26.21,72.87,0.04,0.88,262.43,0,1.89,90602.6,324160.17,10.1,4.76,152151,66.33,26.07,74.18,385.8,1487.24,0,40632.22,414762.77,0,31
 World,Bunkers,2022,Exports & Imports,2829,1583,61.27,34.03,,57130708.78,954733.48,0,0.25,3.63,1.23,259,71.81,28.19,0,0,12,0,0,388705.32,16927.55,7.84,3.43,22764,70.54,28.7,5.79,61,100,0,16773.36,405632.87,0,
 World,Bouvet Island,2022,Exports & Imports,40,71,0.87,1.53,,672.74,1187.43,0,0,8.38,3.96,276,62.68,34.42,0.72,2.17,55.06,0,92.23,394.08,656.75,10.11,11.5,21999,69.58,27.41,63.77,176.09,754.3,0,606.09,1050.83,0,
 World,Botswana,2022,Exports & Imports,3874,1984,83.91,42.65,,7260634.48,7252909.81,0.03,0.03,3.48,0.85,7997,27.05,71.06,0.01,1.88,292.4,0,0.06,5338584.08,844865.83,9.99,7.94,513455,66.9,27.15,58.97,322.88,3000,0,817878.35,6183449.91,0,24
 World,Central African Republic,2022,Exports & Imports,1847,477,40,10.25,,451618.82,173032.54,0,0,3.42,0.34,2638,16.6,82.75,0.04,0.61,50,0,5.85,23244.67,119952.8,9.67,9.12,126571,66.43,28.2,41.17,216.64,1487.24,0,50508.43,143197.47,0,41
 World,Canada,2022,Exports & Imports,4530,4439,98.12,95.42,,553568503.6,635036323,2.6,2.4,3.87,3.15,266989,33.49,64.91,0.25,1.35,1068.23,0,226436915.7,565935724,38130169.03,8.67,6.11,1098361,66.78,28.99,2.69,14.71,3000,0,357987256.7,604036549.2,29343.84,15
 World,Cocos (Keeling) Islands,2022,Exports & Imports,491,381,10.63,8.19,,12003.67,3584.34,0,0,4.45,2.2,1905,47.45,45.62,0.37,6.56,100,0,88.59,1454.57,1948.68,8.92,7.79,107547,67.74,28.36,30.29,189.87,1355.58,0,968.23,3403.25,0,3
 World,Switzerland,2022,Exports & Imports,4507,4416,97.62,94.93,,345184032.2,406156757.5,1.67,1.49,3.43,2.92,300788,28.13,68.68,0.35,2.85,754.3,0,158268295.2,459541480.6,25492935.44,8.58,6.27,1082456,66.91,28.93,2.3,12.69,3000,0,232604209.9,485030000.2,4415.76,22
 World,Chile,2022,Exports & Imports,4258,3341,92.22,71.82,,92703654.36,110989852.4,0.46,0.4,2.27,2.01,78824,14.3,78.91,1.2,5.58,800.3,0,12447635.54,79397892.19,35455756.76,9.21,6.58,857856,67.61,27.74,7.81,42.86,3000,0,85516645.57,114853649,0,22
 World,China,2022,Exports & Imports,4537,4607,98.27,99.03,,2020135622,3555775035,14.58,8.75,6.73,6.08,687183,59.8,37.52,0.57,2.11,2063.28,0,693971604.6,3609523652,673443.54,8.71,6.96,1139682,66.84,28.84,1.09,6.06,3000,0,789812253.4,3610196931,165.1,22
 World,Cote d'Ivoire,2022,Exports & Imports,3743,2099,81.07,45.12,,16245710.6,14989615.8,0.06,0.07,2.34,1.86,17083,14.55,81.72,0.36,3.37,1068.23,0,999204.56,15776225.22,2252758.83,9.88,7.92,503566,67.99,26.94,26.37,123.19,3000,0,4684060.52,18028984.05,0,31
 World,Cameroon,2022,Exports & Imports,3438,2257,74.46,48.52,,8496961.52,7669076.48,0.03,0.04,4.32,0.76,19888,24.13,72.07,0.24,3.56,1068.23,0,4779261.7,11054814.88,230013.52,9.89,4.11,478743,68.86,26.62,19.43,89.3,3000,0,8460018.24,11284828.4,0,22
 World,"Congo, Rep.",2022,Exports & Imports,3191,1384,69.11,29.75,,4101571.79,13511598.45,0.06,0.02,8.55,1.04,6817,33.92,59.2,1.16,5.72,126.32,0,9298858.96,12401575.95,212835.75,9.74,2.79,342090,67.49,26.95,47,231.89,3000,0,12002797.44,12614411.7,0,24
 World,Cook Islands,2022,Exports & Imports,2282,277,49.43,5.95,,180743.32,27383.62,0,0,1.88,3.21,1318,22.61,60.39,12.44,4.55,50,0,16.41,16768.41,3121.86,8.65,10.27,79076,63.87,29.8,49.01,330.5,1355.58,0,16725.88,19890.28,0,14
 World,Colombia,2022,Exports & Imports,4221,3584,91.42,77.04,,69200271.4,63861034.4,0.26,0.3,2.53,3.35,92663,22.78,74.98,0.32,1.93,1068.23,0,24027892.55,71149205.21,1320825.72,8.8,6.55,898433,67.73,28.18,6.34,33.25,3000,0,52095421.92,72470030.94,0,14
 World,Comoros,2022,Exports & Imports,2057,381,44.55,8.19,,353167.79,68970.02,0,0,4.79,1.97,1800,15.83,83.44,0,0.72,274.5,0,0,50037.05,21938.27,10.46,8.36,110119,72.17,25.31,48.56,105.83,1068.23,0,19799.9,71975.32,0,40
 World,Cape Verde,2022,Exports & Imports,2992,816,64.8,17.54,,917996.24,95592.71,0,0,1.96,0.27,4949,10.1,80.2,2.08,7.62,93.17,0,744.58,10415.55,148589.59,9.53,15.09,229295,67.74,27.8,47.48,159.08,1487.24,0,97280.24,159005.14,0,37
 World,Costa Rica,2022,Exports & Imports,3919,2843,84.88,61.11,,19706341.3,24763049.11,0.1,0.09,2.52,3.56,53173,23.04,74.21,0.72,2.03,1068.23,0,12542017.62,26809372.94,1009496.05,9.12,8.6,744197,67.51,27.91,10.29,53.85,3000,0,17184795.97,27818868.99,0,21
 World,Cuba,2022,Exports & Imports,3156,757,68.36,16.27,,3894967.66,1925937.32,0.01,0.02,6.43,12.32,6217,46.92,38.99,2.7,11.39,274.5,0,547548.75,1194079.57,307595.53,10.23,17.62,220088,66.93,27.32,41.08,162.46,3000,0,1062398.65,1501675.1,0,11
 World,Curaçao,2022,Exports & Imports,2788,2393,60.39,51.44,,1379100.28,393287.82,0,0.01,9.73,3.02,8090,52.87,44,0.46,2.67,274.5,0,1401.16,185565.02,75010.8,9.66,6.75,357232,69.22,26.77,35.72,141.15,3000,0,81123.5,260575.82,0,1
 World,Christmas Island,2022,Exports & Imports,772,358,16.72,7.7,,50225.1,17053.41,0,0,5.57,1.57,2298,65.75,33.16,0.7,0.39,47,0,3.28,3953.31,14749.44,9.32,4.17,103014,68.78,29.22,32.03,57.57,754.3,0,2136.62,18702.76,0,3
 World,Cayman Islands,2022,Exports & Imports,2669,816,57.81,17.54,,4637076.05,2375811.56,0.01,0.02,7.49,2.51,4224,54.92,37.9,0.64,6.53,697.18,0,1302.7,630871.08,201606.35,9.56,3.97,235928,68.43,27.38,44.25,189.99,3000,0,111909.97,832477.44,0,2
 World,Cyprus,2022,Exports & Imports,4363,3915,94.5,84.16,,15807727.14,3541338.47,0.01,0.07,4.5,9.92,19713,34.75,61.57,0.26,3.41,1068.23,0,45927.57,1359916.05,201752.39,9.99,10.94,484490,68.02,26.51,23.47,110.92,3000,0,883725.6,1561668.44,0,30
 World,Czech Republic,2022,Exports & Imports,4515,4497,97.79,96.67,,196747313.7,204206555.5,0.84,0.85,3.91,4.31,141507,38.52,59.74,0.28,1.46,785.59,0,9190940.12,39643698.76,1391138.7,8.52,7.64,940744,67.18,28.67,4.33,23.23,3000,0,11359007.02,41030008.97,4828.49,30
 World,Germany,2022,Exports & Imports,4554,4585,98.64,98.56,,1458804579,1523055333,6.25,6.32,5.84,5.83,373543,45.07,52.94,0.26,1.73,3000,0,133490330.2,573524247.1,5241092.68,8.66,7.29,1128391,66.77,28.88,2,11.16,3000,0,170021267.6,578738860.8,26478.98,29
 World,Djibouti,2022,Exports & Imports,3285,719,71.15,15.46,,8843808.48,615424.89,0,0.04,4.17,7.69,3498,20.47,79.19,0,0.34,180,0,0,168325.58,39681.08,8.96,7.68,187034,67.01,28.86,40.54,180.22,1487.24,0,56632.2,208006.67,0,37
 World,Dominica,2022,Exports & Imports,1840,811,39.85,17.43,,384587.08,26141.78,0,0,4.23,3.9,4739,26.29,73.29,0.08,0.34,754.3,0,154.81,11833.61,9250.01,9.68,9.89,206301,66.35,27.97,48.91,198.19,3000,0,9660.22,21083.62,0,14
 World,Denmark,2022,Exports & Imports,4502,4461,97.51,95.89,,118048349.4,114805168.3,0.47,0.51,4.5,7.02,146117,40.37,57.19,0.28,2.15,2491.74,0,7203727.21,43676048,1029135.36,8.89,8.19,1012768,67.21,28.39,4.7,25.85,3000,0,12184333.15,44701133.77,4049.59,29
 World,Dominican Republic,2022,Exports & Imports,3981,2542,86.22,54.64,,28652604.42,12825351.46,0.05,0.12,4,5.8,38866,30.85,66.41,0.24,2.5,1068.23,0,4281893.46,12962099.94,410899.98,9.58,11.02,627115,68.38,27.05,12.94,60.8,3000,0,8258153.93,13372999.91,0,18
 World,Algeria,2022,Exports & Imports,3802,1955,82.35,42.02,,34811992.42,65127876.98,0.27,0.15,5.49,0.93,17531,27.95,61.54,2.38,8.13,754.3,0,32782460.09,64950217.57,37979811.98,9.88,2.91,495489,68.22,26.33,24.65,129.45,3000,0,84650851.97,102930029.5,0,17
 World,East Asia & Pacific,2022,Exports & Imports,,4619,,99.29,,6140732137,7969564450,32.69,26.58,4.94,3.91,3359800,43.15,54.03,0.63,2.19,3000,0,1620399153,7970370314,5088989.45,8.76,6.62,1146226,66.79,28.89,0.23,1.25,3000,0,2318895345,7975135639,323664.4,711
 World,Europe & Central Asia,2022,Exports & Imports,,4636,,99.66,,8499379211,8485752723,34.81,36.79,4.86,3.88,5905105,38.81,58.18,0.44,2.57,3000,0,1541973469,4774969311,489434.29,8.79,6.8,1148955,66.77,28.91,0.13,0.71,3000,0,2203402425,4775398230,60514.86,1055
 World,Ecuador,2022,Exports & Imports,3990,2504,86.42,53.83,,27656949.51,33703927.69,0.14,0.12,3.32,3.32,41359,23.11,72.63,0.52,3.74,1068.23,0,16620971.58,33476150.49,2922890.94,10,9.42,662963,68.38,26.35,12.95,71.51,3000,0,24002387.58,36399041.43,0,13
 World,"Egypt, Arab Rep.",2022,Exports & Imports,4216,3604,91.31,77.47,,79983635.25,44683169.75,0.18,0.35,4.28,3.16,93888,32.65,64.87,0.51,1.97,1068.23,0,10378065.84,54435587.87,1485721.9,9.25,6.68,880072,67.73,27.74,6.75,35.73,3000,0,30605286.25,55921309.77,0,23
 World,Eritrea,2022,Exports & Imports,1741,376,37.71,8.08,,444120.8,854214.87,0,0,2.61,0.07,2036,13.56,85.85,0,0.59,40.59,0,0,12778.72,586395.42,10.06,3.38,112120,69.12,27.23,52.11,148.92,3000,0,580114.01,599174.15,0,31
 World,Western Sahara,2022,Exports & Imports,124,72,2.69,1.55,,155492.89,449.66,0,0,2.38,4.18,326,12.58,86.81,0.61,0,60,0,0.99,348.14,370.17,9,7.74,25079,67.24,29.09,36.5,245.4,1068.23,0,129.77,718.31,0,2
 World,Spain,2022,Exports & Imports,4541,4558,98.35,97.98,,423833211.1,385745774.9,1.58,1.83,5.89,7.71,289597,46.79,51.06,0.26,1.89,3000,0,22096056.75,116971536.9,906843.52,8.84,9.79,1104853,67.05,28.56,2.51,14.22,3000,0,45144387.2,117877565.9,814.49,29
 World,Estonia,2022,Exports & Imports,4410,4324,95.52,92.95,,24393978.83,20884821.44,0.09,0.11,4.5,3.42,49216,33.97,63.54,0.31,2.18,1040.68,0,866671.12,4382344.58,333671.45,9.1,6.2,684159,68.27,27.52,9.58,48.88,3000,0,1544051.94,4716016.03,0,29
 World,Ethiopia(excludes Eritrea),2022,Exports & Imports,3601,1888,77.99,40.58,,11986132.07,3869901.76,0.02,0.05,7.11,7.7,21413,27.93,70.49,0.25,1.34,630,0,680518.84,4077178.78,231681.96,10.35,15.21,487443,68.8,25.98,21.46,97.44,3000,0,1955155.15,4308860.74,0,35
 World,Finland,2022,Exports & Imports,4469,4378,96.79,94.11,,81088996.02,86897517.59,0.36,0.35,4.77,3.46,97883,40.03,58.05,0.27,1.65,961.32,0,1875651.36,33111159.95,2769492.17,8.39,5.63,846242,66.8,29.01,5.45,30.77,3000,0,6840401.34,35880652.11,0,29
 World,Fiji,2022,Exports & Imports,3345,1481,72.45,31.84,,2712917.7,805466.43,0,0.01,5.64,10.33,8958,32.9,63.24,0.35,3.52,754.3,0,2333.46,784359.35,145700.3,10.6,20.88,431776,69.19,25.2,46.17,224.48,3000,0,709132,930059.65,0,12
 World,Falkland Island,2022,Exports & Imports,1193,205,25.84,4.41,,111085.56,403491.85,0,0,5.04,5.6,1188,59.01,33.5,3.87,3.62,70.44,0,22.37,56306.95,15986.07,9.23,10.62,67028,68.01,28.24,76.85,134.43,754.3,0,49441.33,72293.02,0,4
 World,France,2022,Exports & Imports,4556,4584,98.68,98.54,,747525688.5,619030508.6,2.54,3.24,6.54,6.94,324055,49.28,48.48,0.3,1.94,3000,0,44989310.04,242241502.6,7051674.2,8.83,8.54,1121841,66.86,28.76,2.3,12.85,3000,0,73694847.71,249289515.7,3661.12,26
 World,Free Zones,2022,Exports & Imports,2045,2671,44.29,57.42,,3824331.04,5722760.58,0.02,0.02,6.72,7.63,7990,65.03,33.93,0.8,0.24,2063.28,0,104136.45,4575105,459927.75,8.87,9.45,664806,68.38,27.6,55.64,279.06,3000,0,891434.17,5035032.75,0,
 World,Faeroe Islands,2022,Exports & Imports,3010,1075,65.19,23.11,,1403319.27,1575535.77,0.01,0.01,1.28,3.92,7820,13.11,81.28,1.07,4.54,361.67,0,94378.45,1852719.77,206027.15,8.93,10.66,302905,67.98,28.45,27.94,110.54,1626.17,0,1926021.55,2058746.92,0,6
 World,"Micronesia, Fed. Sts.",2022,Exports & Imports,1324,201,28.68,4.32,,157183.91,211410.24,0,0,4.09,2.33,1422,53.31,44.87,0.14,1.69,45,0,1.73,196031.65,3415,10.24,10.37,60030,69.31,27.67,40.08,87.13,754.3,0,196061.45,199446.65,0,14
 World,Gabon,2022,Exports & Imports,3122,1136,67.62,24.42,,2701688.91,9068764.25,0.04,0.01,7.5,1.21,5823,58.6,37.83,1,2.58,69.18,0,6819559.22,10448585.47,38289.77,8.84,3,267441,68.63,28.84,27.87,88.44,1487.24,0,9043979.04,10486875.24,0,18
 World,United Kingdom,2022,Exports & Imports,4558,4583,98.72,98.52,,703334826.5,458374714.9,1.88,3.04,3.76,3.73,471503,33.36,65.18,0.41,1.06,3000,0,155366128.4,554875796.3,14080173.75,8.72,6.55,1135595,66.8,28.87,1.59,8.84,3000,0,257909917.8,568955682.4,287.67,22
 World,Georgia,2022,Exports & Imports,3936,2280,85.25,49.01,,12114912.68,4638440.98,0.02,0.05,2.14,1.57,37955,14.91,79.34,0.29,5.46,754.3,0,393652.78,2706626.38,2579900.96,9.46,6.26,572135,67.93,27.28,12.97,59.27,3000,0,2614875.15,5286527.34,0,11
 World,Ghana,2022,Exports & Imports,3913,2386,84.75,51.29,,19918806.46,20913411.25,0.09,0.09,3.57,1.41,27963,18.67,76.21,0.34,4.78,1068.23,0,227688.78,16695605.77,1254032.3,9.89,5.23,612700,67.58,26.98,19.56,99.61,3000,0,12992234.76,17949638.07,0,32
 World,Gibraltar,2022,Exports & Imports,2858,800,61.9,17.2,,12562044.26,434300.31,0,0.05,4.54,0.87,4856,58.09,36.04,1.15,4.72,99.78,0,258372.97,517141.2,51519.78,8.92,3.66,224762,67.95,28.22,47.63,129.49,2063.28,0,342549.79,568660.99,0,3
 World,Guinea,2022,Exports & Imports,3246,1070,70.31,23,,6197391.67,11217351.44,0.05,0.03,2.36,0.14,6317,13.63,85.8,0.02,0.55,754.3,0,2791198.27,3100320.51,6063873.69,9.92,3.92,282773,68.02,27.11,36.74,180.92,1487.24,0,2947629.95,9164194.19,0,49
 World,"Gambia, The",2022,Exports & Imports,2526,595,54.71,12.79,,1453888.91,184461.73,0,0.01,2.58,1.09,3213,13.73,85.43,0,0.84,274.5,0,0,41837.03,121063.14,9.72,8.92,172590,67.61,28.78,38.84,154.78,1986.83,0,38329.96,162900.18,0,49
 World,Guinea-Bissau,2022,Exports & Imports,2135,174,46.24,3.74,,406633.72,225967.12,0,0,4.83,0.23,576,23.44,75.69,0,0.87,58.5,0,0,12456.25,208397.88,9.9,11.89,51064,70.17,28.16,37.33,110.42,887.4,0,8033.63,220854.12,0,49
 World,Equatorial Guinea,2022,Exports & Imports,2543,602,55.08,12.94,,1093668.76,8070328.01,0.03,0,5.74,0.75,1384,55.64,42.27,0.07,2.02,56.12,0,6082932.11,10426880.22,218961.6,8.42,2.49,83213,66.2,31.83,22.54,96.1,1487.24,0,10236046.19,10645841.82,0,24
