year,country_a,country_b,un_dist,sector,value_export,value_import,D
2015,HKG,KOR,0.2304799,bec_1,188751590.60984725,571749766.9056531,0.8187611645668279
2015,HKG,KOR,0.2304799,bec_2,525558950.40810114,2347540753.451221,0.8187611645668279
2015,HKG,KOR,0.2304799,bec_3,802581482.3055475,2658853911.083065,0.8187611645668279
2015,HKG,KOR,0.2304799,bec_4,491531498.2843987,1217067766.3588364,0.8187611645668279
2015,HKG,KOR,0.2304799,bec_5,253657861.60692,2175161506.8098927,0.8187611645668279
2015,HKG,KOR,0.2304799,bec_6,4029220757.011573,13239338374.123396,0.8187611645668279
2015,HKG,KOR,0.2304799,bec_7,445290829.37063926,1660979792.4397428,0.8187611645668279
2015,HKG,KOR,0.2304799,bec_8,564244918.4029725,5026577888.828195,0.8187611645668279
2016,HKG,KOR,0.08954,bec_1,142302669.33750752,475830151.0716114,0.8666697883900487
2016,HKG,KOR,0.08954,bec_2,357568883.20426744,1854745070.957857,0.8666697883900487
2016,HKG,KOR,0.08954,bec_3,549207106.170314,2174262139.88374,0.8666697883900487
2016,HKG,KOR,0.08954,bec_4,409738684.5132787,1493343669.9192812,0.8666697883900487
2016,HKG,KOR,0.08954,bec_5,310922699.97732425,2251855065.266625,0.8666697883900487
2016,HKG,KOR,0.08954,bec_6,3944526510.500833,15386965453.055956,0.8666697883900487
2016,HKG,KOR,0.08954,bec_7,384775329.5638746,2121353142.4093144,0.8666697883900487
2016,HKG,KOR,0.08954,bec_8,452508580.7326,4988250875.435613,0.8666697883900487
2017,HKG,KOR,0.1010065,bec_1,131591875.19216146,467776758.1956252,0.8685474954404888
2017,HKG,KOR,0.1010065,bec_2,457898196.0962971,2131960892.974393,0.8685474954404888
2017,HKG,KOR,0.1010065,bec_3,524511542.92360574,2212429277.709578,0.8685474954404888
2017,HKG,KOR,0.1010065,bec_4,365235994.2168078,921293975.4105244,0.8685474954404888
2017,HKG,KOR,0.1010065,bec_5,193823571.17776987,1277420744.7053933,0.8685474954404888
2017,HKG,KOR,0.1010065,bec_6,4976992339.219486,25668699047.70742,0.8685474954404888
2017,HKG,KOR,0.1010065,bec_7,346576519.8471048,2057390399.715884,0.8685474954404888
2017,HKG,KOR,0.1010065,bec_8,357645289.32676727,895083175.5811778,0.8685474954404888
2018,HKG,KOR,0.1902946,bec_1,127323234.62066849,470448632.9438322,0.8256448588688721
2018,HKG,KOR,0.1902946,bec_2,436487526.3292532,2231427824.5182014,0.8256448588688721
2018,HKG,KOR,0.1902946,bec_3,476283707.467097,2198450521.503692,0.8256448588688721
2018,HKG,KOR,0.1902946,bec_4,241584867.6136641,812336187.7029349,0.8256448588688721
2018,HKG,KOR,0.1902946,bec_5,146404824.64435637,1427928381.0867977,0.8256448588688721
2018,HKG,KOR,0.1902946,bec_6,4914906928.340573,31567944757.87296,0.8256448588688721
2018,HKG,KOR,0.1902946,bec_7,326258201.98024845,2009836581.1065588,0.8256448588688721
2018,HKG,KOR,0.1902946,bec_8,353621237.00413805,690921449.26502,0.8256448588688721
2019,HKG,KOR,0.2129806,bec_1,168948185.9694452,409487953.3358981,0.8351334245720383
2019,HKG,KOR,0.2129806,bec_2,392082429.5566163,1746857291.5965035,0.8351334245720383
2019,HKG,KOR,0.2129806,bec_3,482425700.7131523,1818065798.1295063,0.8351334245720383
2019,HKG,KOR,0.2129806,bec_4,277913984.6906524,847984316.8870685,0.8351334245720383
2019,HKG,KOR,0.2129806,bec_5,167593813.39518815,984191183.6804128,0.8351334245720383
2019,HKG,KOR,0.2129806,bec_6,4429536516.033609,20390315682.321888,0.8351334245720383
2019,HKG,KOR,0.2129806,bec_7,343010835.44790816,1270598995.831962,0.8351334245720383
2019,HKG,KOR,0.2129806,bec_8,336558294.1934267,616503642.216759,0.8351334245720383
2020,HKG,KOR,0.2779488,bec_1,101285234.24708204,400750289.1744412,0.8796249495695463
2020,HKG,KOR,0.2779488,bec_2,248294682.4778576,1263753784.332834,0.8796249495695463
2020,HKG,KOR,0.2779488,bec_3,423565743.7526426,1822573730.146774,0.8796249495695463
2020,HKG,KOR,0.2779488,bec_4,353141639.0159106,1423969555.430426,0.8796249495695463
2020,HKG,KOR,0.2779488,bec_5,169450809.13894477,895504312.4987481,0.8796249495695463
2020,HKG,KOR,0.2779488,bec_6,3887282534.297281,19145151487.05112,0.8796249495695463
2020,HKG,KOR,0.2779488,bec_7,669327437.464569,1138569741.7315185,0.8796249495695463
2020,HKG,KOR,0.2779488,bec_8,232277839.60571265,585666427.6341431,0.8796249495695463
2021,HKG,KOR,0.2213997,bec_1,104870012.84754032,399824187.35325694,0.8270375879046866
2021,HKG,KOR,0.2213997,bec_2,336121095.4140337,1537909177.7364376,0.8270375879046866
2021,HKG,KOR,0.2213997,bec_3,525395750.47709286,1875823822.62584,0.8270375879046866
2021,HKG,KOR,0.2213997,bec_4,320572531.38126147,1127090515.9394493,0.8270375879046866
2021,HKG,KOR,0.2213997,bec_5,371304370.67595166,1239074009.3362174,0.8270375879046866
2021,HKG,KOR,0.2213997,bec_6,5663336790.29363,23398907708.914585,0.8270375879046866
2021,HKG,KOR,0.2213997,bec_7,736427542.8191773,961022649.3267044,0.8270375879046866
2021,HKG,KOR,0.2213997,bec_8,346063810.0913124,558021656.767507,0.8270375879046866
2022,HKG,KOR,0.3652792,bec_1,116457955.14630549,372588384.7922574,0.8269852150080337
2022,HKG,KOR,0.3652792,bec_2,354117876.7029555,1187276565.3295476,0.8269852150080337
2022,HKG,KOR,0.3652792,bec_3,396513291.8818072,1166814924.096063,0.8269852150080337
2022,HKG,KOR,0.3652792,bec_4,276862665.79602337,664184295.7837013,0.8269852150080337
2022,HKG,KOR,0.3652792,bec_5,418658834.98210686,375281866.5723457,0.8269852150080337
2022,HKG,KOR,0.3652792,bec_6,5633251509.411811,16770176378.865332,0.8269852150080337
2022,HKG,KOR,0.3652792,bec_7,877484977.6119822,752455793.1835262,0.8269852150080337
2022,HKG,KOR,0.3652792,bec_8,15285720.467008635,2635295.3772269217,0.8269852150080337
2023,HKG,KOR,0.3383481,bec_1,138844572.65532342,379407309.6272461,0.8442049574989346
2023,HKG,KOR,0.3383481,bec_2,301962399.4814041,1018276208.2672944,0.8442049574989346
2023,HKG,KOR,0.3383481,bec_3,366880473.1713019,986351609.8457493,0.8442049574989346
2023,HKG,KOR,0.3383481,bec_4,280727118.89153415,695941687.6076608,0.8442049574989346
2023,HKG,KOR,0.3383481,bec_5,441922430.84354687,701315427.4951102,0.8442049574989346
2023,HKG,KOR,0.3383481,bec_6,4939892099.499508,14237499111.6115,0.8442049574989346
2023,HKG,KOR,0.3383481,bec_7,658965040.8879813,832173880.6535994,0.8442049574989346
2023,HKG,KOR,0.3383481,bec_8,11084136.56939978,1790220.8918406465,0.8442049574989346
2006,HKG,MYS,1.7806772,bec_1,84077707.33248988,196808797.3943157,0.5489835251405224
2006,HKG,MYS,1.7806772,bec_2,179711239.6259954,635815455.754809,0.5489835251405224
2006,HKG,MYS,1.7806772,bec_3,443694471.34080726,1384521750.9059477,0.5489835251405224
2006,HKG,MYS,1.7806772,bec_4,115511681.26242004,247249706.81091976,0.5489835251405224
2006,HKG,MYS,1.7806772,bec_5,47428255.66346299,107751781.43547808,0.5489835251405224
2006,HKG,MYS,1.7806772,bec_6,1097577578.1625843,1835599972.1154664,0.5489835251405224
2006,HKG,MYS,1.7806772,bec_7,102710124.3756838,297791301.07961035,0.5489835251405224
2006,HKG,MYS,1.7806772,bec_8,1073051374.2365564,4195130674.503452,0.5489835251405224
2007,HKG,MYS,2.1413966,bec_1,100276765.32804608,209062309.6254632,0.570665965342525
2007,HKG,MYS,2.1413966,bec_2,190812371.57281625,533770298.4961368,0.570665965342525
2007,HKG,MYS,2.1413966,bec_3,513154090.30329967,1336222720.3008318,0.570665965342525
2007,HKG,MYS,2.1413966,bec_4,118077365.2633679,249889148.95370263,0.570665965342525
2007,HKG,MYS,2.1413966,bec_5,63101339.75723368,142439827.57923934,0.570665965342525
2007,HKG,MYS,2.1413966,bec_6,1968505501.481032,2223133703.0227,0.570665965342525
2007,HKG,MYS,2.1413966,bec_7,123237069.28350352,214817747.3836049,0.570665965342525
2007,HKG,MYS,2.1413966,bec_8,421797417.0107014,3887471412.63832,0.570665965342525
2008,HKG,MYS,1.8920297,bec_1,119767014.65825573,252945294.02752995,0.5745927615257942
2008,HKG,MYS,1.8920297,bec_2,156200570.73065203,582026141.3887081,0.5745927615257942
2008,HKG,MYS,1.8920297,bec_3,535119254.394122,1317688679.38666,0.5745927615257942
2008,HKG,MYS,1.8920297,bec_4,122636433.448604,283316261.37409693,0.5745927615257942
2008,HKG,MYS,1.8920297,bec_5,74844384.3373266,255623577.11152405,0.5745927615257942
2008,HKG,MYS,1.8920297,bec_6,2019979305.913191,2553249579.5960817,0.5745927615257942
2008,HKG,MYS,1.8920297,bec_7,132870730.46991532,258589809.5409798,0.5745927615257942
2008,HKG,MYS,1.8920297,bec_8,469452578.0479328,3367796241.5744185,0.5745927615257942
2009,HKG,MYS,2.0385397,bec_1,59711723.075334296,187276130.7059088,0.5369288254605089
2009,HKG,MYS,2.0385397,bec_2,114522451.35968944,430876709.4812064,0.5369288254605089
2009,HKG,MYS,2.0385397,bec_3,350041595.1616374,1181778556.6621385,0.5369288254605089
2009,HKG,MYS,2.0385397,bec_4,75859589.32319017,271468242.2814985,0.5369288254605089
2009,HKG,MYS,2.0385397,bec_5,41093123.86244357,122438864.3998155,0.5369288254605089
2009,HKG,MYS,2.0385397,bec_6,1580018361.2126606,5637214651.286027,0.5369288254605089
2009,HKG,MYS,2.0385397,bec_7,97066772.2074853,289296749.40986675,0.5369288254605089
2009,HKG,MYS,2.0385397,bec_8,275644527.7975591,584547119.7735386,0.5369288254605089
2010,HKG,MYS,2.1854227,bec_1,65835854.44721882,195423183.31305948,0.5611231999648557
2010,HKG,MYS,2.1854227,bec_2,170223487.43578237,522657601.3694087,0.5611231999648557
2010,HKG,MYS,2.1854227,bec_3,552441475.5469613,1670040010.9329991,0.5611231999648557
2010,HKG,MYS,2.1854227,bec_4,93315292.24051195,296367789.4134098,0.5611231999648557
2010,HKG,MYS,2.1854227,bec_5,48911981.18453915,155664121.34996277,0.5611231999648557
2010,HKG,MYS,2.1854227,bec_6,2080850396.340476,6635142854.580976,0.5611231999648557
2010,HKG,MYS,2.1854227,bec_7,122666869.63614622,342803659.9159263,0.5611231999648557
2010,HKG,MYS,2.1854227,bec_8,285603603.1683645,572458475.124258,0.5611231999648557
2011,HKG,MYS,1.6888912,bec_1,82564845.68061116,244428652.492429,0.5584606065288614
2011,HKG,MYS,1.6888912,bec_2,196531690.7268728,473048507.7479599,0.5584606065288614
2011,HKG,MYS,1.6888912,bec_3,560706756.8538254,1593971078.525319,0.5584606065288614
2011,HKG,MYS,1.6888912,bec_4,165697915.5264624,610657164.6691444,0.5584606065288614
2011,HKG,MYS,1.6888912,bec_5,58245130.06700672,174633907.55509606,0.5584606065288614
2011,HKG,MYS,1.6888912,bec_6,2136377390.962224,5988060882.195155,0.5584606065288614
2011,HKG,MYS,1.6888912,bec_7,123582869.05626568,344577369.5347771,0.5584606065288614
2011,HKG,MYS,1.6888912,bec_8,350906649.126732,799449573.2801181,0.5584606065288614
2012,HKG,MYS,1.7932493,bec_1,94989483.59368274,253117679.04083964,0.5848259184912938
2012,HKG,MYS,1.7932493,bec_2,292083571.0342512,391165429.4687258,0.5848259184912938
2012,HKG,MYS,1.7932493,bec_3,545791690.8825212,1471819298.636679,0.5848259184912938
2012,HKG,MYS,1.7932493,bec_4,201403863.3623958,565080742.9871422,0.5848259184912938
2012,HKG,MYS,1.7932493,bec_5,59201429.97656785,160232498.05786356,0.5848259184912938
2012,HKG,MYS,1.7932493,bec_6,2029530488.4263,5597840093.229057,0.5848259184912938
2012,HKG,MYS,1.7932493,bec_7,127758115.34009434,354997316.6737438,0.5848259184912938
2012,HKG,MYS,1.7932493,bec_8,286578445.384187,751398141.9059488,0.5848259184912938
2013,HKG,MYS,1.5888233,bec_1,89717006.99112874,271074324.6404233,0.6920814261890849
2013,HKG,MYS,1.5888233,bec_2,282144885.14880407,358238114.8028647,0.6920814261890849
2013,HKG,MYS,1.5888233,bec_3,515011876.92603314,1392652704.438005,0.6920814261890849
2013,HKG,MYS,1.5888233,bec_4,148398750.000779,461300229.4414191,0.6920814261890849
2013,HKG,MYS,1.5888233,bec_5,71834209.4574218,255044590.4297504,0.6920814261890849
2013,HKG,MYS,1.5888233,bec_6,1862141399.1001456,5782462432.984838,0.6920814261890849
2013,HKG,MYS,1.5888233,bec_7,122897174.01626603,395556257.92389554,0.6920814261890849
2013,HKG,MYS,1.5888233,bec_8,247626346.3594215,684631857.3388034,0.6920814261890849
2014,HKG,MYS,1.7664392,bec_1,82673762.72480966,293511423.7828648,0.7279161507344135
2014,HKG,MYS,1.7664392,bec_2,218373829.71884984,342997600.88911325,0.7279161507344135
2014,HKG,MYS,1.7664392,bec_3,519139729.3941096,1389913166.4149733,0.7279161507344135
2014,HKG,MYS,1.7664392,bec_4,145086163.1866727,455110787.8970842,0.7279161507344135
2014,HKG,MYS,1.7664392,bec_5,79225545.37491092,232401549.42204487,0.7279161507344135
2014,HKG,MYS,1.7664392,bec_6,2214077635.0687966,6867569005.604587,0.7279161507344135
2014,HKG,MYS,1.7664392,bec_7,136422665.8242745,452201939.9773416,0.7279161507344135
2014,HKG,MYS,1.7664392,bec_8,270762972.70757604,725567998.0119909,0.7279161507344135
2015,HKG,MYS,1.7908375,bec_1,83783568.80240007,277915593.5326959,0.8156388252243013
2015,HKG,MYS,1.7908375,bec_2,82320412.58668172,322490026.6734526,0.8156388252243013
2015,HKG,MYS,1.7908375,bec_3,474884614.9388284,1328849097.2731175,0.8156388252243013
2015,HKG,MYS,1.7908375,bec_4,96712648.07909016,274429544.5881438,0.8156388252243013
2015,HKG,MYS,1.7908375,bec_5,89007997.81337535,349288850.9926207,0.8156388252243013
2015,HKG,MYS,1.7908375,bec_6,2136134118.0209072,5527660148.607557,0.8156388252243013
2015,HKG,MYS,1.7908375,bec_7,114245185.95488316,344469533.3612651,0.8156388252243013
2015,HKG,MYS,1.7908375,bec_8,270861789.803834,583196212.9711468,0.8156388252243013
2016,HKG,MYS,1.8802154,bec_1,79293984.81888902,269508134.34042513,0.8339074660762651
2016,HKG,MYS,1.8802154,bec_2,86290360.70268086,331008793.3023768,0.8339074660762651
2016,HKG,MYS,1.8802154,bec_3,505093667.8538128,1229707309.6159694,0.8339074660762651
2016,HKG,MYS,1.8802154,bec_4,87213898.11920954,297080397.50136304,0.8339074660762651
2016,HKG,MYS,1.8802154,bec_5,92373534.71655294,254797975.2737628,0.8339074660762651
2016,HKG,MYS,1.8802154,bec_6,2027434675.1448464,5236564802.582737,0.8339074660762651
2016,HKG,MYS,1.8802154,bec_7,110676905.44441213,311534933.7371217,0.8339074660762651
2016,HKG,MYS,1.8802154,bec_8,316264765.19959605,603184405.6462437,0.8339074660762651
2017,HKG,MYS,1.7859601,bec_1,71819295.10397962,281861399.18420434,0.8177045249254818
2017,HKG,MYS,1.7859601,bec_2,129122036.95044164,399045889.77489454,0.8177045249254818
2017,HKG,MYS,1.7859601,bec_3,370682165.8772082,1319480226.470063,0.8177045249254818
2017,HKG,MYS,1.7859601,bec_4,64069459.82546088,284583333.72994125,0.8177045249254818
2017,HKG,MYS,1.7859601,bec_5,96105996.75378536,296355842.4272863,0.8177045249254818
2017,HKG,MYS,1.7859601,bec_6,2350195430.7441754,6664995755.077542,0.8177045249254818
2017,HKG,MYS,1.7859601,bec_7,83967874.63417268,330595367.2015174,0.8177045249254818
2017,HKG,MYS,1.7859601,bec_8,219844588.1107755,685767882.1345501,0.8177045249254818
2018,HKG,MYS,1.7862892,bec_1,53900104.27836864,274412648.3934867,0.8178729139443344
2018,HKG,MYS,1.7862892,bec_2,136735650.0106006,821993146.4933072,0.8178729139443344
2018,HKG,MYS,1.7862892,bec_3,310898524.4467118,1510342126.9156263,0.8178729139443344
2018,HKG,MYS,1.7862892,bec_4,62953314.59028804,471809254.28661394,0.8178729139443344
2018,HKG,MYS,1.7862892,bec_5,114023812.53995536,427650216.6808006,0.8178729139443344
2018,HKG,MYS,1.7862892,bec_6,3039536233.677133,11708850636.919044,0.8178729139443344
2018,HKG,MYS,1.7862892,bec_7,74275023.16566461,407934241.1140575,0.8178729139443344
2018,HKG,MYS,1.7862892,bec_8,239303833.29127783,1008760433.1970636,0.8178729139443344
2019,HKG,MYS,1.7367897,bec_1,59922742.92378032,253002140.07126543,0.7252798072680722
2019,HKG,MYS,1.7367897,bec_2,164400783.91010946,546116710.5620844,0.7252798072680722
2019,HKG,MYS,1.7367897,bec_3,323097295.4371912,1300971569.4918356,0.7252798072680722
2019,HKG,MYS,1.7367897,bec_4,81470809.55722739,451189360.2616999,0.7252798072680722
2019,HKG,MYS,1.7367897,bec_5,92724913.67906626,399868387.8522367,0.7252798072680722
2019,HKG,MYS,1.7367897,bec_6,2837733419.721052,9890285103.546837,0.7252798072680722
2019,HKG,MYS,1.7367897,bec_7,78610890.48788899,359217915.9512529,0.7252798072680722
2019,HKG,MYS,1.7367897,bec_8,266991208.2836842,935054412.2627884,0.7252798072680722
2020,HKG,MYS,1.8477417,bec_1,46441977.42822396,203210542.6391509,0.7525180567845572
2020,HKG,MYS,1.8477417,bec_2,208704858.8835452,484664982.79181695,0.7525180567845572
2020,HKG,MYS,1.8477417,bec_3,297222722.5638261,1286420160.722027,0.7525180567845572
2020,HKG,MYS,1.8477417,bec_4,63124933.37823078,294343584.4459144,0.7525180567845572
2020,HKG,MYS,1.8477417,bec_5,89078234.34248592,326614286.08913153,0.7525180567845572
2020,HKG,MYS,1.8477417,bec_6,2647424930.317658,10210243458.989883,0.7525180567845572
2020,HKG,MYS,1.8477417,bec_7,77406800.93896034,406275258.320036,0.7525180567845572
2020,HKG,MYS,1.8477417,bec_8,220455382.1470692,913546894.0020406,0.7525180567845572
2021,HKG,MYS,1.8644876,bec_1,53783694.703386605,226383866.8315724,0.6632643186182406
2021,HKG,MYS,1.8644876,bec_2,253734386.34328863,486254600.7680932,0.6632643186182406
2021,HKG,MYS,1.8644876,bec_3,419835782.48208445,1450541694.5571048,0.6632643186182406
2021,HKG,MYS,1.8644876,bec_4,91368944.1649231,415964193.7460835,0.6632643186182406
2021,HKG,MYS,1.8644876,bec_5,112965521.28009702,301040366.10102594,0.6632643186182406
2021,HKG,MYS,1.8644876,bec_6,2959574543.7015457,11131816337.92915,0.6632643186182406
2021,HKG,MYS,1.8644876,bec_7,113694229.43417823,380313672.52441823,0.6632643186182406
2021,HKG,MYS,1.8644876,bec_8,265730129.890496,947340435.5425514,0.6632643186182406
2022,HKG,MYS,1.9720153,bec_1,55800251.9378551,244545615.078867,0.6334002224502744
2022,HKG,MYS,1.9720153,bec_2,263961607.021336,654798600.7708528,0.6334002224502744
2022,HKG,MYS,1.9720153,bec_3,376783424.1062192,1437860821.0749576,0.6334002224502744
2022,HKG,MYS,1.9720153,bec_4,104130942.81424506,433864020.5261802,0.6334002224502744
2022,HKG,MYS,1.9720153,bec_5,158486226.37995666,785925990.0702378,0.6334002224502744
2022,HKG,MYS,1.9720153,bec_6,3302438336.268597,12288709235.76733,0.6334002224502744
2022,HKG,MYS,1.9720153,bec_7,102053311.04222085,378548265.875505,0.6334002224502744
2022,HKG,MYS,1.9720153,bec_8,3054124.4295699457,466344314.8360705,0.6334002224502744
2023,HKG,MYS,2.0414799,bec_1,51835793.02174424,245971417.38926944,0.6190075810615566
2023,HKG,MYS,2.0414799,bec_2,199753141.1322496,485200848.9384012,0.6190075810615566
2023,HKG,MYS,2.0414799,bec_3,291634636.4241459,1194862691.0975325,0.6190075810615566
2023,HKG,MYS,2.0414799,bec_4,96682699.52884205,459192292.456064,0.6190075810615566
2023,HKG,MYS,2.0414799,bec_5,190339023.4494476,918539954.09398,0.6190075810615566
2023,HKG,MYS,2.0414799,bec_6,2696057241.800088,10927738466.1529,0.6190075810615566
2023,HKG,MYS,2.0414799,bec_7,93972761.296495,409006358.5536308,0.6190075810615566
2023,HKG,MYS,2.0414799,bec_8,2586015.346987887,92690403.31822172,0.6190075810615566
2006,HKG,NLD,0.0292639,bec_1,164250157.77687532,89142289.91755976,0.60780559899072
2006,HKG,NLD,0.0292639,bec_2,158005640.1026109,81288310.41180314,0.60780559899072
2006,HKG,NLD,0.0292639,bec_3,685664645.8776186,147431176.6933423,0.60780559899072
2006,HKG,NLD,0.0292639,bec_4,1007136544.0370148,111640926.90814777,0.60780559899072
2006,HKG,NLD,0.0292639,bec_5,257242933.67689413,51361539.35589524,0.60780559899072
2006,HKG,NLD,0.0292639,bec_6,2155491152.1423635,575549767.4582893,0.60780559899072
2006,HKG,NLD,0.0292639,bec_7,375415853.4943633,116815821.10523473,0.60780559899072
2006,HKG,NLD,0.0292639,bec_8,1117216496.8922596,268092536.14972776,0.60780559899072
2007,HKG,NLD,0.0842704000000001,bec_1,194101466.5276427,129631413.94532456,0.5599217826667394
2007,HKG,NLD,0.0842704000000001,bec_2,135157098.4558885,90002272.35122886,0.5599217826667394
2007,HKG,NLD,0.0842704000000001,bec_3,592944831.2492932,198646220.9555649,0.5599217826667394
2007,HKG,NLD,0.0842704000000001,bec_4,959093396.0662992,111787113.99506108,0.5599217826667394
2007,HKG,NLD,0.0842704000000001,bec_5,219989349.8102669,66291269.38091466,0.5599217826667394
2007,HKG,NLD,0.0842704000000001,bec_6,3095666599.755287,736660979.2643082,0.5599217826667394
2007,HKG,NLD,0.0842704000000001,bec_7,489383887.2925149,170314209.09328395,0.5599217826667394
2007,HKG,NLD,0.0842704000000001,bec_8,466763658.84280777,126656153.01431386,0.5599217826667394
2008,HKG,NLD,0.0252243,bec_1,257852434.9259804,162162005.7397322,0.6122963830452122
2008,HKG,NLD,0.0252243,bec_2,150424922.63357645,84887928.28537188,0.6122963830452122
2008,HKG,NLD,0.0252243,bec_3,554560509.807755,181335118.6774478,0.6122963830452122
2008,HKG,NLD,0.0252243,bec_4,1040719394.7654604,94051158.40615427,0.6122963830452122
2008,HKG,NLD,0.0252243,bec_5,205197041.44739777,60446674.77570761,0.6122963830452122
2008,HKG,NLD,0.0252243,bec_6,2875801599.29463,712147903.0880284,0.6122963830452122
2008,HKG,NLD,0.0252243,bec_7,499927191.6020385,210751882.5805388,0.6122963830452122
2008,HKG,NLD,0.0252243,bec_8,483113705.5231614,184324976.447019,0.6122963830452122
2009,HKG,NLD,0.2070023,bec_1,227442332.3917312,184871520.2924072,0.5930478263714166
2009,HKG,NLD,0.2070023,bec_2,139957498.6777642,73439306.04481907,0.5930478263714166
2009,HKG,NLD,0.2070023,bec_3,372534377.8038388,147812475.78779724,0.5930478263714166
2009,HKG,NLD,0.2070023,bec_4,924547860.6991408,105194326.6772,0.5930478263714166
2009,HKG,NLD,0.2070023,bec_5,189114526.97767937,75145659.69319977,0.5930478263714166
2009,HKG,NLD,0.2070023,bec_6,2326622707.5993323,795923881.9600091,0.5930478263714166
2009,HKG,NLD,0.2070023,bec_7,407599813.455182,160305501.3019625,0.5930478263714166
2009,HKG,NLD,0.2070023,bec_8,461066642.3953316,167297984.24260494,0.5930478263714166
2010,HKG,NLD,0.0910013000000001,bec_1,279641011.4812385,242543153.25375223,0.5619034181847317
2010,HKG,NLD,0.0910013000000001,bec_2,155569306.33379996,71160744.33920231,0.5619034181847317
2010,HKG,NLD,0.0910013000000001,bec_3,507908135.6035085,179601289.04558128,0.5619034181847317
2010,HKG,NLD,0.0910013000000001,bec_4,904410525.2291752,96052665.55097574,0.5619034181847317
2010,HKG,NLD,0.0910013000000001,bec_5,211045972.2140472,72366968.65059938,0.5619034181847317
2010,HKG,NLD,0.0910013000000001,bec_6,2697774082.266942,846328504.6890565,0.5619034181847317
2010,HKG,NLD,0.0910013000000001,bec_7,476905667.4160442,203416860.94778863,0.5619034181847317
2010,HKG,NLD,0.0910013000000001,bec_8,623318227.4552442,175425941.5230436,0.5619034181847317
2011,HKG,NLD,0.1321815,bec_1,370014280.1206853,460849094.2080954,0.5750199615623769
2011,HKG,NLD,0.1321815,bec_2,154939871.08980003,78182546.93514104,0.5750199615623769
2011,HKG,NLD,0.1321815,bec_3,467764429.2471844,232527214.0277364,0.5750199615623769
2011,HKG,NLD,0.1321815,bec_4,837025788.7712678,137775551.42612264,0.5750199615623769
2011,HKG,NLD,0.1321815,bec_5,247444883.7462285,77993881.79505329,0.5750199615623769
2011,HKG,NLD,0.1321815,bec_6,2450882673.5040927,941570352.840236,0.5750199615623769
2011,HKG,NLD,0.1321815,bec_7,429186400.306583,253205305.07996488,0.5750199615623769
2011,HKG,NLD,0.1321815,bec_8,471649193.2141575,167933557.68765023,0.5750199615623769
2012,HKG,NLD,0.0078598999999999,bec_1,437634354.98287904,516664305.20520496,0.6004672850545613
2012,HKG,NLD,0.0078598999999999,bec_2,127277179.96510354,60574845.61742039,0.6004672850545613
2012,HKG,NLD,0.0078598999999999,bec_3,455890622.9741035,255765014.3769032,0.6004672850545613
2012,HKG,NLD,0.0078598999999999,bec_4,613402386.7624451,151525488.79496935,0.6004672850545613
2012,HKG,NLD,0.0078598999999999,bec_5,259709247.81781065,106917142.60564443,0.6004672850545613
2012,HKG,NLD,0.0078598999999999,bec_6,2397447250.5726247,887208941.8359652,0.6004672850545613
2012,HKG,NLD,0.0078598999999999,bec_7,397658465.4730729,187817285.8111848,0.6004672850545613
2012,HKG,NLD,0.0078598999999999,bec_8,548896139.4519607,227460287.7527077,0.6004672850545613
2013,HKG,NLD,0.0432157999999999,bec_1,520284951.9270365,668916728.4709603,0.6947476904870765
2013,HKG,NLD,0.0432157999999999,bec_2,110522364.62583104,57002106.29836979,0.6947476904870765
2013,HKG,NLD,0.0432157999999999,bec_3,483555224.4388752,251668364.16246504,0.6947476904870765
2013,HKG,NLD,0.0432157999999999,bec_4,559910563.1646143,120893615.61387238,0.6947476904870765
2013,HKG,NLD,0.0432157999999999,bec_5,274724493.9205372,94581455.0581705,0.6947476904870765
2013,HKG,NLD,0.0432157999999999,bec_6,2346925388.3967543,951396176.8121318,0.6947476904870765
2013,HKG,NLD,0.0432157999999999,bec_7,368261810.95827466,169636557.41525123,0.6947476904870765
2013,HKG,NLD,0.0432157999999999,bec_8,577220130.5680771,230067044.16877928,0.6947476904870765
2014,HKG,NLD,0.1306537,bec_1,614710714.7165376,998901359.5706136,0.6933141375791151
2014,HKG,NLD,0.1306537,bec_2,125903577.84123564,71680505.20759203,0.6933141375791151
2014,HKG,NLD,0.1306537,bec_3,515171872.6862664,255209567.71714312,0.6933141375791151
2014,HKG,NLD,0.1306537,bec_4,584158167.7423707,158338711.60860234,0.6933141375791151
2014,HKG,NLD,0.1306537,bec_5,312187607.76397854,110850140.31077372,0.6933141375791151
2014,HKG,NLD,0.1306537,bec_6,2527833197.008338,981962407.1116804,0.6933141375791151
2014,HKG,NLD,0.1306537,bec_7,391215396.8559741,210435281.11071408,0.6933141375791151
2014,HKG,NLD,0.1306537,bec_8,721197833.385299,278324427.3628804,0.6933141375791151
2015,HKG,NLD,0.0714869999999999,bec_1,634295384.3425038,512207995.55165225,0.7945581097077812
2015,HKG,NLD,0.0714869999999999,bec_2,114278412.9672987,55542740.47197499,0.7945581097077812
2015,HKG,NLD,0.0714869999999999,bec_3,550992214.7812313,244934958.31804457,0.7945581097077812
2015,HKG,NLD,0.0714869999999999,bec_4,596185098.4828252,171535068.966457,0.7945581097077812
2015,HKG,NLD,0.0714869999999999,bec_5,287015988.0545488,119064672.48638456,0.7945581097077812
2015,HKG,NLD,0.0714869999999999,bec_6,3436914754.284489,940271888.2152432,0.7945581097077812
