country_a,country_b,year,bec_1,bec_2,bec_3,bec_4,bec_5,bec_6,bec_7,bec_8
NLD,IND,2023,301303578.7576002,681951160.9785295,587463654.1019101,218441154.729392,295562913.35066223,238517397.1903026,370312592.6875811,21840316.204022106
NLD,JPN,2021,364240107.5268091,751164939.1234076,726553521.2603974,84938558.2765383,499209040.68052274,701246946.2219758,800771233.6480457,332272965.2623033
NLD,JPN,2022,370903660.7477853,749025852.3404583,664652546.404262,56876852.48140138,533467493.2601628,937650865.8421984,774866246.8809675,288132546.0427642
NLD,JPN,2023,338420759.7863968,717896769.4464908,662886848.3819051,59037322.818017,534231514.7569315,824238896.5373516,1054797865.1054476,69516839.16745928
NLD,KOR,2021,445913782.2693276,973803959.4148182,563592465.3965867,71770077.78263845,776368383.7968119,4499516844.222424,551442303.9514813,712779895.1659122
NLD,KOR,2022,454083941.4848482,1295153663.4529345,618239369.5610768,71048253.77656952,691175914.8166131,3870923796.8743,747385080.1802714,84639707.85338682
NLD,KOR,2023,468883058.1592516,1029969279.1152998,662596969.2382437,80625348.81962511,1057545156.9017148,4132825476.349201,1001740358.5696224,40362064.84704159
NLD,MYS,2021,167251427.24445283,126730956.3413346,105218867.06027752,17124605.299508695,17473227.902072996,503243135.5550311,30318648.76465692,71644763.83266534
NLD,MYS,2022,179564668.07794303,176454555.43693906,146341392.57917988,11495424.231817782,28110609.2637151,339837724.68452686,46339839.86880244,29519657.85707585
NLD,MYS,2023,185083132.11193368,255024140.37356263,167880494.34419584,8773988.90368919,34268765.2811391,329211299.8056367,63592784.0642,5367443.115642721
NLD,PHL,2021,231282310.0000208,16764408.884002091,132897022.5585909,14723543.328907756,28297740.313924827,157488562.8377416,61954392.66068348,25538643.416128583
NLD,PHL,2022,232581464.6775124,11846663.875877071,148667655.92570338,17819734.172505815,26303850.25827584,177321578.5653172,70826556.69739701,7160687.827411251
NLD,PHL,2023,143883207.91479456,16659301.725228412,100799413.84445068,12353633.071753005,28320858.78455673,237032739.49253547,86415322.03420743,1168035.1324737386
NLD,SGP,2021,170756018.32572958,925595905.510377,327907791.7854204,16532286.526472837,226043146.866154,838290396.1410779,650055334.0465319,270643888.7982363
NLD,SGP,2022,165450163.18487364,796772043.7147,313770694.1382833,15856733.680756057,255595558.07000315,710746911.0159677,833177980.6026273,60287387.59278837
NLD,SGP,2023,174875491.62277454,876858400.4983776,321173648.87990475,16592289.27030107,294306233.7791525,527222248.5847462,856338346.8201933,44197372.544549495
NLD,THA,2021,174023381.64826608,46063849.79529252,134750730.0414466,36371234.09124578,70187150.25158392,455570090.6178084,97523592.03335965,75473747.52099693
NLD,THA,2022,222146534.93518028,60997355.60065283,129313307.37578616,37068051.96401682,73644039.3129241,454076338.7254172,122863016.5317684,29828763.554253936
NLD,THA,2023,208444039.2277908,57915799.1596426,141474194.81532383,33772272.5105452,67564929.36895281,458296582.4301032,130111738.55548504,23277403.93215651
NLD,USA,2021,2562922209.976602,7839133467.55444,2954696053.521516,377762356.2800766,2115644776.1980088,3965972233.744968,7120974524.472767,2207712042.251618
NLD,USA,2022,2397083403.6264014,11046026151.274689,2667774723.934309,364139891.02942365,2505780406.2077026,3588511688.422557,6813918183.466619,844473456.0383016
NLD,USA,2023,2359892041.442985,12832171889.755068,2635893323.5755806,399722550.1821545,2641736597.9101195,4188420297.916811,7326772277.590771,229569837.6265064
NLD,VNM,2021,94773466.12545411,17525580.986407664,81270117.86631532,119710277.97639371,94079148.24867952,351471929.9095352,49645301.20221833,166809297.68499604
NLD,VNM,2022,113718292.30532798,24327597.4813284,125818225.98645228,178064947.85753214,165627767.63559997,415961117.04464126,69054951.8727229,10693147.81639512
NLD,VNM,2023,122883785.84066364,27431087.54169377,141742496.95256278,188579953.9125673,187679842.29531804,527167133.94693655,64591251.82264097,6860383.687616933
PHL,AUS,2021,240606262.326428,63793182.13821262,63234101.47254663,10441181.951197837,15434431.160874186,24075038.36941919,14449326.288655704,8705004.292665854
PHL,AUS,2022,223990963.2681152,103254841.74241447,33973318.15029914,9039575.493575089,10715213.87849828,14991822.180204762,13514948.99745519,7768116.289437782
PHL,AUS,2023,147394856.55932114,190828894.4582401,31498675.73620355,8560576.412263395,8088836.050142432,10317443.816809053,11322859.77632227,8747729.190698063
PHL,CHE,2021,31579006.26616005,13420477.085539224,34167413.883159675,239752952.1059557,5001015.075817483,41283947.75469732,70572540.14803723,6146135.680633212
PHL,CHE,2022,28484475.21491368,9712024.420209842,28602788.909173563,201595419.9475424,5447930.599548539,35379278.04777919,56564728.38116102,9604202.479671756
PHL,CHE,2023,34015097.6486067,17763529.42889305,26973679.584737577,223493222.2328027,8230062.005718807,26241795.40231556,71114188.1239192,12167433.573006405
PHL,CHN,2021,738297625.7097204,1629309424.2268758,2622923415.467601,343064814.60010326,1065873616.2819036,2105735024.1836548,348384173.0931961,717009794.4369453
PHL,CHN,2022,729814270.6793934,1454567188.8498447,2286806574.257866,320242377.5845714,1083546839.9221268,1909994181.291816,381435907.94800746,413246291.4663751
PHL,CHN,2023,633670040.0775065,1483676194.5496502,2154834298.7118545,332922683.45895463,1101747696.6244202,1597305440.6057608,364501424.32862073,297781645.64323264
PHL,DEU,2021,150951524.6429654,84655404.38894007,444232434.4926116,11200690.764328629,188109799.02276143,1230216753.3319538,208085146.60065225,121272598.75578634
PHL,DEU,2022,156891586.02098653,78546592.58526473,393027218.812847,8354328.292728407,155887504.3906447,1103227377.3195598,182980530.9496461,73211069.62832251
PHL,DEU,2023,146016373.84999755,103428800.22719084,340623870.3407794,8918268.750554236,175889413.05356026,865747014.225355,173821459.66070515,40162031.89185728
PHL,FRA,2021,79541875.78215764,13758239.900568256,41236253.06652443,3494149.87547114,86479295.10511418,95926606.74818689,53028957.79848437,53417885.72349311
PHL,FRA,2022,100236328.24639656,16172677.60999334,48920950.32656282,4105551.396463082,121944081.8799273,188854560.33883017,73118475.38331795,50121294.81850875
PHL,FRA,2023,72721213.17691158,11618735.962059775,40589327.8476773,4496687.897541611,141826326.3568635,149533069.36779946,60785405.41546505,25913521.975681745
PHL,HKG,2021,69526648.35639805,50552757.4106607,1124206009.388463,319093816.1796691,95396018.37164973,6134750305.320152,133973154.51123752,315685418.4617689
PHL,HKG,2022,60870007.58031092,46238769.152933344,861205917.6537838,417332157.11460507,227514995.0343858,6263946956.737281,122498868.80512124,189605511.92157817
PHL,HKG,2023,62416262.32448731,45776470.79680776,785399136.6410892,440732215.7927781,68018292.41407107,4927499918.96864,112022900.21576986,121463314.84635577
PHL,IDN,2021,142091557.91266474,243735297.254867,47012885.887917735,5732192.78120745,199387897.33087188,38020951.82273598,33129069.194519404,8776675.815215776
PHL,IDN,2022,76699323.63505319,241185287.7171976,24531655.290681984,3738466.497903532,141074452.43669844,9469025.53683038,19939315.70098957,4838505.184645344
PHL,IDN,2023,84223978.93296246,222569315.52356893,26583551.367626645,5598324.77171879,174484819.34531045,13544711.585537886,23008843.214651547,9498711.258623244
PHL,IND,2021,102891055.3215408,121976868.81034276,87209917.15190645,33534694.71531753,125954927.32836436,48850105.321859285,69907541.94070122,20078985.40996755
PHL,IND,2022,129223719.1818504,67398440.20154168,80746009.45635481,30210447.10691272,120534122.76236476,57502293.805618286,80682435.56810297,14717507.917254316
PHL,IND,2023,147477660.6706715,116341613.31630053,153560275.5484207,52848464.24700118,122199157.976765,83648391.00134951,124472485.36681476,24617007.87267677
PHL,JPN,2021,418859316.21226335,1011144385.0462046,2959851716.136336,178823780.0299914,1645029493.8242247,2214091628.4110355,228784441.0940986,242927559.2458462
PHL,JPN,2022,400361124.5648048,1305314725.6431062,2618965433.283221,155033526.6104745,1572270726.524289,2189093606.3232846,214364298.5696419,167186510.48117757
PHL,JPN,2023,404021358.9477909,991917299.5751252,2333983884.4640794,149319206.14681262,1684387279.241774,1899282398.391751,237649232.29897645,99234028.93369108
PHL,KOR,2021,116011224.26978984,455964827.6293851,324775582.7815297,54648847.41664949,130551027.01803625,911869514.5015724,63317641.51982247,79187222.86321475
PHL,KOR,2022,111285396.60275155,872359660.4396235,268995523.2615198,41117264.33028892,95288561.01362666,789501015.281565,63227992.12224504,31912394.94837936
PHL,KOR,2023,157738079.76723278,872757638.9717977,447727430.4313453,55325896.65988887,151631947.6287926,797678153.7105058,100451277.44723292,19557287.383203927
PHL,MYS,2021,326306274.4069844,377539868.4371041,277013728.05540746,17917643.193111315,85548920.24772282,395848118.5528304,62401026.82487448,27733668.281964988
PHL,MYS,2022,461809955.2308002,426324062.1223303,304161333.4036111,17100432.160452973,122508246.1783611,468455157.9131396,96334839.26248032,37818997.728824094
PHL,MYS,2023,274623489.08157355,421424347.8048694,246965203.9149823,12267543.40878055,96340063.06787825,466953312.567383,82489138.45746706,26833477.69706596
PHL,NLD,2021,635183588.4140837,128991843.0512374,233561941.0698853,27578755.37912061,33705139.27521545,665417562.845956,104423329.39011323,41703344.5743879
PHL,NLD,2022,837776948.3935333,132419608.10788734,243880821.7140648,26381343.065781344,165823217.94043413,999381592.4033568,119571838.16015153,72190294.21479048
PHL,NLD,2023,516901617.19399065,65413852.06066905,199343279.1438993,14878613.469888618,51904033.66223173,1272434644.2977266,124905082.3511117,62447229.82048234
PHL,SGP,2021,203045761.21389925,649230152.7301077,371308722.3657954,43910715.47062703,92404855.02556206,1717415826.713995,223241388.5056464,181112465.97436672
PHL,SGP,2022,209853126.8461516,922200060.7813582,313533612.11923665,40458026.43093917,241681252.11552504,1932472899.5444825,225523192.6570848,194360005.50522223
PHL,SGP,2023,158931594.91544843,585083612.0568413,200410344.8425598,22477685.1340436,285025036.8509948,1051789684.6480644,182966754.317895,147791575.2341524
PHL,THA,2021,266311228.8045424,328797440.97259927,534871460.0743461,21889961.228280585,793918192.2461028,709965957.1262081,165331511.21969807,43097288.32822241
PHL,THA,2022,319978965.920155,318000358.4033393,568286363.7542295,23668337.94337965,842941840.4391377,639019044.788705,161959787.83609802,38260244.91495562
PHL,THA,2023,296597539.31761533,203629320.1362421,391756775.2121213,17596748.331965424,726693792.576699,409260235.8904856,127188482.79844476,19466801.736426543
PHL,USA,2021,2382787296.7012024,332198900.06255454,1337693283.5222752,317821472.2993402,847725613.7144165,3457173911.299099,477064767.7858092,690724514.615303
PHL,USA,2022,2441185989.325377,468176150.8220073,1269162412.8194864,299258289.3695656,826534054.3086861,3441952583.883108,541637530.160226,557876541.3115418
PHL,USA,2023,2005984704.3860247,399198189.860557,1148545882.7982275,240774442.6904294,837057501.7364726,3022687669.4275646,533925794.4968811,362658966.6038415
PHL,VNM,2021,362917395.347857,54630154.737881504,368522213.659394,38295074.51901183,176871088.03068233,182216336.76250643,31104963.04674555,145613269.89592123
PHL,VNM,2022,388671460.6443703,43400852.41311713,370032962.40549946,60890999.79639328,130005254.37303557,198424008.3356749,37758847.105988175,120564606.92592113
PHL,VNM,2023,417178554.4228734,40355103.88584343,416887381.0844516,67508612.52957675,74550191.25839865,158588468.9217464,34581073.70983058,54962198.187279016
SGP,AUS,2021,1117594540.5027337,5223991466.658161,527220565.5890349,1494977111.6011567,500184061.5636002,821946451.3727596,644825754.2797468,491212560.4328049
SGP,AUS,2022,1042963023.3377426,6941111020.232763,600259472.2939048,1596086785.695685,918807648.8255436,803444884.9019113,758169623.1673489,110373925.54510112
SGP,AUS,2023,989097803.7546724,5617526669.007094,731423128.1461078,1304414829.8648994,788954654.8477209,691306243.2617215,731874065.0832745,466390254.03451073
SGP,CHE,2021,24978915.27154808,316902141.1837613,117930491.82377212,1106035483.3159008,72572791.06921236,28261995.01739477,1079781309.454495,98098792.86391556
SGP,CHE,2022,18184633.37855955,201718285.7221566,84670170.78543486,1172845317.0372176,55111393.93154564,35476260.72656548,805482630.682111,22938827.73640925
SGP,CHE,2023,29593036.428622805,183397869.6220826,133909951.92669895,1075001682.728338,85243778.45607363,41788074.73609806,1317713912.4081674,36218893.69391872
SGP,CHN,2021,1466340870.628153,10848542005.754185,6998972016.172482,2096338442.1151664,2202629074.081875,23384028929.46159,4115722202.940793,5117240730.8457575
SGP,CHN,2022,1257956900.9454618,10412297651.346022,5802696389.831669,1385418453.129261,2221871555.886355,23657527871.653152,3901916923.738188,727706509.4698925
SGP,CHN,2023,1204035886.3763497,11039495601.40124,5630879621.061307,2670610246.420578,2238434774.643218,21701881418.795483,3900814180.6916265,721496782.6102009
SGP,DEU,2021,117670147.16171424,528186571.6321488,947808836.2891848,163387666.14317232,808888368.4041815,1992347084.9261613,723400137.3722984,616072468.0711381
SGP,DEU,2022,125372796.89539076,778057785.2948989,941190350.4208896,119381785.550553,1118795814.8371992,2103579701.1333373,912630015.1211814,131058438.74654916
SGP,DEU,2023,128828338.12495342,646039424.8005282,867141129.2251363,103302773.03920884,1090203091.0704162,2149378401.853384,881967239.3107702,143547026.5756028
SGP,FRA,2021,394152748.9862901,149633462.89973828,182520613.00765032,308857503.7475575,401118229.94406986,492284865.9431578,761351474.680591,521885516.79094553
SGP,FRA,2022,343227926.863038,238795906.77227825,186974455.66818264,248910629.7089424,826064977.6763802,543611480.6658859,709686720.4383833,39331806.20690877
SGP,FRA,2023,326467899.9091824,211281211.87725025,182639125.66913185,225577704.243659,840388584.7338531,433888434.8187929,620682442.7624284,38545443.98570139
SGP,HKG,2021,534603596.91786605,1709302514.7066193,2196782425.7399607,1979038516.851888,1302177222.0883603,36572966606.330444,1876092752.8461573,3751362892.518705
SGP,HKG,2022,401552516.1926765,1320834938.2273936,1874053623.3178368,2111981804.216286,1278052460.0262742,32745745928.604298,1656848795.2090354,3314424078.206198
SGP,HKG,2023,578100189.4029801,1116411182.4226856,1422457692.9822342,2686425113.7189302,1723797401.0298223,25575212936.342583,1867785128.3219235,2725040307.7788386
SGP,IDN,2021,1205596411.2853818,8395523694.076901,4678264931.463328,1671115513.1579926,1427070117.4993656,3221646935.44528,1357889194.407313,1947777938.6644392
SGP,IDN,2022,1363671920.7573843,10695371499.52088,5305258946.077362,2152749371.604005,1690103719.05911,5295654429.977222,1222402554.333351,1003345126.6706884
SGP,IDN,2023,1242377762.7926934,9984857367.7702,4700688774.183953,1628408353.538531,1669605395.766865,5540265463.628142,1186280303.1012652,733826979.2183506
SGP,IND,2021,266205750.13354737,3849449672.8639054,1568754621.3132834,1270502162.820202,661203140.8188244,1724043408.9890697,663184721.1065905,474837897.954576
SGP,IND,2022,284514116.7163905,4122451890.314703,1506430141.8867807,1067898070.0161176,828848070.7242438,2031562832.9846368,692423445.1199366,211305544.23719049
SGP,IND,2023,321866814.3712144,3629573500.5168858,1627952245.301375,1053441715.382848,929311766.4604702,2311021545.7139564,762200554.8943703,161739057.35887784
SGP,JPN,2021,616475279.0725921,1757048450.511219,2151915439.3723736,1146278082.7313008,1568502232.0053103,5332477189.986603,1685889527.1404233,976138663.1801776
SGP,JPN,2022,553422675.6812927,2328524898.590606,2265928259.6969457,1382251667.2236876,1763196892.4950542,5662175979.802845,1653509374.0874164,416483756.4221495
SGP,JPN,2023,531956016.850644,1826984311.672541,1738016906.9201255,1182150507.592979,1801339491.9832616,5297095577.537737,1679917304.8228292,428379754.6198808
SGP,KOR,2021,222650170.8010589,2793594310.0036635,989227970.1248958,146716391.30432847,325289734.4162924,9522479598.536348,1532346817.8624694,819059102.9509447
SGP,KOR,2022,169393038.93529215,3300936241.375652,785329404.4018945,204052196.2949961,360733306.6328847,9693288527.372082,1357148776.3946888,245649708.59250823
SGP,KOR,2023,205590030.23901075,2819888965.7929792,772446116.6856362,225981069.7532088,424708220.902516,9579635077.68246,1108285383.676996,318281391.2671922
SGP,MYS,2021,1299088155.6677992,9199342008.112232,4574705297.626571,1737616612.3227756,1310443122.2819738,13988954341.051895,1535809070.6646564,1322277424.272098
SGP,MYS,2022,1535097473.397743,12322507690.370852,4870528691.079743,1693532843.4371877,1742537606.107642,15662832775.427374,1597984775.4694717,268351584.709987
SGP,MYS,2023,1649104789.1765614,9631991222.50357,4354132123.413586,1500959520.0952134,1826823499.221984,12506168632.730682,1557814448.663901,250701764.1945009
SGP,NLD,2021,231532122.76369387,1643490700.8717082,650305765.363005,37256871.26334085,906878772.4819268,2513200441.515061,1349959478.1133895,747890919.6278727
SGP,NLD,2022,238609128.1950568,1956938010.433424,860593616.3610804,31966329.141932137,902539972.1205812,2715382138.2892523,1539840920.5298326,361864668.9288404
SGP,NLD,2023,250777472.5317576,1321518930.8370452,536086028.10039103,30394826.78076872,415370007.3518234,1959883086.527021,1313102305.9541647,421849869.9170285
SGP,PHL,2021,361898764.4617801,1466767069.4030178,640289532.5935203,99704501.22229414,215746918.9963488,3851985402.9735126,427351241.1121524,544750649.2373732
SGP,PHL,2022,387090856.1899152,1728867783.6377392,632087545.1476419,127166137.69740878,340828132.2143372,4568534852.062826,505387287.0336134,67546014.01651776
SGP,PHL,2023,419826294.4325941,1211175547.467326,637179657.1112864,163148544.97243503,448739913.07875615,3958460186.182168,619811329.7810066,63018910.97442763
SGP,THA,2021,796103468.1744357,2341649237.0798,1580759042.1042783,1007543051.7395728,526705906.61227614,5241544053.629403,914885673.4723564,557229023.1878783
SGP,THA,2022,782601783.6378375,2405846682.411843,1480570039.218793,1221460175.3863611,582255646.1529574,6109068126.293534,867101835.1959516,88370591.70271967
SGP,THA,2023,826946560.0330117,2261961416.094595,1755162223.0649393,1539135229.1259098,617049092.0567187,6160823342.137328,974308416.7631372,175137624.72435907
SGP,USA,2021,2360336643.470951,4658240296.707963,3531175260.505701,1212175936.995772,5505116034.8797865,7836040137.275902,4068855717.164625,3461023044.999296
SGP,USA,2022,2163242844.544857,7187987185.316719,4137176559.12494,1406034323.2879066,7752127222.813382,7755801950.858101,4475159846.651183,227586227.40290743
SGP,USA,2023,1519249360.5959089,7192046142.001527,3255275470.9429173,667172904.2975957,9592858809.642952,6764604745.54481,4457886047.522973,216874647.4513194
SGP,VNM,2021,946338230.1658227,2013298792.1391463,1723469869.7948394,449030257.267848,441474715.225535,5379204484.881881,691870991.8483686,1362078738.6765594
SGP,VNM,2022,719912866.6378447,2562337932.617942,1592073789.1340487,667130024.6353989,786525697.4456635,5982289770.013138,761005057.7257812,190397309.7901837
SGP,VNM,2023,806753225.023432,2298658325.644018,1483205848.965969,449699962.0599589,645204473.0324787,5981372796.18165,660182259.7897987,147201125.30269414
THA,AUS,2021,1017922489.7651772,1827711939.067139,1512135229.4947522,777952662.7700616,3320561105.072764,144953319.61459365,220041821.16214177,77713561.05337049
THA,AUS,2022,949514544.3822815,2193905337.983704,1335617203.6103623,687102735.5752034,2960178083.572153,169264398.5662498,224475662.0470633,5036434.262981841
THA,AUS,2023,1165412167.528852,2281702874.4422884,1161025166.6414857,301257631.8775328,3548293050.5877066,261691116.44808984,243488521.921594,4015870.5524491305
THA,CHE,2021,24974452.197541483,16047646.02645938,53206091.06293755,892712670.8779072,36812496.54873795,20746212.089779,164163581.05231446,4637458.144323068
THA,CHE,2022,34138883.7388627,18143222.23903273,74112843.41530904,2130345531.6168416,57423284.5878632,27643151.46565529,250843315.58583617,1279495.350599107
THA,CHE,2023,45849195.95891567,25041013.29967816,99123091.71725804,2293138494.055508,83657519.31999503,39957011.55641408,389794813.06399614,4771597.028234851
THA,CHN,2021,4584444988.824175,4877988292.340493,8245404781.455268,1209267134.0810254,3317980209.2999697,4674302716.153717,953183966.5512244,2501882823.294131
THA,CHN,2022,3949231055.453749,4379696923.525578,7631389711.491251,1079363119.9773915,2731725660.0014224,5498960484.4192505,914932674.228186,34550098.90317205
THA,CHN,2023,4137854221.93337,3632088525.818167,7242155664.220488,998744220.1669846,3194267386.5410733,5194112960.108418,853640347.9835569,42072737.22793894
THA,DEU,2021,295582676.35454404,450897232.72783023,1027002008.5110878,439237352.6460651,730009937.5694917,572674296.5218724,380892684.7061482,136843778.9629603
THA,DEU,2022,269858326.6048121,405628791.0398888,983122903.3617884,383396881.6043009,563220987.5857325,555844696.5177834,474012762.0135716,8811995.272122063
THA,DEU,2023,233708234.3336682,331603401.71015644,842425803.1667831,306126257.76229393,590258284.6918943,601881368.6920224,400314697.5525989,7849248.090582479
THA,FRA,2021,215977536.3720857,129515592.0944095,304643953.85702217,148578441.5154546,392981792.8804357,72291798.53102133,196057291.4347643,62976697.31480657
THA,FRA,2022,251892330.0488765,146488721.8176899,316450841.064001,184546734.80629712,367550082.4181007,85916907.68827963,256171796.14752865,5242298.009226434
THA,FRA,2023,168537760.30019018,79820623.05207184,251251577.47492388,198540294.28217244,430843033.9013975,74301769.63770886,224863276.57446527,8704640.777069867
THA,HKG,2021,723705546.5433143,162806831.32349864,920984882.3208864,2499397943.107296,213831170.59033376,4148488646.720516,443829821.2072954,346079382.1868583
THA,HKG,2022,504716498.80424327,105473159.05476128,800399701.2967217,2432741605.016315,529931962.1123443,2964865854.1803327,339718857.5067013,4275626.028579298
THA,HKG,2023,463157658.4915366,208000229.74720567,726629217.9844491,3143955074.160548,412316528.8849962,2891034097.446536,345494223.18089503,2886506.1038337145
THA,IDN,2021,841970752.0301595,2340679592.8736806,1364839750.7205398,280819165.1108675,1850996343.1591856,218722924.42499456,210080688.774588,127832158.9059842
THA,IDN,2022,1093771276.8897748,2663078498.5676937,1330676029.0264452,282177216.3197983,2044118034.1014209,226700507.5922143,227382773.5902787,7091375.91237412
THA,IDN,2023,1326518084.8669,2166947607.593467,1196013854.55127,245663319.08016083,2042101947.23445,237247867.1619251,221740751.6371542,6198567.8746716855
THA,IND,2021,928114857.2241876,1369642766.3848214,1508612993.0883944,1151499170.7752664,1347586952.9354694,257249988.3916136,233111062.64452985,175146688.55571845
THA,IND,2022,1222545867.9474647,1564598009.6029916,1753850403.8965793,1594846139.0601006,1192996929.361903,431560437.20721215,250521052.07560816,6121032.848139833
THA,IND,2023,1116792126.576474,1599032730.7790058,1643615416.3133402,1209863215.230054,1112904153.2699666,515693718.785087,286872728.3524106,6542134.693662237
THA,JPN,2021,1828866524.6816387,2873362179.672962,6119188101.507522,675006356.6249722,5259683079.632148,2110859907.586225,894694604.04712,642407598.2474128
THA,JPN,2022,1812140968.648287,2599368977.487468,5520931530.245923,780356367.2811525,4757127473.215624,2435230999.137924,824388579.0443002,60320576.93932451
THA,JPN,2023,1805452550.6374445,2376288664.399536,5081938215.938426,755772190.8965131,4827203225.3676605,2437256482.1423025,859761382.4865737,130295416.13154234
THA,KOR,2021,509369693.5645583,934299478.972105,1255876139.981471,162643825.86403692,868986360.545475,741782455.7127796,184208187.91764465,145383105.4419291
THA,KOR,2022,642045367.200129,989619579.1415652,1132388569.999735,181668203.6049561,868916963.9447752,787478005.0802072,268063539.24153173,2816635.787100241
THA,KOR,2023,625356484.6005908,829423037.3451234,1076953524.319672,150735796.32826892,824880536.8986982,724152491.0665361,244071744.4525063,22659216.988604207
THA,MYS,2021,1268215675.723283,2464888234.2096696,1748597492.5173934,218251299.2049352,1534465600.3045225,2130027281.5879493,229701082.1953501,253033622.256897
THA,MYS,2022,1213081152.758634,3124976943.955727,1608702290.5212965,210947680.22237805,1508033446.5194063,1744166344.8806202,235376481.5465093,5000203.595428328
THA,MYS,2023,1077992888.427122,2729807709.4117126,1428347301.4073262,169637455.6764299,1569502045.01374,1600183405.1278522,216072046.0294694,7164860.906348117
THA,NLD,2021,652753112.3675859,364675473.50159127,635021490.7836903,161839953.48280606,324794412.0627919,1553434087.9306345,307108949.60529643,350421800.2656036
THA,NLD,2022,731194741.1839789,371472230.4621945,590092415.5584193,137931029.72422257,287943956.41677815,1849697375.2740831,386879450.54821086,2884672.8321125484
THA,NLD,2023,637691889.2361195,351275609.74539393,776731312.7283214,122301777.00556928,430281507.8375307,1612967767.303135,388590826.7292324,2124365.414697797
THA,PHL,2021,508555085.1357537,714491058.7714375,1190492201.1598723,82759113.24093887,1579434069.443824,1349868727.916222,258670386.37354207,87274957.95840837
THA,PHL,2022,582030259.2255547,636904103.4258472,1131784204.9043612,108028014.33831222,1630409975.7479682,1304968882.96306,264571584.0611429,8286399.333752452
THA,PHL,2023,779356299.8019543,618044575.3618625,1170200411.2014654,81967320.04277387,1862500575.8159163,1030998402.6850108,294340143.7640599,6781967.326957407
THA,SGP,2021,550746123.8829479,1775792214.755828,835542411.4522723,1103695433.5598495,420795559.6799104,2097688660.7891617,359784398.7993486,212194045.08068213
THA,SGP,2022,546016632.4037409,2002799297.5845373,842994235.9925944,1201015025.6981554,720713614.8188853,2120868522.2275293,371590932.35952735,8742218.915029813
THA,SGP,2023,533951366.4890763,1994680982.648111,1005159649.9657542,1181312688.50782,608135013.7799104,1904176622.401173,352461299.4923769,13108488.71577864
THA,USA,2021,3980471009.681368,3466721650.487438,7752717189.260811,2863410811.057816,5141437598.536344,7200773602.169213,1438027292.371759,2252531982.435249
THA,USA,2022,3622822145.9942336,4460657223.912525,8128873204.211575,2483823770.636516,5434326363.102846,10111260040.835333,1822735348.8538127,151391822.45315987
THA,USA,2023,3117063000.7662225,4738756785.722922,7911141179.340579,2044242940.925336,6241484252.573129,10252374199.395533,1732040830.0561998,152252843.22007558
THA,VNM,2021,1347367540.2754028,1877317500.6712725,2432718702.296279,645553724.3905188,2018597877.0142667,794971833.3683462,306468200.540194,811308109.443718
THA,VNM,2022,1249588800.9192033,2038480214.620356,2558588949.896074,648210573.6801623,1896070001.9494927,1348718256.07203,357994776.86164314,6127754.001037806
THA,VNM,2023,1044827567.71815,1546617164.1790664,1995091355.3086224,593023159.4505937,1499694002.331107,1271740057.683324,334170414.15329933,6758199.17583614
USA,AUS,2021,3035846319.594783,2147019086.9698527,2949225093.5903835,1501128400.1238155,4002605882.399392,1381661965.0087056,3670847515.113687,3268423241.199378
USA,AUS,2022,3236698719.0567026,2468216526.611259,3245319283.353551,1459188761.7580693,4549047281.292066,1471938812.7058094,4191706547.926831,2639422371.2957096
USA,AUS,2023,3258296626.1491733,2605130018.6031046,3032824002.3419137,1956187688.530709,5146359101.698729,1710317202.012118,4499369525.580072,2988793019.084182
USA,CHE,2021,599745614.6696209,1713908449.109066,1215129527.586388,6725542280.494397,304927426.1398282,247608063.16454887,6358156534.495904,2492210392.340244
USA,CHE,2022,720812369.6218492,1685162298.4582276,1584444695.465503,12985806721.162138,424985491.5821294,367469725.7859522,8468212201.134693,2232221376.789513
USA,CHE,2023,624186310.2274413,1831488698.467372,1436994474.3815053,7190394518.475609,407496433.2995458,326607548.20683163,7276118813.10694,1822900339.834757
USA,CHN,2021,11633544125.804096,12701004104.99127,26522415365.093765,11081844763.77958,9757159316.375011,25293606567.71687,13493119404.54056,15214313967.698845
USA,CHN,2022,11761996460.22043,12630675634.892729,26231507450.064083,10188451739.898563,9940050021.905563,28962660785.658245,15228381505.8384,3510835121.5219707
USA,CHN,2023,10431795070.95222,14556946134.48253,22790204334.59903,8280881472.153404,10685263909.3373,25314048851.24927,14149026433.426338,4375625409.799894
USA,DEU,2021,2405012076.4754705,5917676965.718115,8413216785.809725,3114656300.6064253,11603856244.325968,2931499647.345714,11299673538.031408,8540398073.687175
USA,DEU,2022,2672709397.797985,7568050178.400522,9126104540.451689,2646594762.5552406,12583172475.511871,3524598056.218225,12235845603.523165,5793121209.5413
USA,DEU,2023,2571473168.0751667,7429307767.885906,8966046894.455162,1758250920.510264,14235382360.892933,3289659549.58535,12502047135.017,6631940235.578214
USA,FRA,2021,2382042604.3156934,4325679775.263777,2590059877.2373853,880728626.9668056,3870159975.8777127,1146821368.4429927,3671870476.929594,6529479790.96604
USA,FRA,2022,2861941434.796249,10171380049.073685,3419975271.535985,1230884069.6757138,4763841592.921637,1528636661.8981147,6236412937.886484,5933480814.212135
USA,FRA,2023,2363672871.311848,7763735552.246086,3593174801.5405235,1275120110.925285,4325559274.443173,1519357539.888775,6449812022.893231,6570005842.751075
