country_a,country_b,year,tradeagreementindex,maritime_connectivity,sentiment_index,bec_1,bec_2,bec_3,bec_4,bec_5,bec_6,bec_7,bec_8
PHL,AUS,2013,8,0.3,0.5475575147574925,148237303.6724192,243143927.3805014,153235112.01933962,12226844.924383406,68057050.7063565,27781723.51756869,52873376.44069575,77449653.33873531
PHL,AUS,2014,8,0.3,0.544461272683884,261555719.75928617,78437624.66459823,93695580.58731264,24153440.58504032,59514643.39798959,114952939.63953277,45033862.73042996,106368636.6358103
PHL,AUS,2015,8,0.3,0.4050269684207793,113909254.44185413,61188441.136941865,64548778.096643835,17525097.21577238,39636884.54631399,24865803.44803748,29796494.12283042,77172318.99160585
PHL,AUS,2016,8,0.3,0.347558142261894,119219840.93995409,64280109.42609672,81504068.30811721,19972861.497073203,28434428.366800368,15815272.523027204,32204099.728731304,95457639.21019986
PHL,AUS,2017,8,0.3,0.353825404446096,142140085.4470901,148117542.8772558,40897468.49046857,14509500.255687457,14055173.370179208,13946884.89252439,19621837.74283243,10630898.923962045
PHL,AUS,2018,8,0.3,0.3510601865714894,161630872.78047815,93149689.66823557,55056379.13141202,11359132.05759403,15846391.369127305,17965292.904404875,17162207.712433815,14193746.376314247
PHL,AUS,2019,8,0.3,0.3758155058056013,174019808.56022054,46635306.20846544,52509261.6915541,7628641.3689480545,17655433.204878684,21095499.842800114,20863602.740600903,9920254.382532146
PHL,AUS,2020,8,0.3,0.4015858033673566,154439068.0182778,31050602.185780533,52567730.51934271,6791746.33610213,19967768.341162395,23402283.709158402,22421346.43042395,6179422.459752066
PHL,AUS,2021,8,0.3,0.4408416177448664,240606262.326428,63793182.13821262,63234101.47254663,10441181.951197835,15434431.160874186,24075038.36941919,14449326.288655704,8705004.292665854
PHL,AUS,2022,8,0.3,0.4894637891266661,223990963.26811522,103254841.74241449,33973318.15029914,9039575.493575087,10715213.878498279,14991822.180204762,13514948.99745519,7768116.289437782
PHL,AUS,2023,8,0.3,0.4830918676774809,147394856.55932114,190828894.45824015,31498675.73620355,8560576.412263395,8088836.050142432,10317443.816809053,11322859.77632227,8747729.190698063
PHL,CHN,2006,8,0.4,0.6688889328950508,180053834.43361142,232947236.95915738,786821503.5705991,169334027.26118836,319727187.3211817,2711240130.242185,67838313.26724423,703442566.944832
PHL,CHN,2007,8,0.4,0.6526281271175401,215406778.65712923,490824304.7513827,857775187.4861563,203590773.63611826,403401594.7112707,1577694233.9795287,126465604.87896024,2334694961.8994536
PHL,CHN,2008,8,0.4,0.6224493532169805,300973850.5144587,427877594.183193,621356383.55309,171766183.80365044,385932502.4773635,1342101382.6900754,76008571.48045605,2361936939.297713
PHL,CHN,2009,8,0.4,0.6585960989363725,168982970.65381315,367174325.2467139,501505248.5789818,96666000.55921656,140649707.9222541,961255079.5391058,66181751.47900891,833369364.020906
PHL,CHN,2010,8,0.4,0.6593419029505884,338553584.1558394,724799522.7163271,839368397.0164559,170400168.5363927,345507039.4986599,1434610406.8018672,104573801.37674575,1914735943.8977122
PHL,CHN,2011,8,0.4,0.6453220868741764,368923242.7772252,813900265.6717653,992852641.2647913,261986083.12407678,381607887.8584512,1318898020.251332,123471957.05129392,1840611934.0010645
PHL,CHN,2012,8,0.4,0.6057177869904433,398604477.15751386,861326790.162388,1354583922.2438788,215188223.70011348,429607830.56052154,1162446273.5784848,142483156.5641975,1471683294.0329013
PHL,CHN,2013,8,0.4,0.5351782028759116,400323802.5870217,1174531036.0393064,1343450110.1168733,247830578.1608022,495142866.9560133,1198936930.9032886,208931530.21589395,1315933465.0208004
PHL,CHN,2014,8,0.4,0.5210404637845141,474701064.69960034,1581010150.4318068,1396279075.2253897,284514078.15632254,739706117.7224724,1504596338.2340744,253423295.52132946,1386797208.0090044
PHL,CHN,2015,8,0.4,0.3618850436068459,371720287.0212496,809685352.6684707,1163044390.7381132,255009176.1210053,732953410.6014888,1167502980.2245584,195436659.94643155,1378067006.6786816
PHL,CHN,2016,8,0.4,0.3692211412357783,343243799.9810164,801921317.0470252,1060411643.5400976,242920805.14944082,947993516.422442,1059956146.0719553,190545201.1368868,1173894610.6511352
PHL,CHN,2017,8,0.4,0.3969567324730557,470388733.46997666,1120096392.7566779,1458460018.6137414,247950230.23277223,846473752.287174,1546300084.582351,267986686.32386914,475693221.7334372
PHL,CHN,2018,8,0.4,0.4112807051340282,542194588.8163254,1219944263.4930644,1966402358.2378638,352948074.3823275,1092821202.2810478,1734548635.7847397,328177204.9868617,591765208.0177699
PHL,CHN,2019,8,0.4,0.3724695056113502,657638689.2222207,1633356563.8665237,2083227093.7836795,391500027.69177,929952643.3297179,2150289360.390004,382408822.2098725,408323375.5062109
PHL,CHN,2020,8,0.4,0.3530998814089964,708703758.3437873,1162241208.15232,2105466853.892125,342606314.14961606,757460337.6483959,2276068796.979929,294412026.3670826,557173056.4667444
PHL,CHN,2021,8,0.4,0.3739775551978833,738297625.7097204,1629309424.2268758,2622923415.467601,343064814.60010326,1065873616.2819037,2105735024.1836548,348384173.0931961,717009794.4369453
PHL,CHN,2022,8,0.4,0.3923545015039356,729814270.6793934,1454567188.8498447,2286806574.257866,320242377.5845714,1083546839.9221268,1909994181.2918158,381435907.94800746,413246291.46637505
PHL,CHN,2023,8,0.4,0.3497525585871043,633670040.0775065,1483676194.5496502,2154834298.7118545,332922683.45895463,1101747696.6244202,1597305440.6057608,364501424.32862073,297781645.64323264
PHL,FRA,2006,0,0.3,0.5558096617791918,25212209.050021723,8614483.913427724,22375948.728677273,25994130.845948026,8097032.637410684,43808919.593057096,36178682.55565481,67689600.67580266
PHL,FRA,2007,0,0.3,0.6900150014551083,24183278.792386845,9379640.575823428,16626672.086526271,17850989.33032973,98829549.09711371,25356476.55272917,25105729.83765723,70006927.72743364
PHL,FRA,2008,0,0.3,0.6608191199710949,24876339.979508683,5741351.74446486,17560550.644177143,15702814.035649337,101949131.58557513,11213705.110815186,22021338.973464098,70566959.92634553
PHL,FRA,2009,0,0.3,0.6441372741098833,29388819.065851666,8071765.741610244,17473778.801501304,13574625.694546072,51371987.96235823,15140541.415625583,30073476.318518102,117654092.99998881
PHL,FRA,2010,0,0.3,0.6954778373011404,49644160.78250981,11563956.712573664,40697251.615242064,8746608.266909556,72170767.34461893,22873037.200421363,31764007.813861746,188235378.26386285
PHL,FRA,2011,0,0.3,0.6721159213991401,49549769.54267462,11683895.562292859,39346580.96571729,13792247.035819257,33222524.38980403,12940507.710126964,27221144.70997564,243306466.08358932
PHL,FRA,2012,0,0.3,0.6918114963673964,33397117.911359522,11266426.931450581,37537243.53617909,12641666.33916901,59221866.841621995,74008949.39552662,27047269.49854891,98510819.54614428
PHL,FRA,2013,0,0.3,0.5626521956844458,19662832.161448766,5533265.599192187,13702140.398040798,4853033.5338010965,160637519.3806596,28734928.832324054,15160748.046280932,55946668.048252575
PHL,FRA,2014,0,0.3,0.5792270110262723,18246119.476276435,7561988.738378324,12454457.276085058,3500574.5113620535,205006076.10660797,29676364.698900383,13586520.78019299,24854458.412196785
PHL,FRA,2015,0,0.3,0.4278131590761995,41547181.93249399,11398086.326967442,23830166.81058679,6651124.135439766,137608876.31140736,59302950.80592534,35751752.93648007,79269444.74069922
PHL,FRA,2016,0,0.3,0.3990288232700755,63110208.340504155,22116785.611895677,46134606.95709562,14731394.782781113,154566034.78234285,68626666.69677725,55563125.51675756,258326857.3118457
PHL,FRA,2017,0,0.3,0.4055070898601244,79724795.23534317,25661706.86365463,75055578.98114078,9455687.351220027,155013401.0507415,167361279.6059546,69756851.17403589,145968651.73790944
PHL,FRA,2018,0,0.3,0.3505129164965691,87492603.6035888,21289440.677163728,81827133.059632,10298290.731903804,460705415.5018115,142577800.29822546,66802005.49118068,141720142.63649395
PHL,FRA,2019,0,0.3,0.4369766924052775,123755394.51141982,17504584.856318202,73797194.39703041,10013392.781541912,239408587.15786377,114653376.05728035,58366903.37096714,68288662.86757828
PHL,FRA,2020,0,0.3,0.402173577482777,64015320.697779775,11434951.36163533,48657554.5619386,6331129.07770401,29978609.792990834,103099824.15435366,63353582.69295843,70827139.66063929
PHL,FRA,2021,0,0.3,0.4559117877343154,79541875.78215764,13758239.900568256,41236253.06652443,3494149.8754711393,86479295.10511418,95926606.74818687,53028957.79848437,53417885.72349311
PHL,FRA,2022,0,0.3,0.4761772999429889,100236328.24639657,16172677.609993339,48920950.32656282,4105551.396463082,121944081.8799273,188854560.33883017,73118475.38331795,50121294.81850875
PHL,FRA,2023,0,0.3,0.4325714191870724,72721213.17691158,11618735.962059775,40589327.8476773,4496687.897541611,141826326.3568635,149533069.36779946,60785405.41546505,25913521.975681745
PHL,DEU,2006,0,0.3,0.6277483908455542,78637040.87228404,53899982.21603666,175198843.85152504,38509500.19317608,250840805.21301067,544555812.3840171,70490530.14399679,775704541.1259536
PHL,DEU,2007,0,0.3,0.6290553471574041,83306443.36497432,75022388.18406963,194427353.53612795,37706115.58088924,151689753.0985576,541969658.189791,76784163.94469228,1160388460.100898
PHL,DEU,2008,0,0.3,0.6059753533241153,125894946.66838934,82681421.45601988,256777027.95388967,34908590.90700127,64892369.88473249,520205006.6545307,85944847.11137755,1366440685.3640592
PHL,DEU,2009,0,0.3,0.6472681085074415,144892301.8850186,53020338.84505914,200071807.50768903,24994866.880993653,175193129.21538195,692531129.547443,94820518.01451634,1322210948.1038983
PHL,DEU,2010,0,0.3,0.6748934199955798,131668063.4540537,61349801.477398746,211100273.56106025,21685022.060791235,173582860.5537778,493875485.51835567,99571121.05293046,1544201356.3216321
PHL,DEU,2011,0,0.3,0.6687535208439707,94434373.10249113,76114383.71970794,174580787.61376107,18241959.820574347,149676479.08676478,224500712.85755664,83925777.86868905,907989973.9304551
PHL,DEU,2012,0,0.3,0.6571820101024968,129532257.37040538,121488567.29778475,302541730.59025466,35347107.671170264,228569466.78117192,610215403.4749438,110278366.06675538,379459036.7475139
PHL,DEU,2013,0,0.3,0.577064138314624,142634408.79169488,66173747.63496826,215956779.28802732,26835185.280770097,244433865.7563725,739246982.2874217,100621438.02940063,566187832.9313447
PHL,DEU,2014,0,0.3,0.5368800727705775,180570644.14779404,138845740.0463897,219763681.15764502,36115613.16295117,128145296.28701037,1062009618.1806128,117732636.80863212,643784066.2089648
PHL,DEU,2015,0,0.3,0.3964698923673362,170296181.15166187,192198362.8132798,236672581.78476426,32529453.160308346,162413468.73081955,852883344.1164306,120941797.0737874,746197547.1689478
PHL,DEU,2016,0,0.3,0.3352413476602537,200554621.39090666,171896068.84868386,249652923.4322764,28786116.075270522,238165273.67006853,390301634.6260735,152231355.55600226,723954534.4007182
PHL,DEU,2017,0,0.3,0.2485395509064329,282166167.8308253,129537204.67514868,494151251.416816,32153672.478463553,196033369.0428781,890207238.0332851,185956563.04311118,200905957.47947234
PHL,DEU,2018,0,0.3,0.4559506500670687,225515416.33786678,136872419.94669527,483461092.9800385,28223813.009362858,316710619.7729363,934353135.538468,164124091.55035818,238833106.86427385
PHL,DEU,2019,0,0.3,0.4236782584944856,219207704.50141972,93142730.20114593,347208694.71084714,24871830.882668123,323228601.3743615,993219047.098031,162163135.55004475,233329199.68148193
PHL,DEU,2020,0,0.3,0.3516976795469538,152694771.01987597,82373673.53428306,296937550.3570318,16718801.444924716,239113480.9215813,965930608.1291912,171968916.3698348,86115766.22327714
PHL,DEU,2021,0,0.3,0.5027761106474957,150951524.6429654,84655404.38894007,444232434.4926116,11200690.764328627,188109799.02276146,1230216753.3319538,208085146.60065225,121272598.75578634
PHL,DEU,2022,0,0.3,0.4951340748538968,156891586.02098653,78546592.58526473,393027218.812847,8354328.292728407,155887504.3906447,1103227377.3195598,182980530.94964615,73211069.62832251
PHL,DEU,2023,0,0.3,0.4663280998708324,146016373.84999755,103428800.22719085,340623870.3407794,8918268.750554236,175889413.05356026,865747014.225355,173821459.66070515,40162031.89185728
PHL,HKG,2006,0,0.3,0.6688889328950508,47039269.4706755,61654243.29257217,439734368.4680032,319764029.33948106,58413467.85029696,1959279125.1477635,96436372.22076616,1134529300.2104416
PHL,HKG,2007,0,0.3,0.6526281271175401,53840280.36476809,115800889.49723122,381811364.5466792,553706662.5591649,49284193.3389806,2282254195.7172136,120734351.65877187,2710372734.31719
PHL,HKG,2008,0,0.3,0.6224493532169805,56459805.70024748,80779957.8773223,359353526.09959173,449072145.39204746,57196265.587251045,1526878055.8339472,110924091.86277325,2546324695.646819
PHL,HKG,2009,0,0.3,0.6585960989363725,41205830.25922715,39559916.898999944,257889625.45581895,218779483.27083468,33451319.6903008,1133069147.4294987,112039406.88712104,1625684630.108199
PHL,HKG,2010,0,0.3,0.6593419029505884,44338611.66552928,45920916.04555905,396386297.99212706,177338950.06938362,42291120.56853824,1463249821.616956,91929510.97777678,2202519171.06413
PHL,HKG,2011,0,0.3,0.6453220868741764,53098891.79596865,87154428.89462124,369905805.5850529,163852249.14489898,125507149.43270239,911641622.5200456,65911752.348373204,1921820644.278337
PHL,HKG,2012,0,0.3,0.6057177869904433,61738367.26329307,165943268.18178663,958347160.7611125,159886196.80511302,331169550.1519025,1065193442.9629242,213389117.83984295,1724893536.0340252
PHL,HKG,2013,0,0.3,0.5351782028759116,49957397.590304516,134919147.90201366,698956863.1873649,148039138.2163243,72275710.31546725,1074199112.8729208,174074406.59503666,1933110895.3205678
PHL,HKG,2014,0,0.3,0.5210404637845141,132137138.99190687,65216398.416222416,725105345.0751141,151608159.2945974,312035918.8081429,1231309008.558408,142035235.08766034,2554562907.7679477
PHL,HKG,2015,0,0.3,0.3618850436068459,57723535.74575809,48450188.393682085,853418599.0559299,182666217.3113527,175266736.24787515,1356197604.5675056,154922397.29540035,3060802145.382496
PHL,HKG,2016,0,0.3,0.3692211412357783,59177140.780078255,94569579.6629081,843504158.7352483,244764057.0207167,150866796.5619364,1348900673.4326644,173671479.11609378,3272347202.6903543
PHL,HKG,2017,0,0.3,0.3969567324730557,66870816.42209855,86812107.73537035,1763737366.7382324,705291461.5629108,170802641.04927173,4319542781.359022,158598547.57963082,681815253.5534632
PHL,HKG,2018,0,0.3,0.4112807051340282,71719493.60799895,104220701.18390024,1800064103.0976908,736757516.5032619,190673813.928724,4925017456.743279,145958176.40453538,624378882.530609
PHL,HKG,2019,8,0.3,0.3724695056113502,93544198.99278739,87786656.9463357,898646081.5447239,814719356.7552439,171615316.67988983,5581887446.5898,173472808.38557646,648237638.105643
PHL,HKG,2020,8,0.3,0.3530998814089964,70359565.26950921,53570488.847379215,895264276.6511021,598783955.3543988,83389783.77718659,5673595435.858908,118338521.82744503,477236980.4140706
PHL,HKG,2021,12,0.3,0.3739775551978833,69526648.35639805,50552757.4106607,1124206009.388463,319093816.1796691,95396018.37164973,6134750305.320152,133973154.51123753,315685418.4617689
PHL,HKG,2022,12,0.3,0.3923545015039356,60870007.58031092,46238769.152933344,861205917.6537838,417332157.11460507,227514995.0343858,6263946956.737281,122498868.80512124,189605511.92157817
PHL,HKG,2023,12,0.3,0.3497525585871043,62416262.32448731,45776470.79680776,785399136.6410892,440732215.79277813,68018292.41407107,4927499918.96864,112022900.21576986,121463314.84635577
PHL,IND,2006,1,0.3,0.6782610416995177,35770278.8897417,8902308.27174106,16804876.656647954,6519359.556382084,35995703.98888345,7938161.653681772,9647440.64841102,12222406.334510941
PHL,IND,2007,1,0.3,0.796776629638517,60730494.44739697,23639696.433708943,29988257.98349295,9313979.89982549,49902944.53598562,9526108.267042287,15896891.703464612,64491162.7290831
PHL,IND,2008,1,0.3,0.627389931501301,60277773.254663095,18372072.962109365,28699998.927964948,6093008.70465468,38087051.88099189,8168689.213080653,14003277.179746648,27554095.876788694
PHL,IND,2009,9,0.3,0.7297018958282926,50451502.47414134,24358432.83132275,22501803.79628305,7547827.54452621,52685077.069020696,9866461.144926865,18310042.907632455,38149060.23214664
PHL,IND,2010,9,0.3,0.6301412691734403,93540918.56401281,34154925.61434591,39636831.121109925,11938729.430878067,75846860.06968255,23146490.552653834,30839490.83663311,113035721.8106838
PHL,IND,2011,9,0.3,0.6704733134543086,71904632.17000037,36607758.82491729,53696673.78944136,8345997.396960065,74424173.12639257,20986696.505299892,34500665.75832964,87437274.42865881
PHL,IND,2012,9,0.3,0.6362848193461769,61686441.5539443,20914694.36440063,50918560.21159336,6174638.84591763,70879841.2924499,29738793.3421436,30467783.811760895,49529262.577789694
PHL,IND,2013,9,0.3,0.5712919690618472,53774720.885254666,26009080.267713487,38048608.708209336,8218471.42699631,53491702.735230796,17315365.34861968,34217336.006935954,48501610.62103977
PHL,IND,2014,9,0.3,0.5580366793368022,58687303.17333196,26515393.983407967,35129099.62862222,6234408.401412585,54756763.92138393,17424581.101538178,28486166.29537743,56915755.49492573
PHL,IND,2015,9,0.3,0.4987720981115796,58906403.95288596,39161212.92107161,36247173.99863239,13980055.914068202,64388656.9264583,19107917.496183284,37398498.1392392,85051616.65146102
PHL,IND,2016,9,0.3,0.4209438695019267,46048659.333371826,50448284.53829901,36253476.23157124,5306762.100140039,46451397.80522451,13726580.691017533,31961519.92223494,66022775.378140844
PHL,IND,2017,9,0.3,0.4317079825583992,62344402.14260604,114977364.89105469,78242118.80570045,20405153.04754461,98664897.56844287,29861195.661738012,48764163.76679166,15351904.116121722
PHL,IND,2018,9,0.3,0.4553740200273545,84917961.33317377,114759631.52368043,71245111.84582236,28218570.7610556,112668500.9652056,39481443.79800073,58411705.20257324,21071186.57048825
PHL,IND,2019,9,0.3,0.3751087704269557,62399681.472197235,116692802.12556605,60672470.749552935,23868002.780659735,94885969.37049426,47270585.097337276,61358351.232393615,12844137.171798958
PHL,IND,2020,9,0.3,0.4304269196664483,65115673.14843448,99633553.81723921,80088522.66937299,21995946.372493546,84337781.56730396,39304475.26247751,67157758.91058615,19827280.25209212
PHL,IND,2021,9,0.3,0.3056299356215897,102891055.3215408,121976868.81034277,87209917.15190645,33534694.715317532,125954927.32836436,48850105.321859285,69907541.94070122,20078985.40996755
PHL,IND,2022,9,0.3,0.5009821596216517,129223719.18185039,67398440.20154168,80746009.45635481,30210447.106912717,120534122.76236477,57502293.805618286,80682435.56810297,14717507.917254316
PHL,IND,2023,9,0.3,0.4664634006895182,147477660.6706715,116341613.31630053,153560275.5484207,52848464.24700118,122199157.97676499,83648391.00134951,124472485.36681476,24617007.87267677
PHL,IDN,2006,14,0.3,0.6402374727799713,57434175.09399557,106153969.98282877,59496478.92987763,18146918.29228529,70298423.33821908,40120051.74162101,14172953.634635482,41727044.98653718
PHL,IDN,2007,14,0.3,0.6830259124529975,90636205.23801136,169062335.71913156,56398793.26840545,16255518.068244545,103523335.9413081,59554161.30693751,26627412.189597934,44369694.268363476
PHL,IDN,2008,14,0.3,0.65506543696392,79269369.20316617,184002185.97099718,55114383.25621736,14971437.037335694,147334354.41148978,61426633.43069925,31424039.38887211,53279357.30122245
PHL,IDN,2009,14,0.3,0.6670675687089908,42667536.24789065,160388875.2099258,29943655.335892122,6289373.512180055,71520333.84794837,34414768.53132025,23472803.86690058,31696765.44794221
PHL,IDN,2010,14,0.3,0.6429904807998222,51188422.859176464,151818092.51289687,45151415.57312722,5939979.328010146,85246481.57702568,56537458.76808371,29884250.093247328,36927595.288432606
PHL,IDN,2011,14,0.3,0.667339356310271,82927856.81758137,199663084.4178552,56719296.27521764,8690501.196531726,120990219.32532814,30023641.067243908,44627212.5388206,62216236.36142144
PHL,IDN,2012,14,0.3,0.6296730938872663,113237641.13617064,265235685.04121667,83896342.27368896,9407418.410424734,168593119.59841523,36925944.50777413,88744040.19695386,56833088.83535569
PHL,IDN,2013,14,0.3,0.5577542589802384,103682001.80140108,280934337.3899436,61660574.67680384,10744550.082882505,157018358.98106897,40783983.272927366,56604113.32616657,67283120.46880595
PHL,IDN,2014,14,0.3,0.5683776970058763,114881434.66810317,184020464.6956338,71944359.96602823,11192638.98979806,198134102.2907567,29255567.564392954,53863545.74820786,57290734.077079244
PHL,IDN,2015,14,0.3,0.3870130179818684,116146474.60045145,136812552.93685392,51767124.00257481,7333570.4937957255,166764480.64688087,24152957.771681555,50342317.11424485,43540618.43351685
PHL,IDN,2016,14,0.3,0.3464904204483257,103501432.85649192,139318355.615486,39751361.10487069,6111299.291856967,189457052.13790277,17467848.09345608,40147925.525028825,20916725.374906622
PHL,IDN,2017,14,0.3,0.3729126915181184,108352237.73385617,212504567.8163765,52748600.63231626,6042692.997411313,197697297.40851754,22635573.576977506,37602414.74194319,8329831.092601514
PHL,IDN,2018,14,0.3,0.4176724120057521,140792067.61766,220543330.30079705,72395109.76481825,7391023.222559008,246601926.2361862,38580962.15789178,41393573.06461134,11884471.635476261
PHL,IDN,2019,14,0.3,0.3907886668469698,135577392.04777244,201536983.7560067,52286292.70832055,8625495.418681107,238368685.6018338,38230629.968972236,40186598.05426318,14722194.444149826
PHL,IDN,2020,14,0.3,0.3548127108239106,85037646.940016,111784187.77195513,31674450.723413285,4864141.512109275,121370546.73521905,13753147.252352273,26474576.17367405,7965078.891260894
PHL,IDN,2021,14,0.3,0.3949018237138911,142091557.91266474,243735297.254867,47012885.887917735,5732192.78120745,199387897.33087188,38020951.82273598,33129069.194519404,8776675.815215776
PHL,IDN,2022,14,0.3,0.452244891787367,76699323.63505319,241185287.7171976,24531655.290681984,3738466.497903532,141074452.43669844,9469025.53683038,19939315.70098957,4838505.184645344
PHL,IDN,2023,14,0.3,0.4295090636979769,84223978.93296246,222569315.52356893,26583551.367626645,5598324.77171879,174484819.34531045,13544711.585537886,23008843.214651547,9498711.258623244
PHL,JPN,2006,4,0.3,0.6926245997830325,145256195.61794555,659360714.7845124,1877313579.006572,120082465.56286468,1005540675.2904719,3371266830.5642977,100346783.05850516,1391153396.1148298
PHL,JPN,2007,4,0.3,0.6616023130434159,152616834.30044225,852424652.5188224,1192446728.1200378,125893005.91542034,952490218.9696263,3089118651.2222466,95555666.3875483,1427934498.5658553
PHL,JPN,2008,12,0.3,0.6336363206177176,206840473.9328979,841216275.4394609,1327981438.207651,185979247.1916366,1140772608.6077013,2623254705.9129624,105084145.61755472,1584216769.0901349
PHL,JPN,2009,12,0.3,0.6716561009017,144359955.3427757,812835076.3367082,1037471853.1950477,132312247.3905145,940884873.9732552,2039188568.925866,91453817.83987826,1512724070.9959538
PHL,JPN,2010,12,0.3,0.6782313358368365,163335457.0649648,877798603.5811222,1268440355.5092514,228235044.7908624,1210607660.751053,1800922741.9419346,102359866.83975917,2410622957.5210524
PHL,JPN,2011,12,0.3,0.6550033661584513,221936144.27502745,1051526498.1875341,1260233343.5725675,267719882.68155557,1273120374.397295,925240825.95232,102360441.04093058,3764356953.89277
PHL,JPN,2012,12,0.3,0.6520500320426144,230595781.84897113,850662881.6772593,2294367102.396485,242105483.37851357,1557063781.1136727,1642402508.062534,184843199.13097832,2681603678.391585
PHL,JPN,2013,12,0.3,0.553820363733067,282903391.64570713,1378540801.0631752,2039244612.8638158,235734956.50225422,1793381441.7946699,1293496895.5998623,251290840.48492023,3805950292.045595
PHL,JPN,2014,12,0.3,0.5575363759916437,321589123.2867212,1776273061.0894516,2296944349.3475575,289277894.75973743,2531166486.2230177,1614730700.9823453,310916109.356152,4082018370.955016
PHL,JPN,2015,12,0.3,0.4265049111138213,248555983.07519153,925398868.2242306,2481563310.226282,208977533.23156267,2121103187.4278178,1751245368.261301,236891663.04397878,3788401174.509634
PHL,JPN,2016,12,0.3,0.4207691207166846,195005231.9810719,1010372423.1388519,2407530112.8844233,198568563.01110798,2207351116.5159416,1710973489.3018217,271099105.00261587,2972761142.1641655
PHL,JPN,2017,12,0.3,0.4223028370989969,394818521.7782647,883737589.1137357,2554371093.2391624,171664212.52802446,1894376247.720628,2373175856.228058,249862506.7550617,889340404.6370648
PHL,JPN,2018,12,0.3,0.4385630299891836,437530073.69443524,795722491.67373,2605331555.4096503,187536893.98436004,1724470474.7111318,2066677504.824582,253877123.68945593,455942010.01265436
PHL,JPN,2019,12,0.3,0.4393324448220655,528365348.6911883,841943652.0430218,2936152648.2526226,208662988.56623608,2105179526.19984,2164348473.4022226,273638122.27383643,335636408.57103133
PHL,JPN,2020,12,0.3,0.3964387799773659,545668465.0001408,884121793.0741103,2641143750.837462,196919077.76941743,1686383411.22752,2082540371.6261938,250329004.86958006,324791469.59557456
PHL,JPN,2021,12,0.3,0.4308651188918776,418859316.21226335,1011144385.0462046,2959851716.136336,178823780.0299914,1645029493.8242247,2214091628.4110355,228784441.0940986,242927559.2458462
PHL,JPN,2022,12,0.3,0.4622729429731114,400361124.5648048,1305314725.6431062,2618965433.2832212,155033526.6104745,1572270726.524289,2189093606.3232846,214364298.5696419,167186510.48117757
PHL,JPN,2023,12,0.3,0.4564175407537706,404021358.9477909,991917299.5751251,2333983884.4640794,149319206.14681262,1684387279.241774,1899282398.391751,237649232.29897645,99234028.93369108
PHL,KOR,2006,9,0.4,0.6819825550496448,49431565.08952474,79666911.87480512,290135538.951985,72016675.71063262,80546484.52889855,493191656.173443,8499340.063465988,503037011.6072449
PHL,KOR,2007,9,0.4,0.6710967232519536,57062477.6926414,216468520.39601207,410859762.46261466,106846582.0447991,105268795.72020166,556501560.9870728,11877521.840461243,461546394.856197
PHL,KOR,2008,9,0.4,0.6301375920079467,89946879.87295924,358734567.98220557,824451600.6171248,95476076.16175291,146684611.5225218,476742809.8276063,19715098.625106048,611665443.3907235
PHL,KOR,2009,9,0.4,0.67162806419835,84120702.83316159,337554318.9992808,438275822.52313995,70601259.3133888,100452000.99896263,348286656.31313735,15867256.486805018,560297342.5321238
PHL,KOR,2010,9,0.4,0.6257514654578787,79365680.04561211,328222827.06103873,421662489.36475545,77249007.92650329,133861327.51050891,501933895.03713673,19443066.35057269,733288906.7038723
PHL,KOR,2011,9,0.4,0.6787688620253114,78626510.7172805,601169428.1564773,344957223.03084683,65445178.82762136,147149691.0935901,114051459.93955217,22939112.520095993,822066387.7145355
PHL,KOR,2012,9,0.4,0.625378294163799,101223986.21420915,806529513.6164827,572559882.0036025,114932216.80887157,188122282.2894622,215220487.73255113,39481677.719513156,766697697.6153076
PHL,KOR,2013,9,0.4,0.5454413989868735,109981672.52159889,888978184.8790692,496210632.7293557,131836794.91108547,222879519.0551449,229086810.37028694,154694391.8536494,798228825.6798099
PHL,KOR,2014,9,0.4,0.5530513443139174,115260683.89333299,775396802.3616776,331738798.02559894,156924556.51920706,146643501.30865327,244339550.4183869,36682875.00313576,598801136.4700074
PHL,KOR,2015,9,0.4,0.4073250423648459,121796807.73612782,440840421.1005197,430193120.0329944,126121698.51986274,196713960.04862335,260312422.30879894,95918709.11066186,714086605.1424112
PHL,KOR,2016,9,0.4,0.3883573301960136,96649480.87248072,275705388.4730742,385947391.44371206,83800259.60054876,201704442.8852302,179919469.80991793,54667853.391859695,690944337.5231764
PHL,KOR,2017,9,0.4,0.3404707492940969,113056150.94136655,434118845.9519989,679058543.6654515,62495996.84423589,187862744.71170476,757976859.5556164,51858111.669603154,50732938.660022326
PHL,KOR,2018,9,0.4,0.4382397140604295,96715972.63840978,501482133.8901848,302482796.3585421,60594495.73657154,153801626.08656964,1086095701.742462,50578955.08890041,36299006.45835994
PHL,KOR,2019,9,0.4,0.4645219983696341,169496994.9840087,696392105.2039149,425716370.52920395,83255382.81709097,179206490.55666688,1173271269.3998687,58665454.45091338,65926044.058332756
PHL,KOR,2020,9,0.4,0.3959983717114433,146221906.72408196,307078223.940158,329168824.62572676,56966474.138568126,190824617.130779,1037068360.9204426,59818135.81513985,68004304.7051038
PHL,KOR,2021,9,0.4,0.4458533818698685,116011224.26978983,455964827.6293851,324775582.7815297,54648847.41664949,130551027.01803625,911869514.5015725,63317641.51982247,79187222.86321475
PHL,KOR,2022,9,0.4,0.4880968943993128,111285396.60275157,872359660.4396235,268995523.2615198,41117264.33028892,95288561.01362666,789501015.281565,63227992.122245036,31912394.94837936
