,country_a,country_b,bec_1,bec_2,bec_3,bec_4,bec_5,bec_6,bec_7,bec_8,D,year
1810,USA,IND,1602676656.6718247,3002334726.840728,2475240003.890789,7821956815.775794,1516293542.594069,827760900.5238037,1773329164.9268177,2522593148.7761755,0.5937108241133333,2011
1811,USA,JPN,4744863215.569213,8407844125.812632,8249984913.320447,1432756122.5503893,19036816177.74053,8554931875.232108,6628834114.092961,8743706799.681723,0.5903298844704628,2011
1812,USA,KOR,2980324710.563366,6862267397.871747,6372721177.029155,1582622059.5878296,9218516457.848385,7071865087.098413,1815628689.915309,7557690516.085792,0.5352393968707266,2011
1813,USA,MYS,1081551698.2568398,858174299.4339763,1683225734.7868445,624031585.1992611,438130464.5652516,7007756731.235932,587101181.5862788,1984048272.935616,0.5724485313108663,2011
1814,USA,NLD,2784070606.8621044,12376918909.404669,2915382093.0265584,1209881156.9004471,1635183342.5346675,5075088275.064912,6360955401.917542,9869638294.289104,0.580155171492025,2011
1815,USA,PHL,1236432937.272327,380207554.8834176,929264275.9854736,591854727.1855733,427760165.1830057,2477488412.160134,336442273.2646091,1348420630.06546,0.5866778476618176,2011
1816,USA,SGP,529219077.7038239,7277020052.24786,3559374204.0555534,526890471.39590216,1384732143.1074402,8020019485.418496,3014612786.694638,6970494147.376286,0.5185471826263632,2011
1817,USA,THA,1214000502.9402244,930857495.7328796,1127054111.6277258,1675508962.7014356,974313556.4401796,2898845969.549657,486086321.776764,1623205975.231133,0.6059092994419953,2011
1818,USA,VNM,519022396.2877535,214997676.1287005,695402276.8907281,1759545990.7624888,269710350.9739258,275391521.34153086,94001539.152451,487148728.4624213,0.5787948742104054,2011
1819,VNM,ARE,145275763.27454,182969991.8267792,78943764.9536699,80395885.14241876,37168062.22403218,107782673.97865903,4168311.305943024,285275579.29395795,0.6014996826175598,2011
1820,VNM,AUS,180775690.26893547,863167281.3699905,360848412.6311767,302195371.6705794,120693218.05728333,55559940.58818373,38217485.28051723,597642504.1333337,0.4676967194211174,2011
1821,VNM,CHE,28633859.53149377,16489496.929132069,38765272.65467236,975987428.9939955,9649689.53204679,15020708.86828772,47705754.039644696,56247757.450727016,0.4867358051756838,2011
1822,VNM,CHN,1855679427.274652,2243687498.935513,1902265534.014517,1565237483.9636743,929382848.7545806,1160059754.320694,193297604.1834972,1275419736.5528708,0.4986812762611696,2011
1823,VNM,DEU,441783208.7933315,199114477.8668473,620066405.8906647,650118815.7587949,485194491.3656324,99502390.19395852,212119533.8691272,659000644.2616432,0.4884282958567725,2011
1824,VNM,FRA,180523872.26987845,53322906.940358415,203883324.2883146,323254376.6864258,274257778.59542423,63189876.931771584,181960801.1834995,378487063.10432726,0.5448478786104957,2011
1825,VNM,HKG,209982165.6892393,72800061.19905062,291668651.140593,601757382.5905025,93252324.914316,634256144.4001813,43227656.63602524,258775677.43009177,0.5916026442367341,2011
1826,VNM,IDN,910583838.9102027,277269822.9374728,347874131.76254815,180405497.0535012,258316316.0172665,156608753.09962472,69396048.2172534,158445560.00213075,0.4400723283449299,2011
1827,VNM,IND,488470707.24443096,168000801.60942084,190859017.24764,139747125.20982683,148380315.42147714,53373408.252004825,128397233.67410745,236691391.34109217,0.4160232987331635,2011
1828,VNM,JPN,499214448.16019225,2020527776.7191105,2604819452.412432,1555785443.3550184,2099809279.6080031,815151311.092134,375243216.70563847,810599279.9474698,0.4131038699587621,2011
1829,VNM,KOR,262692965.3781156,867051206.8223375,743309238.7200512,851634346.8183813,745393245.5018736,520085510.44824046,92928544.02081926,632354798.2901808,0.4195279501133212,2011
1830,VNM,MYS,629563207.7664725,948434912.7289484,411439033.9521896,122855166.0982958,232227377.44351223,263265086.5573212,55509052.32684405,169116275.12641612,0.4346289306251556,2011
1831,VNM,NLD,447789957.0230327,81033392.58418229,257547653.0640248,463271079.53384906,284296572.8527309,246064142.7305336,53163825.55151022,314813408.66013646,0.4308566211496663,2011
1832,VNM,PHL,594443432.5855105,62806951.56250744,243828861.8538409,61507879.63021167,220418604.6155468,149243209.49854052,42112291.03861934,160948721.21522275,0.4288929154164776,2011
1833,VNM,SGP,145088217.30539715,968041982.1903874,230917271.6140614,26497947.2880274,172408145.86929974,225207485.83805388,50728941.73646162,466759928.1583114,0.3607895364867195,2011
1834,VNM,THA,216258127.63942903,423047216.2945686,389449701.9748013,135753497.8185623,302585078.83673537,101537959.91146778,68454669.25195117,155163732.27248448,0.4240357774679966,2011
1835,VNM,USA,1743418573.8710968,934605483.9402,2401226986.7190685,7411005536.655994,1203426001.3222384,1088899318.3733575,358941589.7073184,1786236893.4107254,0.5787948742104054,2011
1836,ARE,AUS,662117413.0709896,1066678871.9125272,333927861.1049722,187860534.17733005,495205784.458279,49293749.89552168,85622436.83097878,225955236.5494015,0.586389071887357,2012
1837,ARE,CHE,83922808.38620557,43431930.04715303,205360281.2034395,14185159368.76451,115647154.34857789,23442304.150729302,1088666624.7381337,174507768.36124912,0.5591659053751493,2012
1838,ARE,CHN,154504428.8829779,807149740.4133968,1864915100.8831773,1314648557.8768668,954162892.027532,2432645843.434301,336532607.36830205,2137216445.1134448,0.5644661399493638,2012
1839,ARE,DEU,26598736.75768862,72992991.85666361,160723525.0322092,19542728.24030619,353060778.687056,37527381.27958796,66365526.22826699,61733803.91822142,0.540057347099625,2012
1840,ARE,FRA,115747370.40707102,150647738.58375576,241541283.8179675,149466661.06323075,163972605.34150687,49578918.864448056,278515376.4152616,240765437.50675848,0.5598781505456776,2012
1841,ARE,HKG,30616656.092660315,99550767.8387952,29729136.348964687,2248067116.994275,330774228.51633835,255349887.58246687,145221964.3761811,1143772226.2503176,0.5644661399493638,2012
1842,ARE,IDN,183508823.34922668,118760526.63691878,266160710.8870389,364210028.7587311,291833334.27672935,165034371.04847085,127930326.1398298,83017814.9030542,0.6032270229843114,2012
1843,ARE,IND,1139141733.602954,1453189176.056369,1859293286.6856964,27796359075.46457,1147397687.5117702,297172947.2535218,419333828.9428894,1259058824.482228,0.6178231555303119,2012
1844,ARE,JPN,258506130.7382044,2639953574.3992133,6085220377.837417,1015987489.481327,26558613198.96498,1563203677.8449965,918024018.587656,1631502348.146199,0.5600280676624148,2012
1845,ARE,KOR,1153925239.6920624,1280273924.6602542,4434280944.414089,617947784.2576004,3638485112.3985233,949899627.2955308,181394539.34087825,1718303419.9410613,0.5815080626989448,2012
1846,ARE,MYS,257428301.3708702,86461424.27004874,520088255.4304446,1168948746.5134609,88743713.25326397,1228011588.2907724,86052785.21569148,278129633.655448,0.6057122258789198,2012
1847,ARE,NLD,164893051.70343474,166408979.9458794,207552238.3097289,116028388.50728367,137176135.37454343,125379110.68266732,66509619.76179643,171604475.71466592,0.5964850954401909,2012
1848,ARE,PHL,397080202.83225,81950775.486273,479099433.5037584,175222788.53187913,185103164.09688604,208201596.72188267,127698535.0460842,323157743.7809865,0.6055603206730218,2012
1849,ARE,SGP,491294752.1615115,2895874447.3714976,1403637223.4997666,5193595012.993974,785869876.2861415,855978925.8651667,370799254.3188162,2487953771.5031257,0.5073863162391176,2012
1850,ARE,THA,1083051688.7391317,532790482.917229,3047994940.2178464,3456718656.6305785,3791050099.824406,1247523668.4722178,553001758.3460647,851759904.8525265,0.5929761598258538,2012
1851,ARE,USA,123611992.10799035,261105963.28988293,245877629.00360355,285817818.3325639,707402975.9391568,66404394.0719341,116554968.23950538,276165827.015363,0.5843736388536331,2012
1852,ARE,VNM,32080380.277099386,2537656.9003427043,8787117.421639375,19496153.049633075,4008393.508275937,16646680.87644066,1188203.2480439309,196153782.7185249,0.5805366880634931,2012
1853,AUS,ARE,319449814.0395526,1417747251.375802,76593945.39406715,33303856.780734774,167085406.85580528,38346006.2354816,22307408.383886755,44763622.93466973,0.586389071887357,2012
1854,AUS,CHE,54170727.338961005,22636652.000434898,67212062.83519161,225108568.2392748,11493616.434742868,11972048.204410166,237323145.9524748,60762282.9945098,0.5889392300175054,2012
1855,AUS,CHN,2976809443.6102405,36022873118.00183,9209671921.89882,10359215741.954964,3443855163.2894087,6030121015.08788,2383591954.037512,4052461834.119328,0.5931009472930636,2012
1856,AUS,DEU,135421376.4388999,322909367.3735256,440672900.2778246,39747290.85488911,588179213.8650122,77991674.60201949,292487477.12786144,117645291.45996743,0.5986248723255743,2012
1857,AUS,FRA,133658454.17566971,219980393.24729025,144167590.44684285,17280807.591464516,170599753.18185166,42967484.22770546,244186437.8681657,124923047.26100975,0.5995205691522153,2012
1858,AUS,HKG,514451873.09580255,185325227.96031097,371149043.4157135,437754280.990617,82590621.92576848,280686508.873572,325027328.8765886,449998026.861627,0.5931009472930636,2012
1859,AUS,IDN,1104409822.058954,1666211515.95257,862865007.8217051,600393776.8121918,327587095.5566245,123497036.59510036,90809106.16450296,69716815.03835092,0.5227459909523365,2012
1860,AUS,IND,757922916.7764387,6749487225.985829,764932943.712302,3354021788.8128896,369114567.1174476,45963543.74842234,272082334.5751395,121615287.27152896,0.5879816385436469,2012
1861,AUS,JPN,4274136599.673334,28539478551.506954,3136081215.504156,475660067.4134306,10035038646.110891,743983621.8598604,679803508.4470403,916852029.4843364,0.607671539977406,2012
1862,AUS,KOR,1397105142.7176912,13541956205.961378,1442305462.1159542,362676445.1555363,2278475592.0315323,380757092.77607065,528417391.1919855,329314028.0498482,0.5898895713244799,2012
1863,AUS,MYS,496651955.5520323,2416274243.172887,1033394242.9867506,143286044.42729202,167528656.84999627,625569761.5539336,134628254.17088148,130581593.28622603,0.4587236144983356,2012
1864,AUS,NLD,794310319.4665911,1033618884.8601332,298213415.6417165,27632973.56523705,190185244.03368425,52094299.04711438,443160371.7604308,105206891.6250925,0.5976435168881516,2012
1865,AUS,PHL,674266780.3496071,438886942.7508253,269416769.2685258,23432106.2412655,91707084.70309544,133199509.72840078,166330618.38241652,48350204.57586341,0.4817767744808415,2012
1866,AUS,SGP,586784845.9499117,4609177691.615907,279773075.9935501,516711959.1003639,357711294.9791323,387791453.5575036,369327547.1908957,149367763.6127363,0.4104692947556788,2012
1867,AUS,THA,545394509.2722721,584221344.848827,938748529.0874864,732505730.2923462,1638112628.312348,140298889.46886316,225533010.60805383,139176654.10980353,0.4831992939738709,2012
1868,AUS,USA,1345510362.8709323,1119922902.8012953,1710983160.283014,258233260.6305584,2195482033.714412,610941331.0438384,1426645302.4891083,862645550.1668414,0.5502574044607748,2012
1869,AUS,VNM,419177605.7954458,581740545.1635038,245840380.9935408,109305040.88723232,135658950.84591618,66038575.58148133,42818267.58933108,212030297.1435484,0.4711581877559375,2012
1870,CHE,ARE,21506930.72754665,20077820.86849954,73429434.21338287,4761379915.455218,77750890.00134003,7425540.669291713,304436367.41842,71074444.64630084,0.5591659053751493,2012
1871,CHE,AUS,230675567.1155617,75399633.07791607,293180921.735603,968147944.5075918,55586287.05616661,46503680.44384959,888378122.6182231,649254883.4450881,0.5889392300175054,2012
1872,CHE,CHN,208889674.74483785,731635477.3034248,1811984146.944017,2102716195.0408733,525808136.75967824,1228102962.1546085,1914568348.3744545,1208675730.6781049,0.5664009423804786,2012
1873,CHE,DEU,1988031969.3440788,9478139284.81965,10718328438.598469,5660089015.523854,5411967180.882625,2119416121.1015155,6349411703.07953,4133485534.6502833,0.5497027470712998,2012
1874,CHE,FRA,1389331279.4483235,2713487235.577981,2226677010.2438493,9620195565.473602,1688909837.6110184,526803238.2061686,3098894537.687459,1664464175.7515965,0.5577253627437964,2012
1875,CHE,HKG,94254910.90301605,209837507.09567013,297409656.1804877,10265300425.486065,147615368.17552015,156038778.2423395,4436858271.775703,248416794.1411993,0.4734795744049137,2012
1876,CHE,IDN,49743958.699317776,39062506.265896685,79431124.17033356,80775139.91197458,39976012.88051532,26733408.64056559,80753697.66043691,54718423.77095957,0.5492454664252014,2012
1877,CHE,IND,197522811.0201523,662326399.1090404,520269184.5443734,27324103738.101963,166398545.3359574,132112029.00348896,782793115.9527732,339745216.9322496,0.5801495948402426,2012
1878,CHE,JPN,208080759.94611755,737331629.5563246,654912906.501029,1364662911.4870868,724085436.9735787,256859882.4139332,2308142037.0169578,1233106260.104971,0.5208658983998771,2012
1879,CHE,KOR,82249094.80638525,196677818.05999595,438606349.45304734,450271424.61520696,273397385.3967795,115490525.74794704,869710017.6630251,469339848.25761247,0.481901903709622,2012
1880,CHE,MYS,38471677.11053304,22231003.879264504,173419318.28537375,466503028.7922787,49531243.69608732,158050986.86783752,199596336.2976646,106461621.07096057,0.5769988136195121,2012
1881,CHE,NLD,456879000.3455482,1173258328.5948963,892286005.1296192,143266122.78557706,259822114.9981124,500274403.33434784,1358931226.2757337,626744942.5361652,0.5583602040291493,2012
1882,CHE,PHL,22763156.131802537,6641945.985183294,22976132.559979778,163264573.06439182,4778049.627132414,22943236.03212504,59669829.37667213,41351653.22271298,0.57122386763215,2012
1883,CHE,SGP,56267191.00357051,931725435.7316298,305235836.31139016,3797494109.5612335,86853441.10955541,144926328.53627205,1228363138.168225,332199863.5781233,0.4742160108307133,2012
1884,CHE,THA,93550878.3358697,88584200.16521055,170161506.09562245,5000821915.280782,124377498.09468782,127587246.06331909,448117061.4378674,109820494.52664118,0.5724478417040699,2012
1885,CHE,USA,459609400.7459668,1644828067.068699,2247553418.6213665,8875444988.572474,1042334445.769112,564862097.6751596,6312683270.59733,3870945814.949893,0.6050734255137156,2012
1886,CHE,VNM,43993987.41810905,4479863.353176924,32405211.150535185,112632904.93909489,33050626.469022363,28090041.29319141,44678727.76272196,36906045.61414819,0.5540754958549428,2012
1887,CHN,ARE,455787672.577569,8253099713.895625,5877371340.588828,5636498991.095738,2476197388.303676,3625690793.001039,682243942.6178316,1976780941.919692,0.5644661399493638,2012
1888,CHN,AUS,1524056407.5670352,20374681524.24497,4894549301.219376,2828890523.085773,1688309426.272901,1779787036.0630226,840157021.7031238,3075863799.843797,0.5931009472930636,2012
1889,CHN,CHE,46655807.0215514,202901218.3388773,395592112.4413729,234601758.7661192,67047776.40138969,133237343.38360932,525520580.159258,1832228235.487822,0.5664009423804786,2012
1890,CHN,DEU,1994071936.76481,7558166172.231059,16566744671.407091,5870799580.649941,17101864493.672615,8805749411.184576,4888759653.086995,5006097009.002903,0.5890952683297809,2012
1891,CHN,FRA,1975755863.8830264,2256897691.105432,6058881886.509983,3248465342.799887,5769567230.96331,2875120990.7708063,2284571061.4174333,2195613916.5501184,0.5947540729699066,2012
1892,CHN,HKG,6518513927.369719,11673769305.88081,46019087966.0302,54637355297.215935,18305304395.55197,103083309247.35902,23992209748.976383,52951484607.61598,0.6668059451934241,2012
1893,CHN,IDN,4231059132.083604,13456633929.162764,5588765478.249619,2998509278.4474583,2510874646.4780173,2403848308.5611906,1111662600.2613328,1303799394.756008,0.4968804139098127,2012
1894,CHN,IND,3582401836.040371,10644559829.018322,11167850744.425049,7245881322.741536,4082914307.246676,4666572958.911047,2242812942.067345,3157821803.54965,0.602100883265883,2012
1895,CHN,JPN,6081221222.7975645,18903275022.2286,36794149358.20613,15948836388.798971,21413457295.576664,25022176143.50056,11407566746.130783,12908383934.760723,0.6404645114968355,2012
1896,CHN,KOR,1940953505.1749947,16046493639.856216,13032666968.656208,3152324658.53732,9532692971.153406,20440318483.940136,9913354020.015234,11835093992.666475,0.5960377380342354,2012
1897,CHN,MYS,2946756150.171566,5478153907.742975,5276023430.006365,2104180280.9444013,1889814188.6165216,15074026159.842957,1351091289.3016682,1675000993.3735473,0.4919045505157291,2012
1898,CHN,NLD,2061420268.823354,5487248084.819979,9400764748.11586,4138595249.8961096,3357913539.862196,20547893720.985462,2672071737.1354485,10072975722.361595,0.6004672850545613,2012
1899,CHN,PHL,885008874.1661364,1961200248.3857267,2697634841.2204385,1608249515.1319034,1279051715.215339,6442389557.164559,690332641.7550597,872507134.9608363,0.5509352160062224,2012
1900,CHN,SGP,669306668.4951329,8474259388.678705,6430139332.24582,1539183262.0371387,5690857535.965363,12465083465.93228,1838420024.572392,2407489010.073168,0.4562553255612824,2012
1901,CHN,THA,4527818869.883361,6003182840.533099,5068054426.057524,1491782416.4149835,2214162696.8591247,8233957077.132837,1427168707.4382746,1632266821.6807964,0.5316280024174582,2012
1902,CHN,USA,24507011332.29913,29392794105.87454,75109738222.81915,43439423699.24814,39947695970.094215,75083717310.09192,22108294590.931667,35900142944.64119,0.5940872219130384,2012
1903,CHN,VNM,4090980551.4032497,4795601598.482793,5659384459.779159,7370994902.465844,2570405398.519952,4765305353.466656,907784010.9944024,3379525036.887942,0.538360093183515,2012
1904,DEU,ARE,475615995.4766902,755748842.8733099,2536355558.199749,222361209.71476835,5490655624.635617,658451237.4338024,759541473.8887413,1372144681.777318,0.540057347099625,2012
1905,DEU,AUS,860439127.6288527,2052649999.9261887,1979736908.8953896,348554987.673578,4325815289.480258,299360577.29172766,1012811056.039854,862290165.0641494,0.5986248723255743,2012
1906,DEU,CHE,3188817563.5143347,8467481349.801773,15236618669.74197,7945574264.760832,7646731666.016402,3175271856.510202,9152580341.4861,7078901504.168387,0.5497027470712998,2012
1907,DEU,CHN,2142242454.8775456,6979769067.854317,17857150676.673782,7065530579.138289,23600826518.982967,12189334959.547611,4952857159.591827,9147102791.333658,0.5890952683297809,2012
1908,DEU,FRA,11074470527.373943,13848444403.704609,22164710344.03428,3850347978.025541,45356423854.38875,6774433089.929289,9417289190.394934,16591915044.148647,0.0262448491233565,2012
1909,DEU,HKG,535477337.1436204,690583959.5169722,1570640255.830863,439023325.015949,1390177948.378384,753680598.39756,885595021.3554041,1160175282.3612463,0.5890952683297809,2012
1910,DEU,IDN,901942747.9524844,355604458.3742376,820485588.1738077,640348404.807861,500317734.9233621,275632380.10363096,221007791.55125347,318842014.1133627,0.5785042958793523,2012
1911,DEU,IND,770443446.5096474,2171264637.145885,3227161359.747031,1646320898.4067984,2760417883.345117,405535972.1048322,921614726.8747925,1176862707.865897,0.6185310805126405,2012
1912,DEU,JPN,493506251.15295607,2347156208.716022,3358135035.5708194,338284606.60414803,7109684420.143816,3309358894.6871123,2694253188.974297,1861768338.150828,0.5890763195409495,2012
1913,DEU,KOR,398283009.8546325,2493512992.6351333,2855566461.470516,379412948.1445628,6121088012.28003,1995936546.3218253,1060092175.23146,1532072782.061839,0.5146161187321019,2012
1914,DEU,MYS,551439912.2819983,428550731.1990055,1105012747.907991,142740656.00965747,675093324.0779393,2158046047.2421613,409410488.4264045,759159404.8548429,0.607773897917436,2012
1915,DEU,NLD,13302191070.4199,24897318180.34138,13672869538.18452,2664544533.4645605,10308698178.825768,5929721768.890839,5258188435.004807,12550848710.868216,0.051738539528224,2012
1916,DEU,PHL,135531000.08828017,169684404.17566273,259423337.15876967,48526845.91725814,335101902.888068,706397063.2483429,110535636.11038324,164359874.41323495,0.5706005710636225,2012
1917,DEU,SGP,219487075.36935967,2099552155.2522705,1502360508.6635609,184261012.7026324,1330953912.8749545,1405380755.8574553,660830532.170947,784224543.1088184,0.5640849930449251,2012
1918,DEU,THA,604216869.2565763,436933600.8757437,1172422798.8543022,570856519.5716642,842546337.4262108,812921703.2874451,342633349.69288886,487316885.0351694,0.6165710209019741,2012
1919,DEU,USA,3949797337.12794,11114780496.09202,15688275629.412336,2068454990.309972,46779902393.01226,5612204543.638721,13992219328.072712,9513420130.334051,0.6028463399112933,2012
1920,DEU,VNM,353857927.0962932,59881624.3299025,265388348.7972848,531515807.838028,426190612.7352188,169855260.5764478,75780306.4683915,564941568.1584336,0.5254429926670363,2012
1921,FRA,ARE,408080685.4055034,1393115125.9434247,757828478.4771311,187986598.9209783,604226971.7667831,147928889.75040573,590945516.6400752,625068277.0956982,0.5598781505456776,2012
1922,FRA,AUS,398446399.1890045,1127823458.5394683,469698019.45763344,57081489.90479798,866059768.1780248,106600783.70126425,553174375.2850072,330381881.7447995,0.5995205691522153,2012
1923,FRA,CHE,1881912133.41029,2135297376.735761,2754628806.376791,2087807494.8492424,1852046003.843076,609486741.1635808,4664848466.915418,1402559984.7058415,0.5577253627437964,2012
1924,FRA,CHN,845037490.8845786,1026177198.1438257,3963930485.511386,2857654710.87596,2976963271.6507545,3373853349.636406,1610180447.7972534,2408077733.499836,0.5947540729699066,2012
1925,FRA,DEU,8012771229.527639,11845298988.150225,15110024581.977026,2108860423.5375087,33751690203.08299,4640717394.455184,6981543636.191103,8572256935.078324,0.0262448491233565,2012
1926,FRA,HKG,732092828.9807214,139810322.8685923,408100597.11807656,897375832.8353077,3224234903.502584,498921743.5881635,635964857.398521,982491809.7080332,0.5947540729699066,2012
1927,FRA,IDN,267846375.06116715,100530329.13785802,339234385.64632416,258799007.71315885,384406352.81138784,149870594.60753825,108687532.4693086,96416526.55325712,0.6419103923071163,2012
1928,FRA,IND,334785079.4747846,985987182.8013744,710116570.6408465,734258581.0032588,835488768.5394869,147953243.95343566,273457254.1611534,321941031.42566013,0.6125883035211312,2012
1929,FRA,JPN,768419339.1975011,1000276099.1384044,1291039792.0064251,411786269.6713365,2723492250.6165137,980827730.2996424,1375717152.4082923,853164566.6618832,0.5857590306998537,2012
1930,FRA,KOR,250633679.5030063,687923915.5063869,786358787.4765759,197342844.4100491,1200703248.4168406,621630913.07855,319961682.7123668,598742976.8962243,0.5224536591306868,2012
1931,FRA,MYS,207401159.3168375,122513220.8110728,414590707.0784764,97622157.80957122,1741769551.2876012,903890793.402778,155663660.72477746,267139981.5688858,0.6322476008287462,2012
1932,FRA,NLD,5188670844.643259,6729450105.326456,3097465096.2870736,478849233.4535073,2250179096.5924687,2054854328.6550963,1987960032.0583663,1526898814.983774,0.0306084892391958,2012
1933,FRA,PHL,103353869.15478626,33601442.218262576,113831546.49154212,45575226.87250378,380564705.6295431,349756790.9981948,91652177.83919744,121091312.79596996,0.5728619577458842,2012
1934,FRA,SGP,697493528.1737254,1971585087.220737,409895904.8020446,82667234.13618855,1321469979.825251,924575152.0958252,1698146601.2343175,402829808.5119101,0.5600519351803583,2012
1935,FRA,THA,355342276.91567594,90044889.5128281,315328119.4669219,312502897.268122,1017173723.9459022,189687048.43542743,208970417.8457749,203215330.60934705,0.6165532497537243,2012
1936,FRA,USA,2387915993.532273,6217373570.238616,4086939306.073998,835706754.1667755,7968218458.509764,1624544820.432411,6038359669.514895,4878740339.531267,0.5963920154699998,2012
1937,FRA,VNM,102892712.69873253,8831038.838503653,73935694.46631636,195794975.1663195,47455522.79998936,63265085.11326468,45383629.29087182,240143101.6260021,0.5441784123568287,2012
1938,HKG,ARE,52702773.70737948,41870437.01831945,72868992.5839486,1988441272.7497656,383934586.3233291,508639632.19700205,218666081.86659136,1004472511.5536646,0.5644661399493638,2012
1939,HKG,AUS,245491649.55025744,184857197.17041183,353090085.49457514,2019323982.6963515,198870548.1098341,930417514.5861448,587468720.3879104,450704430.00451446,0.5931009472930636,2012
1940,HKG,CHE,16758164.901072169,29972080.982357576,74776109.3657502,1801792546.754692,158702224.72513148,67026109.62382335,1126441180.351557,50407295.29561592,0.4734795744049137,2012
1941,HKG,CHN,5687949664.1657095,9514449560.74123,37446546481.08799,43614513099.60408,6117221478.725952,91298358794.01611,13526737897.432402,27658797488.22652,0.6668059451934241,2012
1942,HKG,DEU,243264872.4875278,340101271.09362245,2006504342.6536083,1792423339.038995,821202816.1047463,1989538336.062652,1704827977.6314285,951761620.9274209,0.5890952683297809,2012
1943,HKG,FRA,246215192.6187415,52019819.28879815,510199787.0632695,1085174820.788854,972208536.5301794,725611531.433774,568895600.1681182,545191256.1082644,0.5947540729699066,2012
1944,HKG,IDN,84442490.43765227,402049107.7671524,375522530.6081607,507150665.238233,95374639.74684197,545046240.2371252,157916357.2604652,452578352.70436937,0.5898017818853776,2012
1945,HKG,IND,174366084.0109682,93927976.29493216,359647243.93486154,6502061527.373585,66567380.39691062,951502710.5174228,186967616.6249601,1417979876.8463593,0.6137160542628287,2012
1946,HKG,JPN,328397382.5166764,1026195743.9024708,3637934505.78998,2316142897.964869,1195131747.8992295,5620663246.30975,2614204630.8600607,1465745844.7569633,0.6404645114968355,2012
1947,HKG,KOR,152247446.73488137,995388980.4788922,834511175.767108,870329456.8679075,466392558.09381735,3051106860.0349555,355552417.7091848,728794304.3132527,0.6076529090311809,2012
1948,HKG,MYS,94989483.59368274,292083571.0342512,545791690.8825212,201403863.3623958,59201429.97656785,2029530488.4263,127758115.34009434,286578445.384187,0.5848259184912938,2012
1949,HKG,NLD,437634354.98287904,127277179.96510354,455890622.9741035,613402386.7624451,259709247.81781065,2397447250.5726247,397658465.4730729,548896139.4519607,0.6004672850545613,2012
1950,HKG,PHL,56735705.47106977,65933631.45429613,468268902.40864366,324497591.25538164,58822204.22271318,1448271620.9902558,132331291.57907411,288506220.6185654,0.643856583981787,2012
1951,HKG,SGP,105373116.82638162,848200483.1575154,512637862.270551,901764532.6889228,335871608.0541017,3610847588.164182,308279394.7820116,454249350.0563341,0.5956373775246294,2012
1952,HKG,THA,254808562.3246525,188032326.4866413,827074253.4729348,1158558353.837477,133142762.31002732,2045359351.810917,265333215.0015036,403663270.7558461,0.6245493703930229,2012
1953,HKG,USA,1438857084.6324968,780342326.5481007,5627983083.7043,13787047256.27654,3116370864.255368,10049324079.754454,4499323429.775962,3623784451.052773,0.5940872219130384,2012
1954,HKG,VNM,1677002913.6950166,160917597.71822774,775402874.1501547,844660862.0349115,298908234.9459203,1801721099.8021035,130400291.34076583,718098830.3128994,0.6312814611590795,2012
1955,IDN,ARE,112036065.86609532,755968956.7559623,168484795.71095148,207389411.943958,161197746.37747937,53888971.289637,94449312.67671964,33205667.37919696,0.6032270229843114,2012
1956,IDN,AUS,1333950726.80633,1266286288.056628,911478144.1918885,619895685.930178,365297087.4648986,113499458.81785816,101631920.54168306,95265392.19053587,0.5227459909523365,2012
1957,IDN,CHE,5707840.663856322,7559164.212662967,13265261.488111485,6552665.28294365,6713337.875551156,2236614.200772828,12433002.783455342,2865169.492646252,0.5492454664252014,2012
1958,IDN,CHN,3243657058.079347,7380053946.861315,3618979401.050341,1474088631.6758225,1514433767.009682,1994006693.978864,498434976.7042489,1502659252.64038,0.4968804139098127,2012
1959,IDN,DEU,525504772.8425653,370796163.4759989,538699545.3244789,470935781.5677725,459104403.5615167,320081828.4164447,162114970.64666584,166238886.16455686,0.5785042958793523,2012
1960,IDN,FRA,170529613.13456282,164542973.1998698,251236397.3097308,77664917.65980147,234929242.55076563,73711319.86704133,91574538.3655236,68212661.91270453,0.6419103923071163,2012
1961,IDN,HKG,101139472.10053428,545000399.216446,429145657.777783,601828165.5460434,75106849.66555637,458268856.186994,162007665.0515604,208686678.45508245,0.5898017818853776,2012
1962,IDN,IND,4934210633.194735,5157547607.466076,628198949.6097027,267059652.0821228,573550276.5689408,237047774.16360533,113549951.42874612,335223891.4860721,0.5038684707422569,2012
1963,IDN,JPN,1523347140.1347008,12187439576.535631,5581270643.3827305,1307956561.0553534,5105181541.939421,1072441370.9255476,767415410.9878719,1987353515.0387444,0.4812887351325705,2012
1964,IDN,KOR,663068688.7332222,9608927379.96666,1284414372.4397044,1140979914.3150914,1092829524.6273909,525183278.821031,146410558.50009903,287049770.5967981,0.5047590831452213,2012
1965,IDN,MYS,1851019573.126303,5864275855.227936,1356205986.0490637,226821169.673056,797912378.7518091,486496068.0957786,256821097.7648811,215126911.3111725,0.4701714937667333,2012
1966,IDN,NLD,2114102677.4920216,843416163.0859,417177944.4963245,307758498.02888536,422158780.1560375,127850103.07276423,101363787.65505604,237187214.01301068,0.6248951771029863,2012
1967,IDN,PHL,634528175.454559,1143008221.9900415,426931640.8221172,61886895.55202858,761704214.9436395,282415401.0431524,213224864.62005225,109781289.57440932,0.452702597020452,2012
1968,IDN,SGP,899519269.7322487,9879035498.623962,2447460186.8952847,304392381.1813983,1329192436.8005707,1128480394.6236243,505389303.1929306,298855648.9499789,0.4327985587331272,2012
