YEAR,COUNTRY,EXPORT_USD,IMPORT_USD,EXPORT_SHARE,IMPORT_SHARE,EXPORT_PRODUCTS,IMPORT_PRODUCTS
2022,Belgium,531491602500.0,462478979000.0,2.3,1.9,4539.0,4555
2022,Benin,5551113490.0,1368343320.0,0.02,0.01,2914.0,1122
2022,Bonaire,824819320.0,10693550.0,0.0,0.0,1747.0,196
2022,Burkina Faso,3998636930.0,4332672690.0,0.02,0.02,3042.0,1478
2022,Bangladesh,86192785940.0,65497280560.0,0.37,0.27,4203.0,2753
2022,Bulgaria,48632991450.0,51964296350.0,0.21,0.21,4486.0,4451
2022,Bahrain,15190859600.0,18119614820.0,0.07,0.07,3886.0,2541
2022,"Bahamas, The",10402305120.0,3293704480.0,0.04,0.01,3208.0,856
2022,Bosnia and Herzegovina,12387814240.0,9579374160.0,0.05,0.04,4105.0,2951
2022,Saint Barthélemy,59184800.0,370790850.0,0.0,0.0,1140.0,341
2022,Belarus,12676207870.0,11191064380.0,0.05,0.05,3910.0,2908
2022,Belize,1582685750.0,352349630.0,0.01,0.0,2539.0,930
2022,Bermuda,1694241260.0,74315280.0,0.01,0.0,2389.0,808
2022,Bolivia,7639688510.0,14512574970.0,0.03,0.06,3597.0,1399
2022,Brazil,245516262200.0,364424694400.0,1.06,1.49,4336.0,4281
2022,Barbados,1707240330.0,317670690.0,0.01,0.0,3052.0,1581
2022,Brunei,5995671210.0,14478203550.0,0.03,0.06,3261.0,1110
2022,Bhutan,1359197830.0,395878370.0,0.01,0.0,3414.0,525
2022,Bunkers,57130708780.0,954733480.0,0.25,0.0,2829.0,1583
2022,Bouvet Island,672740.0,1187430.0,0.0,0.0,40.0,71
2022,Botswana,7260634480.0,7252909810.0,0.03,0.03,3874.0,1984
2022,Central African Republic,451618820.0,173032540.0,0.0,0.0,1847.0,477
2022,Canada,553568503600.0,635036323000.0,2.4,2.6,4530.0,4439
2022,Cocos (Keeling) Islands,12003670.0,3584340.0,0.0,0.0,491.0,381
2022,Switzerland,345184032200.0,406156757500.0,1.49,1.67,4507.0,4416
2022,Chile,92703654360.0,110989852400.0,0.4,0.46,4258.0,3341
2022,China,2020135622000.0,3555775035000.0,8.75,14.58,4537.0,4607
2022,Cote d'Ivoire,16245710600.0,14989615800.0,0.07,0.06,3743.0,2099
2022,Cameroon,8496961520.0,7669076480.0,0.04,0.03,3438.0,2257
2022,"Congo, Rep.",4101571790.0,13511598450.0,0.02,0.06,3191.0,1384
2022,Cook Islands,180743320.0,27383620.0,0.0,0.0,2282.0,277
2022,Colombia,69200271400.0,63861034400.0,0.3,0.26,4221.0,3584
2022,Comoros,353167790.0,68970020.0,0.0,0.0,2057.0,381
2022,Cape Verde,917996240.0,95592710.0,0.0,0.0,2992.0,816
2022,Costa Rica,19706341300.0,24763049110.0,0.09,0.1,3919.0,2843
2022,Cuba,3894967660.0,1925937320.0,0.02,0.01,3156.0,757
2022,Curaçao,1379100280.0,393287820.0,0.01,0.0,2788.0,2393
2022,Christmas Island,50225100.0,17053410.0,0.0,0.0,772.0,358
2022,Cayman Islands,4637076050.0,2375811560.0,0.02,0.01,2669.0,816
2022,Cyprus,15807727140.0,3541338470.0,0.07,0.01,4363.0,3915
2022,Czech Republic,196747313700.0,204206555500.0,0.85,0.84,4515.0,4497
2022,Germany,1458804579000.0,1523055333000.0,6.32,6.25,4554.0,4585
2022,Djibouti,8843808480.0,615424890.0,0.04,0.0,3285.0,719
2022,Dominica,384587080.0,26141780.0,0.0,0.0,1840.0,811
2022,Denmark,118048349400.0,114805168300.0,0.51,0.47,4502.0,4461
2022,Dominican Republic,28652604420.0,12825351460.0,0.12,0.05,3981.0,2542
2022,Algeria,34811992420.0,65127876980.0,0.15,0.27,3802.0,1955
2022,East Asia & Pacific,6140732137000.0,7969564450000.0,26.58,32.69,0.0,4619
2022,Europe & Central Asia,8499379211000.0,8485752723000.0,36.79,34.81,0.0,4636
2022,Ecuador,27656949510.0,33703927689.999996,0.12,0.14,3990.0,2504
2022,"Egypt, Arab Rep.",79983635250.0,44683169750.0,0.35,0.18,4216.0,3604
2022,Eritrea,444120800.0,854214870.0,0.0,0.0,1741.0,376
2022,Western Sahara,155492890.0,449660.0,0.0,0.0,124.0,72
2022,Spain,423833211100.0,385745774900.0,1.83,1.58,4541.0,4558
2022,Estonia,24393978830.0,20884821440.0,0.11,0.09,4410.0,4324
2022,Ethiopia(excludes Eritrea),11986132070.0,3869901760.0,0.05,0.02,3601.0,1888
2022,Finland,81088996020.0,86897517590.0,0.35,0.36,4469.0,4378
2022,Fiji,2712917700.0,805466430.0,0.01,0.0,3345.0,1481
2022,Falkland Island,111085560.0,403491850.0,0.0,0.0,1193.0,205
2022,France,747525688500.0,619030508600.0,3.24,2.54,4556.0,4584
2022,Free Zones,3824331040.0,5722760580.0,0.02,0.02,2045.0,2671
2022,Faeroe Islands,1403319270.0,1575535770.0,0.01,0.01,3010.0,1075
2022,"Micronesia, Fed. Sts.",157183910.0,211410240.0,0.0,0.0,1324.0,201
2022,Gabon,2701688910.0,9068764250.0,0.01,0.04,3122.0,1136
2022,United Kingdom,703334826500.0,458374714900.0,3.04,1.88,4558.0,4583
2022,Georgia,12114912680.0,4638440980.0,0.05,0.02,3936.0,2280
2022,Ghana,19918806460.0,20913411250.0,0.09,0.09,3913.0,2386
2022,Gibraltar,12562044260.0,434300310.0,0.05,0.0,2858.0,800
2022,Guinea,6197391670.0,11217351440.0,0.03,0.05,3246.0,1070
2022,"Gambia, The",1453888910.0,184461730.0,0.01,0.0,2526.0,595
2022,Guinea-Bissau,406633720.0,225967120.0,0.0,0.0,2135.0,174
2022,Equatorial Guinea,1093668760.0,8070328010.0,0.0,0.03,2543.0,602
2022,Greece,74298787490.0,48012434480.0,0.32,0.2,4484.0,4383
2022,Grenada,397270280.0,42880290.0,0.0,0.0,2145.0,605
2022,Greenland,1062836800.0,1524776890.0,0.0,0.01,2860.0,747
2022,Guatemala,25865472530.0,15224663670.0,0.11,0.06,3906.0,2930
2022,Guam,1283827220.0,29943740.0,0.01,0.0,1815.0,544
2022,Guyana,3527933100.0,10990355700.0,0.02,0.05,3029.0,1007
2022,"Hong Kong, China",660362368300.0,88355246770.0,2.86,0.36,4447.0,4266
2022,Heard Island and McDonald Isla,4768790.0,1934010.0,0.0,0.0,60.0,35
2022,Honduras,17292007280.0,12899364350.0,0.07,0.05,3735.0,2452
2022,Croatia,41001491940.0,22172174630.0,0.18,0.09,4438.0,4327
2022,Haiti,4183353860.0,1305158150.0,0.02,0.01,2731.0,991
2022,Hungary,142612383400.0,141892789500.0,0.62,0.58,4499.0,4441
2022,Indonesia,229995300300.0,342264419700.0,1.0,1.4,4392.0,4205
2022,India,509246025100.0,423538859300.0,2.2,1.74,4436.0,4536
2022,British Indian Ocean Ter.,37717740.0,6177510.0,0.0,0.0,421.0,224
2022,Ireland,113767224000.0,253303204400.0,0.49,1.04,4480.0,4381
2022,"Iran, Islamic Rep.",34288319560.000004,16506863790.0,0.15,0.07,3893.0,3221
2022,Iraq,74527411580.0,133975861700.0,0.32,0.55,4082.0,1574
2022,Iceland,8209973780.0,7158921260.0,0.04,0.03,3777.0,2267
2022,Israel,99431255480.0,83845515690.0,0.43,0.34,4351.0,3881
2022,Italy,591361719100.0,625460346300.0,2.56,2.57,4548.0,4580
2022,Jamaica,6642921890.0,832942020.0,0.03,0.0,3262.0,1702
2022,Jordan,25645493260.0,11712560540.0,0.11,0.05,4058.0,2532
2022,Japan,684555233300.0,848098346300.0,2.96,3.48,4515.0,4515
2022,Kazakhstan,39688182510.0,78597514160.0,0.17,0.32,4067.0,2824
2022,Kenya,24211074390.0,7817169910.0,0.1,0.03,4053.0,3396
2022,Kyrgyz Republic,21507090870.0,1338410760.0,0.09,0.01,3549.0,1888
2022,Cambodia,42641023840.0,36908126070.0,0.18,0.15,3895.0,2177
2022,Kiribati,200246800.0,126901210.0,0.0,0.0,1608.0,185
2022,St. Kitts and Nevis,358058980.0,54440690.0,0.0,0.0,1949.0,757
2022,"Korea, Rep.",570645710000.0,786597154300.0,2.47,3.23,4493.0,4394
2022,Kuwait,37182895790.0,98786912180.0,0.16,0.41,4053.0,2191
2022,Lao PDR,8322788550.0,10187195900.0,0.04,0.04,3459.0,1456
2022,Lebanon,17425807570.0,3533047280.0,0.08,0.01,3936.0,3103
2022,Liberia,23574770770.0,2112872319.9999998,0.1,0.01,3105.0,622
2022,Libya,19706709940.0,40060100900.0,0.09,0.16,3494.0,778
2022,St. Lucia,1284918640.0,67877220.0,0.01,0.0,2252.0,1183
2022,Latin America & Caribbean,1370632702000.0,1523397221000.0,5.93,6.25,0.0,4568
2022,Sri Lanka,17790572680.0,14250441670.0,0.08,0.06,4003.0,3129
2022,Lesotho,1637721650.0,1174718920.0,0.01,0.0,3621.0,892
2022,Lithuania,42595182020.0,40057192270.0,0.18,0.16,4464.0,4402
2022,Luxembourg,31750574580.0,20149578870.0,0.14,0.08,4428.0,4278
2022,Latvia,25895183960.0,19969244230.0,0.11,0.08,4419.0,4318
2022,Macao,14971000300.0,1853349450.0,0.06,0.01,3142.0,1727
2022,Morocco,57020581880.0,43855134660.0,0.25,0.18,4229.0,3372
2022,Moldova,7056775660.0,4053202210.0,0.03,0.02,3888.0,2249
2022,Madagascar,4761164780.0,4800481640.0,0.02,0.02,3426.0,1652
2022,Maldives,4248484790.0,795278900.0,0.02,0.0,3603.0,876
2022,Middle East & North Africa,1072465922000.0,1554021158000.0,4.64,6.37,0.0,4574
2022,Mexico,538921306299.99994,610220073300.0,2.33,2.5,4468.0,4305
2022,Marshall Islands,16614478820.0,1579376790.0,0.07,0.01,2430.0,595
2022,North Macedonia,11540122430.0,10067102200.0,0.05,0.04,3894.0,2645
2022,Mali,6345792800.0,7605758310.0,0.03,0.03,3087.0,1302
2022,Malta,18608775840.0,5357724510.0,0.08,0.02,4327.0,3590
2022,Myanmar,29274248900.0,28166131000.0,0.13,0.12,3975.0,2116
2022,Mongolia,5141976860.0,10622162190.0,0.02,0.04,3317.0,1095
2022,Northern Mariana Islands,154449990.0,2976200.0,0.0,0.0,937.0,159
2022,Montenegro,4202686700.0,2108241830.0,0.02,0.01,3641.0,1648
2022,Mozambique,17992252350.0,11285709690.0,0.08,0.05,3910.0,1607
2022,Mauritania,4350314820.0,4389164420.0,0.02,0.02,3092.0,1000
2022,Montserrat,22085240.0,7249650.0,0.0,0.0,711.0,269
2022,Mauritius,5374822100.0,2746589610.0,0.02,0.01,3828.0,2817
2022,Malawi,1702283700.0,987641180.0,0.01,0.0,3234.0,1065
2022,Malaysia,300136336500.0,463166294700.0,1.3,1.9,4432.0,4315
2022,North America,3681405351000.0,2660290997000.0,15.94,10.91,0.0,4639
2022,Namibia,6573226030.0,4959456780.0,0.03,0.02,4013.0,2697
2022,New Caledonia,2788457810.0,3041101310.0,0.01,0.01,3231.0,1059
2022,Niger,2233802030.0,2999848560.0,0.01,0.01,2695.0,1267
2022,Norfolk Island,33191420.0,2014160.0,0.0,0.0,884.0,197
2022,Nigeria,64001155810.0,68757338750.0,0.28,0.28,4055.0,3180
2022,Nicaragua,8028011690.0,9391671620.0,0.03,0.04,3338.0,1839
2022,Niue,41943760.0,4691140.0,0.0,0.0,1064.0,291
2022,Netherlands,791530491200.0,620084182600.0,3.43,2.54,4528.0,4568
2022,Norway,95333775590.0,209621133100.0,0.41,0.86,4438.0,4092
2022,Nepal,11744297250.0,1331125890.0,0.05,0.01,3995.0,1752
2022,Nauru,80958090.0,223471550.0,0.0,0.0,1439.0,518
2022,New Zealand,49475393330.0,48408914130.0,0.21,0.2,4293.0,3773
2022,"Other Asia, nes",377379198300.0,743263014900.0,1.63,3.05,4416.0,4336
2022,Oman,33972431270.000004,84398761900.0,0.15,0.35,4125.0,2586
2022,Pakistan,63537444090.0,35861746950.0,0.28,0.15,4144.0,3545
2022,Panama,64083580620.0,7629093320.0,0.28,0.03,3950.0,3153
2022,Pitcairn,3857530.0,4598330.0,0.0,0.0,137.0,217
2022,Peru,52687443860.0,71011987830.0,0.23,0.29,4142.0,3485
2022,Philippines,172947496900.0,124622314200.0,0.75,0.51,4339.0,3409
2022,Palau,182861550.0,8275120.000000001,0.0,0.0,1376.0,131
2022,Papua New Guinea,5582287640.0,16864661989.999998,0.02,0.07,3294.0,870
2022,Poland,358935473100.0,311525165100.0,1.55,1.28,4534.0,4540
2022,"Korea, Dem. Rep.",1263427420.0,350275000.0,0.01,0.0,1350.0,1140
2022,Portugal,105362097100.0,81379675350.0,0.46,0.33,4515.0,4536
2022,Paraguay,11465285080.0,9734039420.0,0.05,0.04,3653.0,1529
2022,Occ.Pal.Terr,1954893380.0,159908260.0,0.01,0.0,2188.0,452
2022,French Polynesia,1742479620.0,167509710.0,0.01,0.0,3144.0,967
2022,Qatar,40872030550.0,136575112000.0,0.18,0.56,4170.0,3046
2022,Romania,118381910600.0,97684572830.0,0.51,0.4,4514.0,4437
2022,Russian Federation,198299227800.0,576507468200.0,0.86,2.36,4445.0,4361
2022,Rwanda,2186956600.0,1088910710.0,0.01,0.0,3158.0,1151
2022,South Asia,701602749800.0,543297735100.0,3.04,2.23,0.0,4558
2022,Saudi Arabia,171636283900.0,395892166900.0,0.74,1.62,4382.0,3581
2022,Senegal,15641328480.0,4671070200.0,0.07,0.02,3760.0,2192
2022,"Serbia, FR(Serbia/Montenegro)",35077880270.0,29209322980.0,0.15,0.12,4308.0,3806
2022,Singapore,402659647200.0,325380491300.0,1.74,1.33,4449.0,4271
2022,South Georgia and the South Sa,1750890.0,3196010.0,0.0,0.0,68.0,71
2022,Saint Helena,45304630.0,40781640.0,0.0,0.0,1178.0,351
2022,Solomon Islands,540520000.0,570991030.0,0.0,0.0,2118.0,410
2022,Sierra Leone,1786160560.0,1339347030.0,0.01,0.01,2801.0,1397
2022,El Salvador,13261532390.0,6474218010.0,0.06,0.03,3690.0,2290
2022,San Marino,437037890.0,221165990.0,0.0,0.0,1478.0,1243
2022,Somalia,5763696190.0,601335530.0,0.03,0.0,2922.0,548
2022,Special Categories,33887647320.0,49941077720.0,0.15,0.2,2298.0,2309
2022,Saint Pierre and Miquelon,68008090.0,8357540.000000001,0.0,0.0,1685.0,178
2022,South Sudan,1580242260.0,562049370.0,0.01,0.0,2501.0,525
2022,Sub-Saharan Africa,479636647300.0,517504292300.0,2.08,2.12,0.0,4573
2022,Sao Tome and Principe,190368170.0,22565620.0,0.0,0.0,2213.0,485
2022,Sudan,9637080090.0,5558705530.0,0.04,0.02,3385.0,883
2022,Suriname,1735608750.0,2584907220.0,0.01,0.01,2858.0,1200
2022,Slovak Republic,94515524300.0,106720409500.0,0.41,0.44,4472.0,4389
2022,Slovenia,65715416530.0,54224730940.0,0.28,0.22,4463.0,4384
2022,Sweden,179520370200.0,189177390000.0,0.78,0.78,4505.0,4465
2022,Eswatini,2057556120.0,2152109160.0,0.01,0.01,3862.0,2135
2022,Saint Maarten (Dutch part),903655120.0,104356390.0,0.0,0.0,2256.0,1108
2022,Seychelles,926266550.0,697177000.0,0.0,0.0,3078.0,966
2022,Syrian Arab Republic,5067044980.0,766413650.0,0.02,0.0,3145.0,1727
2022,Turks and Caicos Isl.,682153300.0,60713160.0,0.0,0.0,2037.0,806
2022,Chad,1129087910.0,4775371490.0,0.0,0.02,2207.0,538
2022,Togo,19796434520.0,4630400920.0,0.09,0.02,3206.0,2354
2022,Thailand,260617460900.0,346114678400.0,1.13,1.42,4468.0,4324
2022,Tajikistan,4716219640.0,2001339130.0,0.02,0.01,3079.0,766
2022,Tokelau,9576320.0,346210350.0,0.0,0.0,505.0,762
2022,Turkmenistan,4943592110.0,14263499220.0,0.02,0.06,3224.0,787
2022,East Timor,966947030.0,414794540.0,0.0,0.0,2607.0,402
2022,Tonga,257667110.0,13785560.0,0.0,0.0,1957.0,329
2022,Trinidad and Tobago,7324225200.0,19887670430.0,0.03,0.08,3445.0,2639
2022,Tunisia,22420559310.0,19769091430.0,0.1,0.08,4013.0,3136
2022,Turkey,255638184600.0,237129003900.0,1.11,0.97,4455.0,4490
2022,Tuvalu,152676250.0,79768980.0,0.0,0.0,1146.0,188
2022,Tanzania,20939400500.0,9402162910.0,0.09,0.04,3883.0,2706
2022,Uganda,4972062930.0,4118761790.0,0.02,0.02,3564.0,2311
2022,Ukraine,44007278160.0,51161660830.0,0.19,0.21,4242.0,3766
2022,United States Minor Outlying I,132784769.99999999,19174410.0,0.0,0.0,611.0,635
2022,Unspecified,652530983000.0,320676334900.0,2.82,1.32,3982.0,4519
2022,Uruguay,15063819780.0,14754329540.0,0.07,0.06,3877.0,2158
2022,United States,3126142606000.0,2025180359000.0,13.53,8.31,4575.0,4637
2022,Uzbekistan,22040854310.0,12678623240.0,0.1,0.05,3944.0,2646
2022,Holy See,77165860.0,7760470.0,0.0,0.0,222.0,278
2022,St. Vincent and the Grenadines,373806590.0,144328340.0,0.0,0.0,2097.0,643
2022,Venezuela,10025391500.0,4962882460.0,0.04,0.02,3538.0,1505
2022,British Virgin Islands,1178023770.0,218061190.0,0.01,0.0,1997.0,784
2022,Vietnam,366131323700.0,470191969000.0,1.59,1.93,4427.0,4094
2022,Vanuatu,432858150.0,227341900.0,0.0,0.0,2367.0,816
2022, World,23099669913000.0,24380475006000.0,100.0,100.0,4617.0,4652
2022,Wallis and Futura Isl.,58602620.0,1192650.0,0.0,0.0,1147.0,128
2022,Samoa,511589010.0,55170910.0,0.0,0.0,2277.0,444
2022,Yemen,11030534610.0,1886568380.0,0.05,0.01,3268.0,875
2022,South Africa,106835768100.0,165790749500.0,0.46,0.68,4422.0,4518
2022,"Congo, Dem. Rep.",13932415210.0,24087966400.0,0.06,0.1,3957.0,1725
2022,Zambia,6031291800.0,11152077940.0,0.03,0.05,3818.0,2489
2022,Zimbabwe,6115727970.0,5657444580.0,0.03,0.02,3817.0,1639
