COUNTRY,ECONOMIC_ACTIVITY,TIME_PERIOD,OBS_VALUE
SVN,Sound recording and music publishing activities,2021,0.072975054
SVN,Sound recording and music publishing activities,2022,0.072975054
SVN,Sound recording and music publishing activities,2023,0.072975054
SVN,Sound recording and music publishing activities,2024,0.072975054
ISL,Sound recording and music publishing activities,2014,0.139026266
ISL,Sound recording and music publishing activities,2015,0.139026266
ISL,Sound recording and music publishing activities,2016,0.139026266
ISL,Sound recording and music publishing activities,2017,0.1137487627565861
ISL,Sound recording and music publishing activities,2018,0.1137487627565861
ISL,Sound recording and music publishing activities,2019,0.1137487627565861
ISL,Sound recording and music publishing activities,2020,0.1137487627565861
ISL,Sound recording and music publishing activities,2021,0.1137487627565861
ISL,Sound recording and music publishing activities,2022,0.1137487627565861
ISL,Sound recording and music publishing activities,2023,0.1137487627565861
ISL,Sound recording and music publishing activities,2024,0.1137487627565861
IDN,Cargo handling,2014,0.3192298114299774
IDN,Cargo handling,2015,0.3192298114299774
IDN,Cargo handling,2016,0.2482898533344269
IDN,Cargo handling,2017,0.2482898533344269
IDN,Cargo handling,2018,0.2482898533344269
IDN,Cargo handling,2019,0.195084885
IDN,Cargo handling,2020,0.195084885
IDN,Cargo handling,2021,0.1773498952388763
IDN,Cargo handling,2022,0.1773498952388763
IDN,Cargo handling,2023,0.1773498952388763
IDN,Cargo handling,2024,0.1773498952388763
ZAF,Programming and broadcasting activities,2014,0.36604774
ZAF,Programming and broadcasting activities,2015,0.36604774
ZAF,Programming and broadcasting activities,2016,0.36604774
ZAF,Programming and broadcasting activities,2017,0.3758877217769623
ZAF,Programming and broadcasting activities,2018,0.3947120606899261
ZAF,Programming and broadcasting activities,2019,0.3947120606899261
ZAF,Programming and broadcasting activities,2020,0.3947120606899261
ZAF,Programming and broadcasting activities,2021,0.3947120606899261
ZAF,Programming and broadcasting activities,2022,0.3947120606899261
ZAF,Programming and broadcasting activities,2023,0.3947120606899261
ZAF,Programming and broadcasting activities,2024,0.3947120606899261
SWE,"Accounting, bookkeeping and auditing activities; tax consultancy",2014,0.1108083575963974
SWE,"Accounting, bookkeeping and auditing activities; tax consultancy",2015,0.1108083575963974
SWE,"Accounting, bookkeeping and auditing activities; tax consultancy",2016,0.1108083575963974
SWE,"Accounting, bookkeeping and auditing activities; tax consultancy",2017,0.1108083575963974
SWE,"Accounting, bookkeeping and auditing activities; tax consultancy",2018,0.1108083575963974
SWE,"Accounting, bookkeeping and auditing activities; tax consultancy",2019,0.1108083575963974
SWE,"Accounting, bookkeeping and auditing activities; tax consultancy",2020,0.1108083575963974
SWE,"Accounting, bookkeeping and auditing activities; tax consultancy",2021,0.1108083575963974
SWE,"Accounting, bookkeeping and auditing activities; tax consultancy",2022,0.1108083575963974
SWE,"Accounting, bookkeeping and auditing activities; tax consultancy",2023,0.1108083575963974
SWE,"Accounting, bookkeeping and auditing activities; tax consultancy",2024,0.1108083575963974
CHN,Construction,2014,0.046088104
CHN,Construction,2015,0.046088104
CHN,Construction,2016,0.046088104
CHN,Construction,2017,0.046088104
CHN,Construction,2018,0.046088104
CHN,Construction,2019,0.046088104
CHN,Construction,2020,0.0
CHN,Construction,2021,0.0
CHN,Construction,2022,0.0
CHN,Construction,2023,0.0
CHN,Construction,2024,0.0
PER,Freight transport by road,2014,0.2117525339126587
PER,Freight transport by road,2015,0.2117525339126587
PER,Freight transport by road,2016,0.2117525339126587
PER,Freight transport by road,2017,0.2117525339126587
PER,Freight transport by road,2018,0.2117525339126587
PER,Freight transport by road,2019,0.2117525339126587
PER,Freight transport by road,2020,0.2117525339126587
PER,Freight transport by road,2021,0.2117525339126587
PER,Freight transport by road,2022,0.2117525339126587
PER,Freight transport by road,2023,0.2117525339126587
PER,Freight transport by road,2024,0.2117525339126587
CHN,"Computer programming, consultancy, and information service activities",2014,0.036048425
CHN,"Computer programming, consultancy, and information service activities",2015,0.036048425
CHN,"Computer programming, consultancy, and information service activities",2016,0.036048425
CHN,"Computer programming, consultancy, and information service activities",2017,0.036048425
CHN,"Computer programming, consultancy, and information service activities",2018,0.036048425
CHN,"Computer programming, consultancy, and information service activities",2019,0.036048425
CHN,"Computer programming, consultancy, and information service activities",2020,0.0
CHN,"Computer programming, consultancy, and information service activities",2021,0.0
CHN,"Computer programming, consultancy, and information service activities",2022,0.0
CHN,"Computer programming, consultancy, and information service activities",2023,0.0
CHN,"Computer programming, consultancy, and information service activities",2024,0.0
USA,Air transport,2014,0.090192855
USA,Air transport,2015,0.090192855
USA,Air transport,2016,0.090192855
USA,Air transport,2017,0.090192855
USA,Air transport,2018,0.090192855
USA,Air transport,2019,0.090192855
USA,Air transport,2020,0.090192855
USA,Air transport,2021,0.090192855
USA,Air transport,2022,0.090192855
USA,Air transport,2023,0.090192855
USA,Air transport,2024,0.090192855
SGP,Postal and courier activities,2014,0.1178511790931225
SGP,Postal and courier activities,2015,0.1178511790931225
SGP,Postal and courier activities,2016,0.1178511790931225
SGP,Postal and courier activities,2017,0.1178511790931225
SGP,Postal and courier activities,2018,0.1178511790931225
SGP,Postal and courier activities,2019,0.1178511790931225
SGP,Postal and courier activities,2020,0.1178511790931225
SGP,Postal and courier activities,2021,0.1178511790931225
SGP,Postal and courier activities,2022,0.1178511790931225
SGP,Postal and courier activities,2023,0.1178511790931225
SGP,Postal and courier activities,2024,0.1374930422753096
KAZ,Water transport,2014,0.1686786292120814
KAZ,Water transport,2015,0.1686786292120814
KAZ,Water transport,2016,0.1840130500495434
KAZ,Water transport,2017,0.1840130500495434
KAZ,Water transport,2018,0.1840130500495434
KAZ,Water transport,2019,0.1840130500495434
KAZ,Water transport,2020,0.1840130500495434
KAZ,Water transport,2021,0.1840130500495434
KAZ,Water transport,2022,0.1840130500495434
KAZ,Water transport,2023,0.1840130500495434
KAZ,Water transport,2024,0.1840130500495434
MYS,Wholesale and retail trade; repair of motor vehicles and motorcycles,2014,0.039144913
MYS,Wholesale and retail trade; repair of motor vehicles and motorcycles,2015,0.039144913
MYS,Wholesale and retail trade; repair of motor vehicles and motorcycles,2016,0.039144913
MYS,Wholesale and retail trade; repair of motor vehicles and motorcycles,2017,0.039144913
MYS,Wholesale and retail trade; repair of motor vehicles and motorcycles,2018,0.039144913
MYS,Wholesale and retail trade; repair of motor vehicles and motorcycles,2019,0.039144913
MYS,Wholesale and retail trade; repair of motor vehicles and motorcycles,2020,0.03131593
MYS,Wholesale and retail trade; repair of motor vehicles and motorcycles,2021,0.03131593
MYS,Wholesale and retail trade; repair of motor vehicles and motorcycles,2022,0.03131593
MYS,Wholesale and retail trade; repair of motor vehicles and motorcycles,2023,0.03131593
MYS,Wholesale and retail trade; repair of motor vehicles and motorcycles,2024,0.03131593
JPN,Warehousing and storage,2014,0.026569965
JPN,Warehousing and storage,2015,0.026569965
JPN,Warehousing and storage,2016,0.026569965
JPN,Warehousing and storage,2017,0.01771331
JPN,Warehousing and storage,2018,0.01771331
JPN,Warehousing and storage,2019,0.01771331
JPN,Warehousing and storage,2020,0.01771331
JPN,Warehousing and storage,2021,0.01771331
JPN,Warehousing and storage,2022,0.01771331
JPN,Warehousing and storage,2023,0.01771331
JPN,Warehousing and storage,2024,0.01771331
BEL,Postal and courier activities,2014,0.031918027
BEL,Postal and courier activities,2015,0.031918027
BEL,Postal and courier activities,2016,0.010639342
BEL,Postal and courier activities,2017,0.010639342
BEL,Postal and courier activities,2018,0.010639342
BEL,Postal and courier activities,2019,0.010639342
BEL,Postal and courier activities,2020,0.010639342
BEL,Postal and courier activities,2021,0.010639342
BEL,Postal and courier activities,2022,0.021278685
BEL,Postal and courier activities,2023,0.021278685
BEL,Postal and courier activities,2024,0.021278685
POL,"Computer programming, consultancy, and information service activities",2014,0.043814667
POL,"Computer programming, consultancy, and information service activities",2015,0.043814667
POL,"Computer programming, consultancy, and information service activities",2016,0.043814667
POL,"Computer programming, consultancy, and information service activities",2017,0.043814667
POL,"Computer programming, consultancy, and information service activities",2018,0.043814667
POL,"Computer programming, consultancy, and information service activities",2019,0.058419555
POL,"Computer programming, consultancy, and information service activities",2020,0.087629333
POL,"Computer programming, consultancy, and information service activities",2021,0.087629333
POL,"Computer programming, consultancy, and information service activities",2022,0.087629333
POL,"Computer programming, consultancy, and information service activities",2023,0.087629333
POL,"Computer programming, consultancy, and information service activities",2024,0.087629333
AUS,Legal activities,2014,0.1605586409568787
AUS,Legal activities,2015,0.1605586409568787
AUS,Legal activities,2016,0.1605586409568787
AUS,Legal activities,2017,0.1605586409568787
AUS,Legal activities,2018,0.1469678580760956
AUS,Legal activities,2019,0.153622642
AUS,Legal activities,2020,0.1602774411439896
AUS,Legal activities,2021,0.1602774411439896
AUS,Legal activities,2022,0.1469678580760956
AUS,Legal activities,2023,0.140313059
AUS,Legal activities,2024,0.1469678580760956
POL,Telecommunications,2014,0.1007521823048592
POL,Telecommunications,2015,0.1007521823048592
POL,Telecommunications,2016,0.1007521823048592
POL,Telecommunications,2017,0.1007521823048592
POL,Telecommunications,2018,0.110352911
POL,Telecommunications,2019,0.1148532852530479
POL,Telecommunications,2020,0.1238540410995483
POL,Telecommunications,2021,0.1350947767496109
POL,Telecommunications,2022,0.1407151371240616
POL,Telecommunications,2023,0.1407151371240616
POL,Telecommunications,2024,0.1407151371240616
VNM,Water transport,2014,0.1993474708870053
VNM,Water transport,2015,0.1993474708870053
VNM,Water transport,2016,0.1993474708870053
VNM,Water transport,2017,0.1993474708870053
VNM,Water transport,2018,0.2453507333993912
VNM,Water transport,2019,0.2453507333993912
VNM,Water transport,2020,0.2453507333993912
VNM,Water transport,2021,0.2300163125619292
VNM,Water transport,2022,0.2300163125619292
VNM,Water transport,2023,0.2606851542368531
VNM,Water transport,2024,0.2606851542368531
CRI,Legal activities,2014,0.006654794
CRI,Legal activities,2015,0.006654794
CRI,Legal activities,2016,0.006654794
CRI,Legal activities,2017,0.006654794
CRI,Legal activities,2018,0.006654794
CRI,Legal activities,2019,0.006654794
CRI,Legal activities,2020,0.006654794
CRI,Legal activities,2021,0.006654794
CRI,Legal activities,2022,0.006654794
CRI,Legal activities,2023,0.006654794
CRI,Legal activities,2024,0.006654794
CRI,Wholesale and retail trade; repair of motor vehicles and motorcycles,2014,0.036501805
CRI,Wholesale and retail trade; repair of motor vehicles and motorcycles,2015,0.036501805
CRI,Wholesale and retail trade; repair of motor vehicles and motorcycles,2016,0.036501805
CRI,Wholesale and retail trade; repair of motor vehicles and motorcycles,2017,0.036501805
CRI,Wholesale and retail trade; repair of motor vehicles and motorcycles,2018,0.036501805
CRI,Wholesale and retail trade; repair of motor vehicles and motorcycles,2019,0.036501805
CRI,Wholesale and retail trade; repair of motor vehicles and motorcycles,2020,0.036501805
CRI,Wholesale and retail trade; repair of motor vehicles and motorcycles,2021,0.036501805
CRI,Wholesale and retail trade; repair of motor vehicles and motorcycles,2022,0.030418171
CRI,Wholesale and retail trade; repair of motor vehicles and motorcycles,2023,0.024334537
CRI,Wholesale and retail trade; repair of motor vehicles and motorcycles,2024,0.024334537
PRT,"Accounting, bookkeeping and auditing activities; tax consultancy",2014,0.3363608717918396
PRT,"Accounting, bookkeeping and auditing activities; tax consultancy",2015,0.3259158432483673
PRT,"Accounting, bookkeeping and auditing activities; tax consultancy",2016,0.3259158432483673
PRT,"Accounting, bookkeeping and auditing activities; tax consultancy",2017,0.2982137501239777
PRT,"Accounting, bookkeeping and auditing activities; tax consultancy",2018,0.2982137501239777
PRT,"Accounting, bookkeeping and auditing activities; tax consultancy",2019,0.2982137501239777
PRT,"Accounting, bookkeeping and auditing activities; tax consultancy",2020,0.2982137501239777
PRT,"Accounting, bookkeeping and auditing activities; tax consultancy",2021,0.2982137501239777
PRT,"Accounting, bookkeeping and auditing activities; tax consultancy",2022,0.3095670640468597
PRT,"Accounting, bookkeeping and auditing activities; tax consultancy",2023,0.2997275292873383
PRT,"Accounting, bookkeeping and auditing activities; tax consultancy",2024,0.2326672673225403
SGP,Cargo handling,2014,0.029642766
SGP,Cargo handling,2015,0.029642766
SGP,Cargo handling,2016,0.029642766
SGP,Cargo handling,2017,0.029642766
SGP,Cargo handling,2018,0.029642766
SGP,Cargo handling,2019,0.029642766
SGP,Cargo handling,2020,0.029642766
SGP,Cargo handling,2021,0.029642766
SGP,Cargo handling,2022,0.029642766
SGP,Cargo handling,2023,0.029642766
SGP,Cargo handling,2024,0.029642766
CHE,"Insurance, reinsurance and pension funding, except compulsory social security",2014,0.1878622770309448
CHE,"Insurance, reinsurance and pension funding, except compulsory social security",2015,0.1878622770309448
CHE,"Insurance, reinsurance and pension funding, except compulsory social security",2016,0.1878622770309448
CHE,"Insurance, reinsurance and pension funding, except compulsory social security",2017,0.1878622770309448
CHE,"Insurance, reinsurance and pension funding, except compulsory social security",2018,0.1878622770309448
CHE,"Insurance, reinsurance and pension funding, except compulsory social security",2019,0.1878622770309448
CHE,"Insurance, reinsurance and pension funding, except compulsory social security",2020,0.1828216910362244
CHE,"Insurance, reinsurance and pension funding, except compulsory social security",2021,0.1857200264930725
CHE,"Insurance, reinsurance and pension funding, except compulsory social security",2022,0.190760612
CHE,"Insurance, reinsurance and pension funding, except compulsory social security",2023,0.190760612
CHE,"Insurance, reinsurance and pension funding, except compulsory social security",2024,0.190760612
IND,Telecommunications,2014,0.2946553230285645
IND,Telecommunications,2015,0.2946553230285645
IND,Telecommunications,2016,0.2946553230285645
IND,Telecommunications,2017,0.3115164339542389
IND,Telecommunications,2018,0.3018690347671509
IND,Telecommunications,2019,0.3018690347671509
IND,Telecommunications,2020,0.2714268565177917
IND,Telecommunications,2021,0.2714268565177917
IND,Telecommunications,2022,0.2714268565177917
IND,Telecommunications,2023,0.2714268565177917
IND,Telecommunications,2024,0.2714268565177917
CAN,Air transport,2014,0.038411546
CAN,Air transport,2015,0.038411546
CAN,Air transport,2016,0.038411546
CAN,Air transport,2017,0.038411546
CAN,Air transport,2018,0.038411546
CAN,Air transport,2019,0.038411546
CAN,Air transport,2020,0.038411546
CAN,Air transport,2021,0.038411546
CAN,Air transport,2022,0.038411546
CAN,Air transport,2023,0.038411546
CAN,Air transport,2024,0.038411546
HUN,"Insurance, reinsurance and pension funding, except compulsory social security",2014,0.016180251
HUN,"Insurance, reinsurance and pension funding, except compulsory social security",2015,0.016180251
HUN,"Insurance, reinsurance and pension funding, except compulsory social security",2016,0.01887696
HUN,"Insurance, reinsurance and pension funding, except compulsory social security",2017,0.01887696
HUN,"Insurance, reinsurance and pension funding, except compulsory social security",2018,0.01887696
HUN,"Insurance, reinsurance and pension funding, except compulsory social security",2019,0.01887696
HUN,"Insurance, reinsurance and pension funding, except compulsory social security",2020,0.01887696
HUN,"Insurance, reinsurance and pension funding, except compulsory social security",2021,0.01887696
HUN,"Insurance, reinsurance and pension funding, except compulsory social security",2022,0.01887696
HUN,"Insurance, reinsurance and pension funding, except compulsory social security",2023,0.01887696
HUN,"Insurance, reinsurance and pension funding, except compulsory social security",2024,0.01887696
CZE,Freight transport by road,2014,0.009966347
CZE,Freight transport by road,2015,0.009966347
CZE,Freight transport by road,2016,0.009966347
CZE,Freight transport by road,2017,0.009966347
CZE,Freight transport by road,2018,0.009966347
CZE,Freight transport by road,2019,0.009966347
CZE,Freight transport by road,2020,0.009966347
CZE,Freight transport by road,2021,0.009966347
CZE,Freight transport by road,2022,0.019932695
CZE,Freight transport by road,2023,0.019932695
CZE,Freight transport by road,2024,0.019932695
ZAF,Legal activities,2014,0.0
ZAF,Legal activities,2015,0.0
ZAF,Legal activities,2016,0.0
ZAF,Legal activities,2017,0.0
ZAF,Legal activities,2018,0.0
ZAF,Legal activities,2019,0.0
ZAF,Legal activities,2020,0.0
ZAF,Legal activities,2021,0.0
ZAF,Legal activities,2022,0.0
ZAF,Legal activities,2023,0.0
ZAF,Legal activities,2024,0.0
IND,Freight transport by road,2014,0.015273103
IND,Freight transport by road,2015,0.015273103
IND,Freight transport by road,2016,0.015273103
IND,Freight transport by road,2017,0.015273103
IND,Freight transport by road,2018,0.015273103
IND,Freight transport by road,2019,0.015273103
IND,Freight transport by road,2020,0.015273103
IND,Freight transport by road,2021,0.015273103
IND,Freight transport by road,2022,0.015273103
IND,Freight transport by road,2023,0.015273103
IND,Freight transport by road,2024,0.015273103
HUN,Freight transport by road,2014,0.027439814
HUN,Freight transport by road,2015,0.027439814
HUN,Freight transport by road,2016,0.027439814
HUN,Freight transport by road,2017,0.027439814
HUN,Freight transport by road,2018,0.027439814
HUN,Freight transport by road,2019,0.027439814
HUN,Freight transport by road,2020,0.041159721
HUN,Freight transport by road,2021,0.041159721
HUN,Freight transport by road,2022,0.041159721
HUN,Freight transport by road,2023,0.041159721
HUN,Freight transport by road,2024,0.041159721
FIN,Freight transport by road,2014,0.068599535
FIN,Freight transport by road,2015,0.068599535
FIN,Freight transport by road,2016,0.068599535
FIN,Freight transport by road,2017,0.068599535
FIN,Freight transport by road,2018,0.068599535
FIN,Freight transport by road,2019,0.068599535
FIN,Freight transport by road,2020,0.082319442
FIN,Freight transport by road,2021,0.082319442
FIN,Freight transport by road,2022,0.082319442
FIN,Freight transport by road,2023,0.082319442
FIN,Freight transport by road,2024,0.082319442
ISL,Cargo handling,2014,0.09120851
ISL,Cargo handling,2015,0.09120851
ISL,Cargo handling,2016,0.09120851
ISL,Cargo handling,2017,0.09120851
ISL,Cargo handling,2018,0.09120851
ISL,Cargo handling,2019,0.09120851
ISL,Cargo handling,2020,0.09120851
ISL,Cargo handling,2021,0.09120851
ISL,Cargo handling,2022,0.09120851
ISL,Cargo handling,2023,0.09120851
ISL,Cargo handling,2024,0.09120851
THA,"Computer programming, consultancy, and information service activities",2014,0.3668531179428101
THA,"Computer programming, consultancy, and information service activities",2015,0.3668531179428101
THA,"Computer programming, consultancy, and information service activities",2016,0.3668531179428101
THA,"Computer programming, consultancy, and information service activities",2017,0.3374459147453308
THA,"Computer programming, consultancy, and information service activities",2018,0.3374459147453308
THA,"Computer programming, consultancy, and information service activities",2019,0.3374459147453308
THA,"Computer programming, consultancy, and information service activities",2020,0.3374459147453308
THA,"Computer programming, consultancy, and information service activities",2021,0.3374459147453308
THA,"Computer programming, consultancy, and information service activities",2022,0.3066056370735168
THA,"Computer programming, consultancy, and information service activities",2023,0.3066056370735168
THA,"Computer programming, consultancy, and information service activities",2024,0.3066056370735168
NZL,Legal activities,2014,0.026619177
NZL,Legal activities,2015,0.026619177
NZL,Legal activities,2016,0.026619177
NZL,Legal activities,2017,0.026619177
NZL,Legal activities,2018,0.026619177
NZL,Legal activities,2019,0.026619177
NZL,Legal activities,2020,0.039928766
NZL,Legal activities,2021,0.039928766
NZL,Legal activities,2022,0.019964383
NZL,Legal activities,2023,0.026619177
NZL,Legal activities,2024,0.026619177
THA,Construction,2014,0.1416217312216759
THA,Construction,2015,0.1416217312216759
THA,Construction,2016,0.1416217312216759
THA,Construction,2017,0.1416217312216759
THA,Construction,2018,0.1416217312216759
THA,Construction,2019,0.1416217312216759
THA,Construction,2020,0.1416217312216759
THA,Construction,2021,0.1416217312216759
THA,Construction,2022,0.1180181093513966
THA,Construction,2023,0.1180181093513966
THA,Construction,2024,0.1180181093513966
ITA,"Insurance, reinsurance and pension funding, except compulsory social security",2014,0.1824688725173473
ITA,"Insurance, reinsurance and pension funding, except compulsory social security",2015,0.1824688725173473
ITA,"Insurance, reinsurance and pension funding, except compulsory social security",2016,0.1824688725173473
ITA,"Insurance, reinsurance and pension funding, except compulsory social security",2017,0.1824688725173473
ITA,"Insurance, reinsurance and pension funding, except compulsory social security",2018,0.1824688725173473
ITA,"Insurance, reinsurance and pension funding, except compulsory social security",2019,0.1824688725173473
ITA,"Insurance, reinsurance and pension funding, except compulsory social security",2020,0.1824688725173473
ITA,"Insurance, reinsurance and pension funding, except compulsory social security",2021,0.1824688725173473
ITA,"Insurance, reinsurance and pension funding, except compulsory social security",2022,0.1824688725173473
ITA,"Insurance, reinsurance and pension funding, except compulsory social security",2023,0.1824688725173473
ITA,"Insurance, reinsurance and pension funding, except compulsory social security",2024,0.1824688725173473
DNK,Water transport,2014,0.018923329
DNK,Water transport,2015,0.018923329
DNK,Water transport,2016,0.018923329
DNK,Water transport,2017,0.018923329
DNK,Water transport,2018,0.018923329
DNK,Water transport,2019,0.018923329
DNK,Water transport,2020,0.018923329
DNK,Water transport,2021,0.018923329
DNK,Water transport,2022,0.028384994
DNK,Water transport,2023,0.028384994
DNK,Water transport,2024,0.028384994
AUT,Programming and broadcasting activities,2014,0.3483357727527618
AUT,Programming and broadcasting activities,2015,0.3483357727527618
AUT,Programming and broadcasting activities,2016,0.3483357727527618
AUT,Programming and broadcasting activities,2017,0.3483357727527618
AUT,Programming and broadcasting activities,2018,0.3483357727527618
AUT,Programming and broadcasting activities,2019,0.3483357727527618
AUT,Programming and broadcasting activities,2020,0.3483357727527618
AUT,Programming and broadcasting activities,2021,0.3483357727527618
AUT,Programming and broadcasting activities,2022,0.3483357727527618
AUT,Programming and broadcasting activities,2023,0.3483357727527618
AUT,Programming and broadcasting activities,2024,0.3483357727527618
AUT,Construction,2014,0.1131346002221107
AUT,Construction,2015,0.1131346002221107
AUT,Construction,2016,0.1131346002221107
AUT,Construction,2017,0.1131346002221107
AUT,Construction,2018,0.1131346002221107
AUT,Construction,2019,0.1131346002221107
AUT,Construction,2020,0.1131346002221107
AUT,Construction,2021,0.1131346002221107
AUT,Construction,2022,0.1131346002221107
AUT,Construction,2023,0.1131346002221107
AUT,Construction,2024,0.1131346002221107
CRI,Telecommunications,2014,0.033722187
CRI,Telecommunications,2015,0.033722187
CRI,Telecommunications,2016,0.033722187
CRI,Telecommunications,2017,0.033722187
CRI,Telecommunications,2018,0.033722187
CRI,Telecommunications,2019,0.033722187
CRI,Telecommunications,2020,0.033722187
CRI,Telecommunications,2021,0.033722187
CRI,Telecommunications,2022,0.028101823
CRI,Telecommunications,2023,0.028101823
CRI,Telecommunications,2024,0.028101823
CAN,Freight transport by road,2014,0.1566140204668045
CAN,Freight transport by road,2015,0.1566140204668045
CAN,Freight transport by road,2016,0.1566140204668045
CAN,Freight transport by road,2017,0.1566140204668045
CAN,Freight transport by road,2018,0.1566140204668045
CAN,Freight transport by road,2019,0.1566140204668045
CAN,Freight transport by road,2020,0.1566140204668045
CAN,Freight transport by road,2021,0.1566140204668045
CAN,Freight transport by road,2022,0.1566140204668045
CAN,Freight transport by road,2023,0.1566140204668045
CAN,Freight transport by road,2024,0.1566140204668045
EST,Warehousing and storage,2014,0.007133106
EST,Warehousing and storage,2015,0.007133106
EST,Warehousing and storage,2016,0.007133106
EST,Warehousing and storage,2017,0.007133106
EST,Warehousing and storage,2018,0.007133106
EST,Warehousing and storage,2019,0.007133106
EST,Warehousing and storage,2020,0.007133106
EST,Warehousing and storage,2021,0.007133106
EST,Warehousing and storage,2022,0.014266212
EST,Warehousing and storage,2023,0.014266212
EST,Warehousing and storage,2024,0.014266212
POL,Water transport,2014,0.1582381725311279
POL,Water transport,2015,0.1582381725311279
POL,Water transport,2016,0.1582381725311279
POL,Water transport,2017,0.1582381725311279
POL,Water transport,2018,0.1582381725311279
POL,Water transport,2019,0.1712887436151505
POL,Water transport,2020,0.1973898857831955
POL,Water transport,2021,0.1973898857831955
POL,Water transport,2022,0.2068515568971634
POL,Water transport,2023,0.2068515568971634
POL,Water transport,2024,0.2068515568971634
CZE,"Motion picture, video and television programme activities",2014,0.016743366
CZE,"Motion picture, video and television programme activities",2015,0.016743366
CZE,"Motion picture, video and television programme activities",2016,0.016743366
CZE,"Motion picture, video and television programme activities",2017,0.016743366
CZE,"Motion picture, video and television programme activities",2018,0.016743366
CZE,"Motion picture, video and television programme activities",2019,0.016743366
CZE,"Motion picture, video and television programme activities",2020,0.016743366
CZE,"Motion picture, video and television programme activities",2021,0.016743366
CZE,"Motion picture, video and television programme activities",2022,0.016743366
CZE,"Motion picture, video and television programme activities",2023,0.016743366
CZE,"Motion picture, video and television programme activities",2024,0.016743366
LVA,Legal activities,2014,0.054363109
LVA,Legal activities,2015,0.054363109
LVA,Legal activities,2016,0.054363109
LVA,Legal activities,2017,0.054363109
LVA,Legal activities,2018,0.054363109
LVA,Legal activities,2019,0.054363109
LVA,Legal activities,2020,0.054363109
LVA,Legal activities,2021,0.054363109
LVA,Legal activities,2022,0.054363109
LVA,Legal activities,2023,0.054363109
LVA,Legal activities,2024,0.054363109
DNK,Telecommunications,2014,0.007493236
DNK,Telecommunications,2015,0.007493236
DNK,Telecommunications,2016,0.007493236
DNK,Telecommunications,2017,0.007493236
DNK,Telecommunications,2018,0.007493236
DNK,Telecommunications,2019,0.007493236
DNK,Telecommunications,2020,0.014986471
DNK,Telecommunications,2021,0.014986471
DNK,Telecommunications,2022,0.014986471
DNK,Telecommunications,2023,0.014986471
DNK,Telecommunications,2024,0.014986471
GRC,Postal and courier activities,2014,0.027007562
GRC,Postal and courier activities,2015,0.027007562
GRC,Postal and courier activities,2016,0.036010083
GRC,Postal and courier activities,2017,0.036010083
GRC,Postal and courier activities,2018,0.036010083
GRC,Postal and courier activities,2019,0.036010083
GRC,Postal and courier activities,2020,0.036010083
GRC,Postal and courier activities,2021,0.036010083
GRC,Postal and courier activities,2022,0.036010083
GRC,Postal and courier activities,2023,0.036010083
GRC,Postal and courier activities,2024,0.036010083
COL,Telecommunications,2014,0.029972943
COL,Telecommunications,2015,0.029972943
COL,Telecommunications,2016,0.029972943
COL,Telecommunications,2017,0.014986471
COL,Telecommunications,2018,0.014986471
COL,Telecommunications,2019,0.014986471
COL,Telecommunications,2020,0.014986471
COL,Telecommunications,2021,0.014986471
COL,Telecommunications,2022,0.022479707
COL,Telecommunications,2023,0.022479707
COL,Telecommunications,2024,0.022479707
LVA,Programming and broadcasting activities,2014,0.019679986
LVA,Programming and broadcasting activities,2015,0.019679986
LVA,Programming and broadcasting activities,2016,0.019679986
LVA,Programming and broadcasting activities,2017,0.019679986
LVA,Programming and broadcasting activities,2018,0.019679986
LVA,Programming and broadcasting activities,2019,0.019679986
LVA,Programming and broadcasting activities,2020,0.019679986
LVA,Programming and broadcasting activities,2021,0.019679986
LVA,Programming and broadcasting activities,2022,0.019679986
LVA,Programming and broadcasting activities,2023,0.019679986
LVA,Programming and broadcasting activities,2024,0.019679986
ITA,Postal and courier activities,2014,0.031918027
ITA,Postal and courier activities,2015,0.031918027
ITA,Postal and courier activities,2016,0.031918027
ITA,Postal and courier activities,2017,0.031918027
ITA,Postal and courier activities,2018,0.031918027
ITA,Postal and courier activities,2019,0.031918027
ITA,Postal and courier activities,2020,0.031918027
ITA,Postal and courier activities,2021,0.031918027
ITA,Postal and courier activities,2022,0.031918027
ITA,Postal and courier activities,2023,0.031918027
ITA,Postal and courier activities,2024,0.031918027
MEX,Warehousing and storage,2014,0.2653924822807312
MEX,Warehousing and storage,2015,0.2476791739463806
MEX,Warehousing and storage,2016,0.2476791739463806
MEX,Warehousing and storage,2017,0.2589931786060333
MEX,Warehousing and storage,2018,0.2589931786060333
MEX,Warehousing and storage,2019,0.2703071534633636
MEX,Warehousing and storage,2020,0.2703071534633636
MEX,Warehousing and storage,2021,0.2703071534633636
MEX,Warehousing and storage,2022,0.2703071534633636
MEX,Warehousing and storage,2023,0.2703071534633636
MEX,Warehousing and storage,2024,0.2703071534633636
COL,Cargo handling,2014,0.034203191
COL,Cargo handling,2015,0.034203191
COL,Cargo handling,2016,0.034203191
COL,Cargo handling,2017,0.045604255
COL,Cargo handling,2018,0.045604255
COL,Cargo handling,2019,0.045604255
COL,Cargo handling,2020,0.045604255
COL,Cargo handling,2021,0.045604255
COL,Cargo handling,2022,0.068406383
COL,Cargo handling,2023,0.068406383
COL,Cargo handling,2024,0.068406383
CHE,Postal and courier activities,2014,0.027223623
CHE,Postal and courier activities,2015,0.027223623
