iso3a,iso3b,year,exportsallgoodatob_alldata,importsallgoodafromb_alldata,totaltradeawithb,totaltradeabgdpb,fbic,dependence,tradeagreementindex,maritime_connectivity,sentiment_index
KOR,SGP,2022,15558164480.0,16116531200.0,31674695680.0,8.7917986,0.11623356,0.20992675,13,0.5,0.4222797126051548
KOR,SGP,2023,14047033344.0,15454816256.0,29179676672.0,8.0178299,0.11955392,0.21529235,13,0.5,0.52028737381079
KOR,CHE,2006,945358400.0,1502014208.0,2447372544.0,0.4394224,0.014624334,0.040657442,8,0.0,0.7376959045885028
KOR,CHE,2007,527058368.0,1704978944.0,2232037376.0,0.38536128,0.016237639,0.04057578,8,0.0,0.6509289001013959
KOR,CHE,2008,418752896.0,1910673152.0,2329425920.0,0.39139077,0.016406082,0.04088397,8,0.0,0.6505199249692817
KOR,CHE,2009,361036192.0,1842299008.0,2203335168.0,0.37806723,0.015574507,0.038898773,8,0.0,0.6156618432994123
KOR,CHE,2010,384418432.0,2248614400.0,2633032704.0,0.43750015,0.016150899,0.040127154,8,0.0,0.7107224952263596
KOR,CHE,2011,1134235136.0,2620899328.0,3755134464.0,0.61219025,0.018429464,0.045139764,8,0.0,0.6523398003921372
KOR,CHE,2012,398329216.0,2895742464.0,3294071808.0,0.53056604,0.01960551,0.047434114,8,0.0,0.6707927251973227
KOR,CHE,2013,850397056.0,3019313408.0,3869710592.0,0.61213142,0.020854369,0.049912386,8,0.0,0.5528336672716256
KOR,CHE,2014,304180096.0,3079300608.0,3383480576.0,0.52243435,0.020019623,0.04788851,8,0.0,0.5745815286002784
KOR,CHE,2015,1417494528.0,2838186240.0,4255680768.0,0.64639205,0.021762943,0.051616993,8,0.0,0.4248188969453906
KOR,CHE,2016,555031680.0,2767411456.0,3322443264.0,0.49452949,0.021210158,0.050244689,8,0.0,0.4462508686921216
KOR,CHE,2017,485093024.0,3034318080.0,3519410944.0,0.51567489,0.021459894,0.050634369,8,0.0,0.3800503108635651
KOR,CHE,2018,461606624.0,3232795136.0,3694401792.0,0.52597308,0.020339558,0.047930997,8,0.0,0.4539174956785066
KOR,CHE,2019,529076224.0,3237772800.0,3766849024.0,0.52987033,0.020994322,0.049160205,8,0.0,0.4801897678838362
KOR,CHE,2020,633987264.0,2461449984.0,3095437312.0,0.44609967,0.020314258,0.047461078,8,0.0,0.4583216211986481
KOR,CHE,2021,710019328.0,3017884672.0,3727904000.0,0.51686829,0.020105662,0.046916045,8,0.0,0.424352448653055
KOR,CHE,2022,759973056.0,2903586816.0,3663559936.0,0.49769786,0.019552687,0.045671523,8,0.0,0.4437127420895621
KOR,CHE,2023,850742272.0,2674905856.0,3487146496.0,0.46603811,0.019766543,0.046217509,8,0.0,0.4364819973435707
KOR,THA,2006,4755646464.0,3010541568.0,7766188032.0,2.7336545,0.065618865,0.17614278,9,0.4,0.6839896922286953
KOR,THA,2007,4847472128.0,3221061888.0,8068533760.0,2.6936791,0.071854487,0.17374489,9,0.4,0.6206043805494021
KOR,THA,2008,6010268160.0,3774500864.0,9784768512.0,3.2112257,0.080315962,0.17638713,9,0.4,0.6417456776085819
KOR,THA,2009,4754577408.0,2949520640.0,7704097792.0,2.545959,0.082156345,0.18054059,9,0.4,0.6603521265687239
KOR,THA,2010,6653569536.0,3716038656.0,10369607680.0,3.18735,0.084314235,0.18523699,9,0.4,0.654518771655725
KOR,THA,2011,8467909632.0,4527766528.0,12995676160.0,3.961256,0.091934875,0.20028062,9,0.4,0.6589276943105506
KOR,THA,2012,8056660992.0,4656498688.0,12713159680.0,3.613431,0.095805392,0.20623226,9,0.4,0.6260844767871627
KOR,THA,2013,7829506560.0,4379003392.0,12208509952.0,3.3791726,0.097734667,0.2082025,9,0.4,0.5351594286857675
KOR,THA,2014,7219184640.0,4249282304.0,11468467200.0,3.1433938,0.089320339,0.19027917,9,0.4,0.5367546874404497
KOR,THA,2015,6043529728.0,3837933824.0,9881463808.0,2.6261125,0.088879481,0.18956569,9,0.4,0.4328792449749787
KOR,THA,2016,6103329280.0,3803130624.0,9906459648.0,2.5453143,0.087125257,0.18576708,9,0.4,0.3973006329704754
KOR,THA,2017,6790281728.0,4280400640.0,11070682112.0,2.7303822,0.087426893,0.18585636,9,0.4,0.427719458063859
KOR,THA,2018,7657406976.0,4408916480.0,12066323456.0,2.8553586,0.14317277,0.24523382,9,0.4,0.4314064883814095
KOR,THA,2019,6868514304.0,4151078400.0,11019592704.0,2.5527363,0.18056044,0.26001582,9,0.4,0.4437927776793648
KOR,THA,2020,5963383808.0,3665266176.0,9628649472.0,2.3778381,0.21855052,0.27120069,9,0.4,0.3910739325820552
KOR,THA,2021,7075106816.0,4802549248.0,11877656576.0,2.8532362,0.22142614,0.27523524,9,0.4,0.4700230686082787
KOR,THA,2022,6609807872.0,4872996864.0,11482804224.0,2.6886237,0.2223379,0.27715677,9,0.4,0.4093652183379164
KOR,THA,2023,5649018880.0,4498232832.0,10036440064.0,2.3289068,0.21587642,0.27319056,9,0.4,0.4497345449603405
KOR,ARE,2006,3243513344.0,13662792704.0,16906305536.0,6.6445832,0.066985279,0.21005473,0,0.4,0.718154914721506
KOR,ARE,2007,4001122560.0,12894985216.0,16896107520.0,6.4356394,0.068528742,0.21281952,0,0.4,0.7002160984375381
KOR,ARE,2008,5978481664.0,18885316608.0,24863797248.0,9.1775589,0.072160117,0.22141032,0,0.4,0.8234873215930436
KOR,ARE,2009,5226638336.0,9222191104.0,14448829440.0,5.6283545,0.069990031,0.2156726,0,0.4,0.6628994762698767
KOR,ARE,2010,5651658240.0,11825696768.0,17477355520.0,6.7006602,0.069756143,0.21431409,0,0.4,0.6899331238758685
KOR,ARE,2011,7266390528.0,13923650560.0,21190041600.0,7.597672,0.067340709,0.20667763,0,0.4,0.718686980025297
KOR,ARE,2012,6724482048.0,13974510592.0,20698992640.0,7.1031146,0.068931989,0.20874487,0,0.4,0.6534072296264801
KOR,ARE,2013,5565534208.0,16584161280.0,22149695488.0,7.2353363,0.069721468,0.20928004,0,0.4,0.5905692643161213
KOR,ARE,2014,6851046400.0,14513719296.0,21364766720.0,6.6841645,0.068706639,0.2060156,0,0.4,0.5672865779255786
KOR,ARE,2015,5772936192.0,7720696832.0,13493633024.0,4.0182691,0.064411007,0.19478269,0,0.4,0.5244092589743679
KOR,ARE,2016,5658226688.0,6400197632.0,12058424320.0,3.4868286,0.058204941,0.17816865,0,0.4,0.5168885955883606
KOR,ARE,2017,5034714624.0,8032205312.0,13066919936.0,3.6908345,0.052523572,0.16206899,0,0.4,0.52250694802773
KOR,ARE,2018,4142125312.0,7875824128.0,12017949696.0,3.3546362,0.051907532,0.15967956,0,0.4,0.505482988715754
KOR,ARE,2019,3043310080.0,7455975424.0,10499284992.0,2.8340347,0.051162314,0.15680365,0,0.4,0.5331824739098913
KOR,ARE,2020,3178732032.0,4673337856.0,7852069888.0,2.2580004,0.048108023,0.14808692,0,0.4,0.4399900510545756
KOR,ARE,2021,3299060736.0,5730708480.0,9029769216.0,2.3890352,0.050824203,0.14054331,0,0.4,0.5139270263536844
KOR,ARE,2022,3054471424.0,11254167552.0,14308638720.0,3.5244758,0.058787901,0.14683549,0,0.4,0.5059154734165344
KOR,ARE,2023,3317984256.0,11590183936.0,14745367552.0,3.5160093,0.069165766,0.15726314,0,0.4,0.5261675772493253
KOR,USA,2006,48519024640.0,36349935616.0,84868964352.0,0.56448585,0.087611429,0.082703546,0,0.5,0.6709683660996423
KOR,USA,2007,49554817024.0,37479022592.0,87033839616.0,0.56747836,0.087545305,0.080957495,4,0.5,0.6753763406250662
KOR,USA,2008,48360964096.0,36199694336.0,84560658432.0,0.55067939,0.088641353,0.080011182,4,0.5,0.6632296204732798
KOR,USA,2009,39693004800.0,30072000512.0,69765005312.0,0.46645451,0.08794494,0.078323483,4,0.5,0.6513930184553509
KOR,USA,2010,51491655680.0,40009216000.0,91500871680.0,0.59564662,0.089291953,0.079467908,4,0.5,0.6484160648852845
KOR,USA,2011,56417009664.0,43461636096.0,99878649856.0,0.64025724,0.092367031,0.0818718,4,0.5,0.670026154198068
KOR,USA,2012,57630846976.0,41436913664.0,99067764736.0,0.62089986,0.096263058,0.084456876,4,0.5,0.6399136487394215
KOR,USA,2013,60457107456.0,40435990528.0,100893097984.0,0.62090445,0.096487328,0.084525689,4,0.5,0.5283273397717125
KOR,USA,2014,67028590592.0,42247761920.0,109276356608.0,0.65745342,0.09717726,0.085392542,4,0.5,0.5307387431260103
KOR,USA,2015,66611462144.0,41323773952.0,107935236096.0,0.63227433,0.09823519,0.086839356,4,0.5,0.4171711025382343
KOR,USA,2016,62748676096.0,39730364416.0,102479044608.0,0.59046602,0.098178566,0.087379992,4,0.5,0.369757817692739
KOR,USA,2017,63235735552.0,44414513152.0,107650244608.0,0.6065796,0.097170711,0.087050207,4,0.5,0.3676007991404226
KOR,USA,2018,65982406656.0,50709872640.0,116692279296.0,0.63887948,0.097299539,0.087207936,4,0.5,0.4126999922601584
KOR,USA,2019,65024790528.0,50069647360.0,115094437888.0,0.61603326,0.09859369,0.087972417,4,0.5,0.4047124961407944
KOR,USA,2020,64842108928.0,44559679488.0,109401792512.0,0.6062001,0.099776514,0.088749826,4,0.5,0.3903711985986569
KOR,USA,2021,79934644224.0,54732193792.0,134666838016.0,0.69135076,0.10205677,0.090543911,4,0.5,0.4171581398049573
KOR,USA,2022,84836786176.0,55032221696.0,139869011968.0,0.70355439,0.10436239,0.092365853,4,0.5,0.4032142945824321
KOR,USA,2023,87042318336.0,48508649472.0,134070697984.0,0.65494144,0.10590453,0.09359026,4,0.5,0.3924377654476122
KOR,VNM,2006,4398773248.0,944048000.0,5342820864.0,4.0796051,0.076750353,0.21343713,9,0.5,0.6481645713729163
KOR,VNM,2007,6220858368.0,1342872064.0,7563730432.0,5.3910608,0.086604737,0.21458355,9,0.5,0.7008088195027833
KOR,VNM,2008,8117009920.0,1865239936.0,9982249984.0,6.7336097,0.10569017,0.23525368,9,0.5,0.6826398226333872
KOR,VNM,2009,7506950656.0,2167725056.0,9674676224.0,6.1919079,0.11429767,0.25130996,9,0.5,0.7037663885305927
KOR,VNM,2010,9941636096.0,3184992256.0,13126627328.0,7.8941126,0.12423286,0.27028733,9,0.5,0.6828562399925803
KOR,VNM,2011,13550653440.0,4715449856.0,18266103808.0,10.323211,0.13486856,0.28946397,9,0.5,0.7526783100400842
KOR,VNM,2012,15627056128.0,5468827648.0,21095884800.0,11.300922,0.14754198,0.31152636,9,0.5,0.6531500508632306
KOR,VNM,2013,20454955008.0,6432171008.0,26887124992.0,13.645921,0.15914141,0.33122936,9,0.5,0.5513138928479425
KOR,VNM,2014,21234106368.0,6786818048.0,28020924416.0,13.363401,0.16337895,0.3373242,9,0.5,0.5544874885747337
KOR,VNM,2015,26382213120.0,8469614592.0,34851827712.0,15.535233,0.17792909,0.34966034,13,0.5,0.4698991414999822
KOR,VNM,2016,30741944320.0,10721694720.0,41463640064.0,17.323463,0.1900136,0.35640776,13,0.5,0.4493756603343971
KOR,VNM,2017,42324205568.0,13622584320.0,55946792960.0,21.857618,0.24952428,0.39019865,13,0.5,0.4490080718528182
KOR,VNM,2018,43772940288.0,16414755840.0,60187693056.0,21.935183,0.30730405,0.41664907,13,0.5,0.4580590502787075
KOR,VNM,2019,42431483904.0,17366718464.0,59798204416.0,20.338949,0.35897699,0.43134582,13,0.5,0.4170534116535305
KOR,VNM,2020,42209857536.0,16654710784.0,58864566272.0,19.449612,0.36303961,0.43083435,13,0.5,0.3900545175158546
KOR,VNM,2021,47084683264.0,18230939648.0,65315622912.0,20.717665,0.35581964,0.4251976,13,0.5,0.4443084681328008
KOR,VNM,2022,46942035968.0,18625079296.0,65567113216.0,19.25338,0.35206634,0.42445749,13,0.5,0.4648536649674037
KOR,VNM,2023,40023232512.0,17068715008.0,56468480000.0,15.918342,0.34221306,0.41822472,13,0.5,0.4870604543199049
MYS,AUS,2006,5099760128.0,2327949568.0,7427709952.0,0.7512024,0.031576384,0.092656128,0,0.4,0.6739690795112622
MYS,AUS,2007,6413796864.0,2854580992.0,9268377600.0,0.90331674,0.032135323,0.093755975,0,0.4,0.6838295215024347
MYS,AUS,2008,7638749696.0,3541119232.0,11179869184.0,1.0519871,0.032852188,0.096428148,0,0.4,0.6840945333158617
MYS,AUS,2009,6037395968.0,2584943360.0,8622339072.0,0.79646271,0.03654369,0.097122408,8,0.4,0.6337197378624506
MYS,AUS,2010,7696576512.0,3447198720.0,11143775232.0,1.0074877,0.040296581,0.097697839,8,0.4,0.6626638975066309
MYS,AUS,2011,8398272000.0,4645177344.0,13043449856.0,1.1508058,0.043954916,0.097869724,8,0.4,0.6411660546727405
MYS,AUS,2012,9246974976.0,5147914752.0,14394889216.0,1.2221671,0.048714638,0.10349648,12,0.4,0.6479269952593181
MYS,AUS,2013,8960893952.0,4908696576.0,13869590528.0,1.1477263,0.05201719,0.10586176,12,0.4,0.5512476442519803
MYS,AUS,2014,9589278720.0,5116159488.0,14705438720.0,1.1864858,0.055666331,0.10863963,12,0.4,0.5108829665732189
MYS,AUS,2015,6852849152.0,3250052608.0,10102901760.0,0.79780871,0.052786294,0.1034536,12,0.4,0.4067135340768861
MYS,AUS,2016,6053550080.0,3665205248.0,9718755328.0,0.74699163,0.049856909,0.098093845,12,0.4,0.3685936734759847
MYS,AUS,2017,6936967680.0,4050364672.0,10987332608.0,0.82554018,0.046350393,0.091436908,12,0.4,0.3951343421998475
MYS,AUS,2018,7462768128.0,4952990720.0,12415758336.0,0.90683168,0.047557645,0.093225837,12,0.4,0.4024909843094174
MYS,AUS,2019,6035224576.0,5441351680.0,11476576256.0,0.82088596,0.048217449,0.093874648,12,0.4,0.3490117813818682
MYS,AUS,2020,5041578496.0,4168349696.0,9209927680.0,0.6587857,0.046559144,0.090306409,12,0.4,0.3546687750360332
MYS,AUS,2021,7038846976.0,5209010176.0,12247857152.0,0.84683758,0.045436557,0.087853938,12,0.4,0.4426120016052133
MYS,AUS,2022,8510597120.0,7221164032.0,15731761152.0,1.0497409,0.04757411,0.091441832,12,0.4,0.4560782207889222
MYS,AUS,2023,8233282048.0,5586978304.0,13669338112.0,0.88989872,0.050131317,0.096047319,12,0.4,0.4045281148203394
MYS,CHN,2006,13043634176.0,15165033472.0,28208666624.0,0.60375381,0.03005651,0.064788565,8,0.6,0.691188630412181
MYS,CHN,2007,16687897600.0,19117910016.0,35805806592.0,0.67088324,0.031500798,0.067279413,8,0.6,0.686718383730056
MYS,CHN,2008,19810881536.0,22238545920.0,42049429504.0,0.71852618,0.033409569,0.070610106,8,0.6,0.6754753711268442
MYS,CHN,2009,20163084288.0,20617506816.0,40780591104.0,0.63697714,0.03720833,0.072878584,8,0.6,0.7229088806202304
MYS,CHN,2010,25659410432.0,24531421184.0,50190831616.0,0.70859569,0.040357389,0.074145533,8,0.6,0.6892117673792626
MYS,CHN,2011,29953464320.0,27901474816.0,57854939136.0,0.74558794,0.04332481,0.074769862,8,0.6,0.6977213997663241
MYS,CHN,2012,28205987840.0,35795046400.0,64001032192.0,0.76466274,0.044189166,0.076336913,8,0.6,0.6685412621819614
MYS,CHN,2013,29789829120.0,44555784192.0,74345611264.0,0.82424456,0.045766111,0.079001755,8,0.6,0.5560897357581144
MYS,CHN,2014,26793607168.0,43969884160.0,70763495424.0,0.73030096,0.045728311,0.079599604,8,0.6,0.5179220450295637
MYS,CHN,2015,24687611904.0,41972957184.0,66660569088.0,0.64269948,0.044474673,0.078336537,8,0.6,0.4231760847972141
MYS,CHN,2016,22296498176.0,37060722688.0,59357220864.0,0.53560674,0.041080244,0.073631294,8,0.6,0.4006600631295176
MYS,CHN,2017,27050135552.0,38890086400.0,65940221952.0,0.55635673,0.038888007,0.070972525,8,0.6,0.4217295996473115
MYS,CHN,2018,30950569984.0,41529057280.0,72479629312.0,0.57286388,0.037460018,0.069766507,8,0.6,0.4222477824114872
MYS,CHN,2019,29639325696.0,46183927808.0,75823251456.0,0.56563413,0.041757517,0.071138255,8,0.6,0.4210200167510598
MYS,CHN,2020,32863639552.0,49529270272.0,82392907776.0,0.60117829,0.046827778,0.073192514,8,0.6,0.3861998636639436
MYS,CHN,2021,38434906112.0,65502199808.0,103937105920.0,0.69107848,0.054990642,0.076372676,8,0.6,0.4333714086282343
MYS,CHN,2022,36839632896.0,73242058752.0,110081695744.0,0.71067786,0.059852529,0.080023862,8,0.6,0.4702226729216941
MYS,CHN,2023,31505512448.0,67320791040.0,97747075072.0,0.60545933,0.062242586,0.080871589,8,0.6,0.4771293529801284
MYS,FRA,2006,2456097024.0,2000684160.0,4456781312.0,0.20853575,0.012052586,0.023062874,0,0.4,0.6861518512387591
MYS,FRA,2007,2344777728.0,2119634048.0,4464411648.0,0.20394728,0.012729446,0.024022887,0,0.4,0.6500947912324111
MYS,FRA,2008,2028434304.0,2451586048.0,4480020480.0,0.20414005,0.013027589,0.024370411,0,0.4,0.6763245282176628
MYS,FRA,2009,1654451968.0,1950247424.0,3604699392.0,0.16911367,0.013222647,0.023135982,0,0.4,0.6549354547807984
MYS,FRA,2010,2318219008.0,1888392064.0,4206611200.0,0.19357817,0.013919165,0.023021327,0,0.4,0.6800597820563485
MYS,FRA,2011,2674489344.0,2567882752.0,5242372096.0,0.23606594,0.015530572,0.024315191,0,0.4,0.639244003065888
MYS,FRA,2012,1774200704.0,3910591232.0,5684791808.0,0.25518876,0.017409604,0.027211346,0,0.4,0.6102739851382524
MYS,FRA,2013,1719748096.0,3683121408.0,5402869760.0,0.24114382,0.018504886,0.02884423,0,0.4,0.5362714631401886
MYS,FRA,2014,1530934656.0,3050899968.0,4581834752.0,0.2025619,0.018028246,0.028110424,0,0.4,0.474480295911
MYS,FRA,2015,1414043136.0,1507245696.0,2921288960.0,0.1277279,0.015194622,0.024035009,0,0.4,0.3962012668479227
MYS,FRA,2016,1331857920.0,1602089856.0,2933947904.0,0.12689136,0.012625551,0.020363748,0,0.4,0.3609143151339637
MYS,FRA,2017,1257446272.0,2003459456.0,3260905728.0,0.13787307,0.011079716,0.018295061,0,0.4,0.3961306780098821
MYS,FRA,2018,1422464512.0,2089206656.0,3511671040.0,0.1457568,0.011223977,0.018903909,0,0.4,0.4065781638567919
MYS,FRA,2019,1336751488.0,1503735936.0,2840487424.0,0.11576507,0.010553758,0.018407043,0,0.4,0.4032751036845554
MYS,FRA,2020,1079974016.0,779289408.0,1859263360.0,0.082234442,0.0089611467,0.01619228,0,0.4,0.2807789809297145
MYS,FRA,2021,1161393536.0,742500224.0,1903893760.0,0.077847265,0.0071252231,0.013380551,0,0.4,0.3597303834744243
MYS,FRA,2022,1988903040.0,1023782528.0,3012685568.0,0.12010682,0.0070160693,0.013557701,0,0.4,0.4378685523570191
MYS,FRA,2023,1105331200.0,944380928.0,2027328384.0,0.081168808,0.0066251168,0.013469368,0,0.4,0.4750068169454237
MYS,DEU,2006,3904971776.0,5088641024.0,8993612800.0,0.31726962,0.016924674,0.031189391,0,0.4,0.6548415873556059
MYS,DEU,2007,4663268352.0,6152226304.0,10815494144.0,0.37051278,0.019281123,0.032628234,0,0.4,0.6550562067746577
MYS,DEU,2008,4796557312.0,6006748672.0,10803306496.0,0.36657569,0.021746526,0.033870786,0,0.4,0.6708330748672241
MYS,DEU,2009,4446295552.0,4808553472.0,9254849536.0,0.33299392,0.022453854,0.034431249,0,0.4,0.7069799040505246
MYS,DEU,2010,5567274496.0,5836860928.0,11404135424.0,0.39386389,0.023760622,0.03531735,0,0.4,0.6606880563619169
MYS,DEU,2011,6046384640.0,6017517568.0,12063901696.0,0.40091342,0.025205018,0.036359008,0,0.4,0.6823927990946114
MYS,DEU,2012,5089938944.0,6229453312.0,11319392256.0,0.37460384,0.025961213,0.037190747,0,0.4,0.6443698318520017
MYS,DEU,2013,5081242112.0,6163495936.0,11244738560.0,0.37051213,0.025176628,0.036466729,0,0.4,0.5517538359818228
MYS,DEU,2014,5190110720.0,6047675392.0,11237785600.0,0.36227795,0.024312852,0.035725214,0,0.4,0.5272070707134167
MYS,DEU,2015,4770650624.0,5073920000.0,9844570112.0,0.3126986,0.023016831,0.034527969,0,0.4,0.4903662362791137
MYS,DEU,2016,5050328576.0,4948551168.0,9998879744.0,0.31067243,0.021934608,0.033524264,0,0.4,0.4124712276298364
MYS,DEU,2017,5712088576.0,5229828608.0,10941917184.0,0.33109888,0.021306822,0.033149488,0,0.4,0.4562428122106061
MYS,DEU,2018,6304472064.0,5503036928.0,11807508480.0,0.35345346,0.021578599,0.034085073,0,0.4,0.4655515628768576
MYS,DEU,2019,5519160832.0,5482404352.0,11001565184.0,0.32588759,0.021151777,0.034451626,0,0.4,0.5076319876421886
MYS,DEU,2020,5108703744.0,4603551744.0,9712256000.0,0.30147171,0.019745737,0.033752993,0,0.4,0.4337760145217915
MYS,DEU,2021,5703695360.0,5078820864.0,10782516224.0,0.31969497,0.018321903,0.032763548,0,0.4,0.4051036062332928
MYS,DEU,2022,5258232320.0,5038721024.0,10296952832.0,0.29994437,0.017252488,0.03182628,0,0.4,0.3803569185220699
MYS,DEU,2023,5011624960.0,5072359936.0,9970453504.0,0.29279184,0.016744951,0.031506922,0,0.4,0.4458577292422284
MYS,HKG,2006,8900669440.0,3143762432.0,12044431360.0,5.4364371,0.039546411,0.1695874,0,0.5,0.691188630412181
MYS,HKG,2007,8796807168.0,3498961920.0,12295769088.0,5.212882,0.03851252,0.16504303,0,0.5,0.686718383730056
MYS,HKG,2008,8871235584.0,3630870272.0,12502106112.0,5.1899209,0.037577838,0.16117215,0,0.5,0.6754753711268442
MYS,HKG,2009,8704897024.0,2593958144.0,11298854912.0,4.8086796,0.036844298,0.15859339,0,0.5,0.7229088806202304
MYS,HKG,2010,10390557696.0,3419848960.0,13810406400.0,5.505013,0.037211597,0.15967837,0,0.5,0.6892117673792626
MYS,HKG,2011,10228827136.0,3674613248.0,13903440896.0,5.2875147,0.037269909,0.15927856,0,0.5,0.6977213997663241
MYS,HKG,2012,9545651200.0,3637337088.0,13182988288.0,4.929708,0.037209336,0.15805027,0,0.5,0.6685412621819614
MYS,HKG,2013,9600960512.0,3339771648.0,12940732416.0,4.6935391,0.035889156,0.15264873,0,0.5,0.5560897357581144
MYS,HKG,2014,10759273472.0,3665762304.0,14425035776.0,5.09126,0.035641324,0.15134741,0,0.5,0.5179220450295637
MYS,HKG,2015,9008299008.0,3347950336.0,12356249600.0,4.2593732,0.034789149,0.14800365,0,0.5,0.4231760847972141
MYS,HKG,2016,8533386752.0,3304641792.0,11838028800.0,3.9938571,0.034222957,0.14561881,0,0.5,0.4006600631295176
MYS,HKG,2017,10262685696.0,3385806848.0,13648492544.0,4.4362578,0.033572361,0.14265454,0,0.5,0.4217295996473115
MYS,HKG,2018,16631752704.0,4031626496.0,20663379968.0,6.5304389,0.037471365,0.15598175,0,0.5,0.4222477824114872
MYS,HKG,2019,14135705600.0,3904952064.0,18040657920.0,5.7988691,0.047074575,0.16567272,8,0.5,0.4210200167510598
MYS,HKG,2020,14125319168.0,3649859840.0,17775179776.0,6.1105075,0.056784362,0.17378882,8,0.5,0.3861998636639436
MYS,HKG,2021,15339655168.0,4270687232.0,19610343424.0,6.2616873,0.06648922,0.1721274,12,0.5,0.4333714086282343
MYS,HKG,2022,16690596864.0,4366708224.0,21057304576.0,6.9658785,0.072152287,0.1772369,12,0.5,0.4702226729216941
MYS,HKG,2023,14733202432.0,3622861312.0,18155608064.0,5.8849907,0.075747535,0.17746802,12,0.5,0.4771293529801284
MYS,IND,2006,5744058368.0,1420941056.0,7164999680.0,0.64619094,0.024884036,0.075735673,1,0.4,0.68074102390506
MYS,IND,2007,6354817536.0,2431908864.0,8786726912.0,0.73605663,0.026058096,0.078282028,1,0.4,0.653050529837685
MYS,IND,2008,7709927424.0,3271794688.0,10981722112.0,0.89238954,0.027557451,0.081801683,1,0.4,0.6339416348431235
MYS,IND,2009,5163943424.0,3636969216.0,8800912384.0,0.66304183,0.030760562,0.081502974,9,0.4,0.6752725773592029
MYS,IND,2010,6712153600.0,3657856768.0,10370011136.0,0.72006738,0.03352097,0.080078684,9,0.4,0.6904102193425017
MYS,IND,2011,9214326784.0,3917172480.0,13131499520.0,0.86640775,0.037875172,0.078823887,13,0.4,0.6818123536015515
MYS,IND,2012,9316877312.0,3712405248.0,13029282816.0,0.81518257,0.040096544,0.079433657,13,0.4,0.6280353689574005
MYS,IND,2013,7929721344.0,4901933568.0,12831654912.0,0.75462979,0.042079125,0.079829916,13,0.4,0.5370819287477256
MYS,IND,2014,9279687680.0,4374712320.0,13654400000.0,0.74761575,0.041571356,0.078765288,13,0.4,0.5231781700084821
MYS,IND,2015,7721573888.0,4693703168.0,12415277056.0,0.62943685,0.041081883,0.077800021,13,0.4,0.4595566177173514
MYS,IND,2016,7257793536.0,3946157056.0,11203950592.0,0.52470297,0.03989993,0.075587273,13,0.4,0.4323808141606304
MYS,IND,2017,7393540096.0,5104804352.0,12498343936.0,0.54807776,0.038471419,0.072791696,13,0.4,0.4947846184409832
MYS,IND,2018,8104563200.0,5865119744.0,13969683456.0,0.57546169,0.037961036,0.071458347,13,0.4,0.4074793837293097
MYS,IND,2019,7976059392.0,5511818240.0,13487878144.0,0.53559303,0.038330711,0.07167767,13,0.4,0.3675856865083777
MYS,IND,2020,6338859520.0,5380036608.0,11718895616.0,0.49821162,0.03866674,0.072020493,13,0.4,0.3367705444739032
MYS,IND,2021,9039324160.0,5560018944.0,14599343104.0,0.55717331,0.038522657,0.07154835,13,0.4,0.4241006748413909
MYS,IND,2022,9581459456.0,5551367168.0,15132826624.0,0.53973639,0.038094677,0.0706001,13,0.4,0.4849221548565003
MYS,IND,2023,7471849472.0,5042923520.0,12210231296.0,0.40602666,0.035871539,0.066636182,13,0.4,0.4677403696113979
MYS,IDN,2006,4562898432.0,4604048384.0,9166946304.0,1.8621613,0.09619759,0.13278802,14,0.4,0.6490937493572349
MYS,IDN,2007,5585003008.0,5503748608.0,11088751616.0,2.1181557,0.099935353,0.1375739,14,0.4,0.6494529566284248
MYS,IDN,2008,6492796928.0,6689853952.0,13182650368.0,2.3752847,0.10367933,0.14436151,14,0.4,0.6485367359108339
MYS,IDN,2009,5152603136.0,7152414720.0,12305017856.0,2.1190619,0.10393794,0.14827043,14,0.4,0.6385860483210539
MYS,IDN,2010,5784257024.0,9643202560.0,15427459072.0,2.5011187,0.10402068,0.15149052,14,0.4,0.6184767658923375
MYS,IDN,2011,6812282368.0,10995846144.0,17808128000.0,2.7193005,0.10411731,0.15351801,14,0.4,0.653742456413511
MYS,IDN,2012,8772016128.0,11054679040.0,19826696192.0,2.8553534,0.10620411,0.15776151,14,0.4,0.619255311684728
MYS,IDN,2013,10184728576.0,10346611712.0,20531341312.0,2.8011675,0.10673376,0.16081274,14,0.4,0.529449726484058
MYS,IDN,2014,9231752192.0,9271025664.0,18502776832.0,2.4040396,0.1039152,0.16042586,14,0.4,0.5227383602900948
MYS,IDN,2015,7098893312.0,7278919680.0,14377812992.0,1.7812308,0.095161282,0.1532363,14,0.4,0.3631034319961449
MYS,IDN,2016,6267967488.0,1547954944.0,7815922176.0,0.92189449,0.077811442,0.13338505,14,0.4,0.3542302119285616
MYS,IDN,2017,7447601664.0,7790125056.0,15237727232.0,1.71058,0.071108013,0.12709939,14,0.4,0.3634478111335295
MYS,IDN,2018,7088656384.0,5714161152.0,12802817024.0,1.3665298,0.066181548,0.12059793,14,0.4,0.37902510688011
MYS,IDN,2019,6548402688.0,7873022464.0,14421425152.0,1.4657265,0.072279289,0.13010968,14,0.4,0.3450901037931496
MYS,IDN,2020,6120233984.0,7073645568.0,13193879552.0,1.3692411,0.07033401,0.12639217,14,0.4,0.3771951848903512
